title,year,citations
gkmSVM: an R package for gapped-kmer SVM,2016.0,
TreeQTL: hierarchical error control for eQTL findings,2016.0,30.0
OREMPRO web server: orientation and assessment of atomistic and coarse-grained structures of membrane proteins,2016.0,9.0
MEMO: multi-experiment mixture model analysis of censored data,2016.0,5.0
Sparse group factor analysis for biclustering of multiple data sources,2016.0,35.0
Beta-Poisson model for single-cell RNA-seq data analyses,2016.0,76.0
Shape complementarity and hydrogen bond preferences in protein–protein interfaces: implications for antibody modeling and protein–protein docking,2016.0,38.0
hotspot: software to support sperm-typing for investigating recombination hotspots,2016.0,1.0
Muxstep: an open-source C ++ multiplex HMM library for making inferences on multiple data types,2016.0,1.0
MINTbase: a framework for the interactive exploration of mitochondrial and nuclear tRNA fragments,2016.0,49.0
TOPDOM: database of conservatively located domains and motifs in proteins,2016.0,2.0
PREDAC-H3: a user-friendly platform for antigenic surveillance of human influenza a(H3N2) virus based on hemagglutinin sequences,2016.0,5.0
R2C: improving ab initio residue contact map prediction using dynamic fusion strategy and Gaussian noise filter,2016.0,26.0
flowAI: automatic and interactive anomaly discerning tools for flow cytometry data,2016.0,40.0
Quality control of single-cell RNA-seq by SinQC,2016.0,24.0
ProtPOS: a python package for the prediction of protein preferred orientation on a surface,2016.0,3.0
INPS-MD: a web server to predict stability of protein variants from sequence and structure,2016.0,59.0
Tools4miRs – one place to gather all the tools for miRNA analysis,2016.0,37.0
CHiCP: a web-based tool for the integrative and interactive visualization of promoter capture Hi-C datasets,2016.0,63.0
iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
Memdock: an α-helical membrane protein docking algorithm,2016.0,20.0
methyLiftover: cross-platform DNA methylation data integration,2016.0,5.0
"MOCAT2: a metagenomic assembly, annotation and profiling framework",2016.0,97.0
Efficient identification and analysis of chemical exchange in biomolecules by R1ρ relaxation dispersion with Amaterasu,2016.0,6.0
SBtab: a flexible table format for data exchange in systems biology,2016.0,27.0
gEVAL — a web-based browser for evaluating genome assemblies,2016.0,15.0
ProtAnnot: an App for Integrated Genome Browser to display how alternative splicing and transcription affect proteins,2016.0,10.0
mDCC_tools: characterizing multi-modal atomic motions in molecular dynamics trajectories,2016.0,2.0
MGEScan: a Galaxy-based system for identifying retrotransposons in genomes,2016.0,14.0
Cell-free DNA fragment-size distribution analysis for non-invasive prenatal CNV prediction,2016.0,7.0
ProbOnto: ontology and knowledge base of probability distributions,2016.0,17.0
"2dSpAn: semiautomated 2-d segmentation, classification and analysis of hippocampal dendritic spine plasticity",2016.0,25.0
GenomeRunner web server: regulatory similarity and differences define the functional impact of SNP sets,2016.0,19.0
Drug-induced adverse events prediction with the LINCS L1000 data,2016.0,92.0
pileup.js: a JavaScript library for interactive and in-browser visualization of genomic data,2016.0,20.0
HLaffy: estimating peptide affinities for Class-1 HLA molecules by learning position-specific pair potentials,2016.0,9.0
"SNPhood: investigate, quantify and visualise the epigenomic neighbourhood of SNPs using NGS data",2016.0,3.0
"NSimScan: DNA comparison tool with increased speed, sensitivity and accuracy",2016.0,9.0
Genome-scale prediction of moonlighting proteins using diverse protein association information,2016.0,21.0
CellMiner Companion: an interactive web application to explore CellMiner NCI-60 data,2016.0,10.0
Deep models for brain EM image segmentation: novel insights and improved performance,2016.0,43.0
DUDes: a top-down taxonomic profiler for metagenomics,2016.0,31.0
FREGAT: an R package for region-based association analysis,2016.0,11.0
ISCB’s initial reaction to New England Journal of Medicine editorial on data sharing,2017.0,12.0
PinSnps: structural and functional analysis of SNPs in the context of protein interaction networks,2016.0,18.0
Quantitative phosphoproteomics-based molecular network description for high-resolution kinase-substrate interactome analysis,2016.0,17.0
HilbertCurve: an R/Bioconductor package for high-resolution visualization of genomic data,2016.0,14.0
"BLESS 2: accurate, memory-efficient and fast error correction method",2016.0,23.0
Canvas: versatile and scalable detection of copy number variants,2016.0,70.0
DisGeNET-RDF: harnessing the innovative power of the Semantic Web to explore the genetic basis of diseases,2016.0,51.0
Haplotype synthesis analysis reveals functional variants underlying known genome-wide associated susceptibility loci,2016.0,2.0
XIBD: software for inferring pairwise identity by descent on the X chromosome,2016.0,11.0
MOLGENIS/connect: a system for semi-automatic integration of heterogeneous phenotype data with applications in biobanks,2016.0,12.0
jSplice: a high-performance method for accurate prediction of alternative splicing events and its application to large-scale renal cancer transcriptome data,2016.0,9.0
Characterizing gene sets using discriminative random walks with restart on heterogeneous biological networks,2016.0,35.0
Detecting critical state before phase transition of complex biological systems by hidden Markov model,2016.0,34.0
Ferret: a user-friendly Java tool to extract data from the 1000 Genomes Project,2016.0,
chopBAI: BAM index reduction solves I/O bottlenecks in the joint analysis of large sequencing cohorts,2016.0,
Inferring gene targets of drugs and chemical compounds from gene expression profiles,2016.0,14.0
SharpViSu: integrated analysis and segmentation of super-resolution microscopy data,2016.0,19.0
Integrated genome browser: visual analytics platform for genomics,2016.0,182.0
EBglmnet: a comprehensive R package for sparse generalized linear regression models,2016.0,7.0
MeCorS: Metagenome-enabled error correction of single cell sequencing reads,2016.0,7.0
Dr.seq: a quality control and analysis pipeline for droplet sequencing,2016.0,2.0
A mutation profile for top- k patient search exploiting Gene-Ontology and orthogonal non-negative matrix factorization,2015.0,19.0
TreeDom: a graphical web tool for analysing domain architecture evolution,2016.0,3.0
ARGs-OAP: online analysis pipeline for antibiotic resistance genes detection from metagenomic data using an integrated structured ARG-database,2016.0,122.0
FRODOCK 2.0: fast protein–protein docking server,2016.0,55.0
ll-ACHRB: a scalable algorithm for sampling the feasible solution space of metabolic networks,2016.0,27.0
PinaColada: peptide–inhibitor ant colony ad-hoc design algorithm,2016.0,16.0
D3M: detection of differential distributions of methylation levels,2016.0,3.0
On genomic repeats and reproducibility,2016.0,
GSP: a web-based platform for designing genome-specific primers in polyploids,2016.0,19.0
chromPlot: visualization of genomic data in chromosomal context,2016.0,18.0
Rapid genotype refinement for whole-genome sequencing data using multi-variate normal distributions,2016.0,3.0
cit: hypothesis testing software for mediation analysis in genomic applications,2016.0,11.0
"Analysis of CFSE time-series data using division-, age- and label-structured population models",2016.0,32.0
Goldilocks: a tool for identifying genomic regions that are ‘just right’,2016.0,2.0
Tally: a scoring tool for boundary determination between repetitive and non-repetitive protein sequences,2016.0,2.0
Assessing statistical significance in multivariable genome wide association analysis,2016.0,29.0
The spatiotemporal order of signaling events unveils the logic of development signaling,2016.0,1.0
EuGene: maximizing synthetic gene design for heterologous expression,2012.0,57.0
Pathway analysis by randomization incorporating structure—PARIS: an update,2016.0,7.0
Visual Omics Explorer (VOE): a cross-platform portal for interactive data visualization,2016.0,11.0
ORFanFinder: automated identification of taxonomically restricted orphan genes,2016.0,10.0
"UniProt-DAAC: domain architecture alignment and classification, a new method for automatic functional annotation in UniProtKB",2016.0,19.0
repgenHMM: a dynamic programming tool to infer the rules of immune receptor generation from sequence data,2016.0,32.0
"Branch: an interactive, web-based tool for testing hypotheses and developing predictive models",2016.0,3.0
Simulated single molecule microscopy with SMeagol,2016.0,
MetaKTSP: a meta-analytic top scoring pair method for robust cross-study validation of omics prediction analysis,2016.0,20.0
IsomiR Bank: a research resource for tracking IsomiRs,2016.0,36.0
AlgoRun: a Docker-based packaging system for platform-agnostic implemented algorithms,2016.0,33.0
Efficient privacy-preserving string search and an application in genomics,2016.0,50.0
Assembly scaffolding with PE-contaminated mate-pair libraries,2016.0,28.0
SASpy: a PyMOL plugin for manipulation and refinement of hybrid models against small angle X-ray scattering data,2016.0,22.0
Direct calculation of minimal cut sets involving a specific reaction knock-out,2016.0,13.0
Detection and removal of spatial bias in multiwell assays,2016.0,11.0
Phasing for medical sequencing using rare variants and large haplotype reference panels,2016.0,19.0
NMRPro: an integrated web component for interactive processing and visualization of NMR spectra,2016.0,7.0
PhamDB: a web-based application for building Phamerator databases,2016.0,7.0
A simple method to control over-alignment in the MAFFT multiple sequence alignment program,2016.0,231.0
Computational clustering for viral reference proteomes,2015.0,
FRED 2: an immunoinformatics framework for Python,2016.0,
ecceTERA: comprehensive gene tree-species tree reconciliation using parsimony,2016.0,58.0
An algorithm for designing minimal microbial communities with desired metabolic capacities,2016.0,27.0
VariantBam: filtering and profiling of next-generational sequencing data using region-specific rules,2016.0,12.0
Alpha-CENTAURI: assessing novel centromeric repeat sequence variation with long read sequencing,2016.0,28.0
Cas-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cas9,2016.0,29.0
BRAT-nova: fast and accurate mapping of bisulfite-treated reads,2016.0,14.0
MuCor: mutation aggregation and correlation,2016.0,
OpenSegSPIM: a user-friendly segmentation tool for SPIM data,2016.0,4.0
Transcript structure and domain display: a customizable transcript visualization tool,2016.0,1.0
Reaction Decoder Tool (RDT): extracting features from chemical reactions,2016.0,45.0
metaCCA: summary statistics-based multivariate meta-analysis of genome-wide association studies using canonical correlation analysis,2016.0,
A web application for sample size and power calculation in case-control microbiome studies,2016.0,27.0
PON-Sol: prediction of effects of amino acid substitutions on protein solubility,2016.0,24.0
Coala: an R framework for coalescent simulation,2016.0,
RIPPER: a framework for MS1 only metabolomics and proteomics label-free relative quantification,2016.0,13.0
Multilevel biological characterization of exomic variants at the protein level significantly improves the identification of their deleterious effects,2016.0,18.0
FRAGSION: ultra-fast protein fragment library generation by IOHMM sampling,2016.0,7.0
Beyond accuracy: creating interoperable and scalable text-mining web services,2016.0,33.0
EPS: an empirical Bayes approach to integrating pleiotropy and tissue-specific information for prioritizing risk genes,2016.0,15.0
A quantitative model for oxygen uptake and release in a family of hemeproteins,2016.0,12.0
Isoform-level ribosome occupancy estimation guided by transcript abundance with Ribomap,2016.0,27.0
dbDSM: a manually curated database for deleterious synonymous mutations,2016.0,19.0
Computationally expanding infinium HumanMethylation450 BeadChip array data to reveal distinct DNA methylation patterns of rheumatoid arthritis,2016.0,23.0
Comment on ‘Discovering hospital admission patterns using models learnt from electronic hospital records’. The importance of using the right codes,2015.0,26.0
"S weep F inder 2: increased sensitivity, robustness and flexibility",2018.0,
RVTESTS: an efficient and comprehensive tool for rare variant association analysis using sequence data,2016.0,191.0
Multiple structure single parameter: analysis of a single protein nano environment descriptor characterizing a shared loci on structurally aligned proteins,2016.0,
KiT: a MATLAB package for kinetochore tracking,2016.0,
solarius: an R interface to SOLAR for variance component analysis in pedigrees,2016.0,15.0
BALL-SNPgp—from genetic variants toward computational diagnostics,2016.0,
Privacy-preserving microbiome analysis using secure computation,2016.0,13.0
Gene expression inference with deep learning,2013.0,5.0
Trinculo: Bayesian and frequentist multinomial logistic regression for genome-wide association studies of multi-category phenotypes,2016.0,21.0
"SplAdder: identification, quantification and testing of alternative splicing events from RNA-Seq data",2016.0,63.0
Selecting a classification function for class prediction with gene expression data,2016.0,10.0
An empirical Bayes change-point model for identifying 3′ and 5′ alternative splicing by next-generation RNA sequencing,2016.0,10.0
An efficient gene–gene interaction test for genome-wide association studies in trio families,2016.0,10.0
Predicting physiologically relevant SH3 domain mediated protein–protein interactions in yeast,2016.0,6.0
Characterization of clinical signs in the human interactome,2012.0,
MOCCASIN: converting MATLAB ODE models to SBML,2016.0,8.0
TRONCO: an R package for the inference of cancer progression models from heterogeneous genomic data,2016.0,25.0
Measuring the spatial correlations of protein binding sites,1987.0,15.0
A zero-inflated Poisson model for insertion tolerance analysis of genes based on Tn-seq data,2016.0,12.0
Optimization of alignment-based methods for taxonomic binning of metagenomics reads,2016.0,2.0
The geospatial data quality REST API for primary biodiversity data,2016.0,12.0
Integrative analysis for identifying joint modular patterns of gene-expression and drug-response data,2016.0,48.0
GiANT: gene set uncertainty in enrichment analysis,2016.0,4.0
Model-based media selection to minimize the cost of metabolic cooperation in microbial ecosystems,2016.0,8.0
Sprites: detection of deletions from sequencing data by re-aligning split reads,2016.0,16.0
FastLSU: a more practical approach for the Benjamini–Hochberg FDR controlling procedure for huge-scale testing problems,2016.0,15.0
Library of binding protein scaffolds (LibBP): a computational platform for selection of binding protein scaffolds,2016.0,
BCFtools/RoH: a hidden Markov model approach for detecting autozygosity from next-generation sequencing data,2016.0,229.0
ASDB: a resource for probing protein functions with small molecules,2016.0,6.0
Unipept web services for metaproteomics analysis,2016.0,
BioCircos.js: an interactive Circos JavaScript library for biological data visualization on web applications,2016.0,53.0
"FILTUS: a desktop GUI for fast and efficient detection of disease-causing variants, including a novel autozygosity detector",2016.0,37.0
Galaxy Portal: interacting with the galaxy platform through mobile devices,2016.0,4.0
Differential methylation analysis for BS-seq data under general experimental design,2016.0,131.0
"BISQUE: locus- and variant-specific conversion of genomic, transcriptomic and proteomic database identifiers",2016.0,2.0
DesignSignatures: a tool for designing primers that yields amplicons with distinct signatures,2016.0,6.0
Computational approaches to define a human milk metaglycome,2016.0,6.0
Alloscore: a method for predicting allosteric ligand–protein interactions,2016.0,20.0
ParDRe: faster parallel duplicated reads removal tool for sequencing studies,2016.0,27.0
FamAgg: an R package to evaluate familial aggregation of traits in large pedigrees,2016.0,7.0
Quantitative trait association study for mean telomere length in the South Asian genomes,2016.0,7.0
lodGWAS: a software package for genome-wide association analysis of biomarkers with a limit of detection,2016.0,5.0
PAA: an R/bioconductor package for biomarker discovery with protein microarrays,2016.0,12.0
ConceptMetab: exploring relationships among metabolite sets to identify links among biomedical concepts,2016.0,8.0
MS-REDUCE: an ultrafast technique for reduction of big mass spectrometry data for high-throughput processing,2016.0,16.0
TFBSTools: an R/bioconductor package for transcription factor binding site analysis,2016.0,127.0
Structured sparse canonical correlation analysis for brain imaging genetics: an improved GraphNet method,2016.0,52.0
Vasohibins: new transglutaminase-like cysteine proteases possessing a non-canonical Cys-His-Ser catalytic triad,2016.0,25.0
Multi-task consensus clustering of genome-wide transcriptomes from related biological conditions,2016.0,6.0
Inclusion of dyad-repeat pattern improves topology prediction of transmembrane β-barrel proteins,2016.0,45.0
ELASPIC web-server: proteome-wide structure-based prediction of mutation effects on protein stability and binding affinity,2016.0,33.0
The TraDIS toolkit: sequencing and analysis for dense transposon mutant libraries,2016.0,79.0
Piecewise parameter estimation for stochastic models in COPASI,2016.0,6.0
lnCaNet: pan-cancer co-expression network for human lncRNA and cancer genes,2016.0,38.0
MultiGeMS: detection of SNVs from multiple samples using model selection on high-throughput sequencing data,2016.0,4.0
Sampletrees and Rsampletrees: sampling gene genealogies conditional on SNP genotype data,2016.0,3.0
Multi-omics enrichment analysis using the GeneTrail2 web service,2016.0,104.0
Protein backbone ensemble generation explores the local structural space of unseen natural homologs,2016.0,4.0
Orthogonal matrix factorization enables integrative analysis of multiple RNA binding proteins,2016.0,72.0
EPI-peptide designer: a tool for designing peptide ligand libraries based on epitope–paratope interactions,2016.0,11.0
GeneValidator: identify problems with protein-coding gene predictions,2016.0,18.0
FINEMAP: efficient variable selection using summary data from genome-wide association studies,2016.0,259.0
Realizing privacy preserving genome-wide association studies,2016.0,51.0
"SIRAH tools: mapping, backmapping and visualization of coarse-grained models",2016.0,55.0
Computational discovery of pathway-level genetic vulnerabilities in non-small-cell lung cancer,2016.0,8.0
Integration of string and de Bruijn graphs for genome assembly,2016.0,12.0
MTG2: an efficient algorithm for multivariate linear mixed model analysis based on genomic information,2016.0,89.0
Collaborative analysis of multi-gigapixel imaging data using Cytomine,2016.0,84.0
EpimiRBase: a comprehensive database of microRNA-epilepsy associations,2016.0,27.0
OEFinder: a user interface to identify and visualize ordering effects in single-cell RNA-seq data,2016.0,15.0
Estimating the number and assignment of clock models in analyses of multigene datasets,2016.0,5.0
SV-Bay: structural variant detection in cancer genomes using a Bayesian approach with correction for GC-content and read mappability,2016.0,30.0
MMseqs software suite for fast and deep clustering and searching of large protein sequence sets,2016.0,39.0
Modelling-based experiment retrieval: a case study with gene expression clustering,2016.0,6.0
Bayesian variable selection for binary outcomes in high-dimensional genomic studies using non-local priors,2016.0,27.0
PINCAGE: probabilistic integration of cancer genomics data for perturbed gene identification and sample classification,2016.0,7.0
UCSC Data Integrator and Variant Annotation Integrator,2016.0,40.0
MAESTROweb: a web server for structure-based protein stability prediction,2016.0,46.0
Path2PPI: an R package to predict protein–protein interaction networks for a set of proteins,2016.0,9.0
ProQ2: estimation of model accuracy implemented in Rosetta,2016.0,44.0
Prediction of missing sequences and branch lengths in phylogenomic data,2016.0,14.0
VIRALpro: a tool to identify viral capsid and tail sequences,2016.0,10.0
PGA: post-GWAS analysis for disease gene identification,2018.0,4.0
SV2: accurate structural variation genotyping and de novo mutation detection from whole genomes,2018.0,31.0
ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
MIIC online: a web server to reconstruct causal or non-causal networks from non-perturbative data,2018.0,5.0
CHROMIXS: automatic and interactive analysis of chromatography-coupled small-angle X-ray scattering data,2018.0,72.0
Aligning dynamic networks with DynaWAVE,2017.0,
ChronQC: a quality control monitoring system for clinical next generation sequencing,2018.0,1.0
Towards self-learning based hypotheses generation in biomedical text domain,2018.0,15.0
"DyNetViewer: a Cytoscape app for dynamic network construction, analysis and visualization",2018.0,21.0
Ontological function annotation of long non-coding RNAs through hierarchical multi-label classification,2018.0,35.0
polyPK: an R package for pharmacokinetic analysis of multi-component drugs using a metabolomics approach,2018.0,5.0
A benchmark for comparing precision medicine methods in thyroid cancer diagnosis using tissue microarrays,2018.0,10.0
Algorithmic identification of discrepancies between published ratios and their reported confidence intervals and P-values,2018.0,12.0
myTAI: evolutionary transcriptomics with R,2017.0,
DiffGraph: an R package for identifying gene network rewiring using differential graphical models,2018.0,12.0
Protein classification using modified n-grams and skip-grams,2018.0,17.0
Mustguseal: a server for multiple structure-guided sequence alignment of protein families,2018.0,22.0
DeepSig: deep learning improves signal peptide detection in proteins,2018.0,31.0
Multiple hot-deck imputation for network inference from RNA sequencing data,2018.0,10.0
Computational identification of binding energy hot spots in protein–RNA complexes using an ensemble approach,2018.0,62.0
R2DGC: threshold-free peak alignment and identification for 2D gas chromatography-mass spectrometry in R,2018.0,7.0
mTM-align: an algorithm for fast and accurate multiple protein structure alignment,2018.0,19.0
PINE-SPARKY.2 for automated NMR-based protein structure research,2018.0,15.0
PRAPI: post-transcriptional regulation analysis pipeline for Iso-Seq,2018.0,15.0
A high-resolution map of the human small non-coding transcriptome,2018.0,15.0
An automated benchmarking platform for MHC class II binding prediction methods,2018.0,42.0
DPMIND: degradome-based plant miRNA–target interaction and network database,2018.0,14.0
CRNET: an efficient sampling approach to infer functional regulatory networks by integrating large-scale ChIP-seq and time-course RNA-seq data,2018.0,15.0
Genome U-Plot: a whole genome visualization,2017.0,
Missing value imputation for LC-MS metabolomics data by incorporating metabolic network and adduct ion relations,2018.0,11.0
TCGA-assembler 2: software pipeline for retrieval and processing of TCGA/CPTAC data,2018.0,91.0
GRAM-CNN: a deep learning approach with local context for named entity recognition in biomedical text,2018.0,61.0
Personal Cancer Genome Reporter: variant interpretation report for precision oncology,2018.0,14.0
Rcupcake: an R package for querying and analyzing biomedical data through the BD2K PIC-SURE RESTful API,2018.0,5.0
ProbAnnoWeb and ProbAnnoPy: probabilistic annotation and gap-filling of metabolic reconstructions,2018.0,3.0
GIGI-Quick: a fast approach to impute missing genotypes in genome-wide association family data,2018.0,2.0
Computational identification of micro-structural variations and their proteogenomic consequences in cancer,2017.0,
Sequential feature selection and inference using multi-variate random forests,2018.0,8.0
JASPAR RESTful API: accessing JASPAR data from any programming language,2018.0,7.0
K2 and K2*: efficient alignment-free sequence similarity measurement based on Kendall statistics,2017.0,
fMLC: fast multi-level clustering and visualization of large molecular datasets,2018.0,5.0
Delta: a new web-based 3D genome visualization and analysis platform,2018.0,9.0
DeepSynergy: predicting anti-cancer drug synergy with Deep Learning,2018.0,119.0
Analyzing large scale genomic data on the cloud with Sparkhit,2018.0,9.0
"Curatr: a web application for creating, curating and sharing a mass spectral library",2018.0,7.0
CscoreTool: fast Hi-C compartment analysis at high resolution,2018.0,21.0
Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
GeoBoost: accelerating research involving the geospatial metadata of virus GenBank records,2018.0,9.0
NGLview–interactive molecular graphics for Jupyter notebooks,2018.0,43.0
Outlier detection for improved differential splicing quantification from RNA-Seq experiments with replicates,2018.0,23.0
"TarHunter, a tool for predicting conserved microRNA targets and target mimics in plants",2018.0,9.0
New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation,2018.0,10.0
IndeCut evaluates performance of network motif discovery algorithms,2018.0,5.0
"DaMiRseq—an R/Bioconductor package for data mining of RNA-Seq data: normalization, feature selection and classification",2018.0,10.0
gene2drug: a computational tool for pathway-based rational drug repositioning,2018.0,25.0
DeepSF: deep convolutional neural network for mapping protein sequences to folds,2018.0,83.0
DNCON2: improved protein contact prediction using two-level deep convolutional neural networks,2018.0,80.0
LitPathExplorer: a confidence-based visual text analytics tool for exploring literature-enriched pathway models,2018.0,3.0
Accurate mapping of tRNA reads,2016.0,793.0
Aether: leveraging linear programming for optimal cloud computing in genomics,2018.0,5.0
SANA NetGO: a combinatorial approach to using Gene Ontology (GO) terms to score network alignments,2018.0,7.0
PEITH(Θ): perfecting experiments with information theory in Python with GPU support,2018.0,1.0
Gene Graphics: a genomic neighborhood data visualization web application,2018.0,21.0
"FROGS: Find, Rapidly, OTUs with Galaxy Solution",2010.0,2.0
Matrix factorization-based data fusion for the prediction of lncRNA–disease associations,2018.0,63.0
SPRING: a kinetic interface for visualizing high dimensional single-cell expression data,2018.0,160.0
Model-based design of bistable cell factories for metabolic engineering,2018.0,7.0
Integrating 5hmC and gene expression data to infer regulatory mechanisms,2018.0,5.0
ASAR: visual analysis of metagenomes in R,2017.0,
Identifying functionally informative evolutionary sequence profiles,2018.0,7.0
Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,2018.0,11.0
MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,2018.0,13.0
GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,2018.0,40.0
Genome Context Viewer: visual exploration of multiple annotated genomes using microsynteny,2018.0,12.0
iDINGO—integrative differential network analysis in genomics with Shiny application,2018.0,5.0
bioBakery: a meta’omic analysis environment,2017.0,
RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,2018.0,13.0
ThetaMater: Bayesian estimation of population size parameter θ from genomic data,2017.0,8.0
Power Analysis for Genetic Association Test (PAGEANT) provides insights to challenges for rare variant association studies,2018.0,11.0
"Global proteomics profiling improves drug sensitivity prediction: results from a multi-omics, pan-cancer modeling approach",2018.0,29.0
Robust inference of population structure from next-generation sequencing data with systematic differences in sequencing,2018.0,1.0
3dRPC: a web server for 3D RNA–protein structure prediction,2018.0,9.0
Cpf1-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cpf1,2018.0,13.0
Identifying simultaneous rearrangements in cancer genomes,2016.0,
Semi-supervised network inference using simulated gene expression dynamics,2018.0,4.0
Classifying next-generation sequencing data using a zero-inflated Poisson model,2018.0,10.0
"bioalcidae, samjs and vcffilterjs: object-oriented formatters and filters for bioinformatics files",2018.0,6.0
SPECTRE: a suite of phylogenetic tools for reticulate evolution,2018.0,4.0
MOCASSIN-prot: a multi-objective clustering approach for protein similarity networks,2018.0,
Efficiently counting all orbits of graphlets of any order in a graph using autogenerated equations,2018.0,8.0
An attention-based BiLSTM-CRF approach to document-level chemical named entity recognition,2018.0,112.0
shinyCircos: an R/Shiny application for interactive creation of Circos plot,2018.0,61.0
The systematic analysis of ultraconserved genomic regions in the budding yeast,2018.0,1.0
"FUn: a framework for interactive visualizations of large, high-dimensional datasets on the web",2018.0,23.0
MOAT: efficient detection of highly mutated regions with the Mutations Overburdening Annotations Tool,2018.0,4.0
DDR: efficient computational method to predict drug–target interactions using graph mining and machine learning approaches,2018.0,64.0
Phenotypic stability and plasticity in GMP-derived cells as determined by their underlying regulatory network,2018.0,5.0
PlanNET: homology-based predicted interactome for multiple planarian transcriptomes,2018.0,11.0
The OncoPPi Portal: an integrative resource to explore and prioritize protein–protein interactions for cancer target discovery,2018.0,26.0
GDSCTools for mining pharmacogenomic interactions in cancer,2017.0,
Mapping-free variant calling using haplotype reconstruction from k-mer frequencies,2018.0,13.0
CALQ: compression of quality values of aligned sequencing data,2018.0,17.0
Reactome diagram viewer: data structures and strategies to boost performance,2018.0,24.0
PipelineDog: a simple and flexible graphic pipeline construction and maintenance tool,2018.0,
CytoCtrlAnalyser: a Cytoscape app for biomolecular network controllability analysis,2018.0,18.0
Reproducible and flexible simulation experiments with ML-Rules and SESSL,2018.0,3.0
scHiCNorm: a software package to eliminate systematic biases in single-cell Hi-C data,2018.0,9.0
ASElux: an ultra-fast and accurate allelic reads counter,2018.0,9.0
SATORI: a system for ontology-guided visual exploration of biomedical data repositories,2018.0,5.0
Meta-analytic principal component analysis in integrative omics application,2018.0,19.0
SAPP: functional genome annotation and analysis through a semantic framework using FAIR principles,2018.0,29.0
Extreme learning machines for reverse engineering of gene regulatory networks from expression time series,2018.0,
QVZ: lossy compression of quality values,2017.0,
Modeling positional effects of regulatory sequences with spline transformations increases prediction accuracy of deep neural networks,2018.0,18.0
Predicting loop conformational ensembles,1994.0,16.0
"Sequential search leads to faster, more efficient fragment-based de novo protein structure prediction",2018.0,10.0
Identification of topological features in renal tumor microenvironment associated with patient survival,2018.0,24.0
microRPM: a microRNA prediction model based only on plant small RNA sequencing data,2018.0,6.0
PREFMD: a web server for protein structure refinement via molecular dynamics simulations,2018.0,16.0
Cost-effective and accurate method of measuring fetal fraction using SNP imputation,2018.0,4.0
Complex analyses of inverted repeats in mitochondrial genomes revealed their importance and variability,2018.0,18.0
Deep learning for tumor classification in imaging mass spectrometry,2018.0,51.0
PERF: an exhaustive algorithm for ultra-fast and efficient identification of microsatellites from large DNA sequences,2018.0,19.0
LIBRA-WA: a web application for ligand binding site detection and protein function recognition,2018.0,9.0
AIRVF: a filtering toolbox for precise variant calling in Ion Torrent sequencing,2018.0,2.0
Membranome 2.0: database for proteome-wide profiling of bitopic proteins and their dimers,2018.0,12.0
RepLong: de novo repeat identification using long read sequencing data,2018.0,7.0
Bringing numerous methods for expression and promoter analysis to a public cloud computing service,2018.0,3.0
CommWalker: correctly evaluating modules in molecular networks in light of annotation bias,2018.0,6.0
NanoStringNormCNV: pre-processing of NanoString CNV data,2018.0,1.0
Identifying structural variants using linked-read sequencing data,2018.0,38.0
TabPath: interactive tables for metabolic pathway analysis,2018.0,1.0
Estimation of QTL heritability based on pooled sequencing data,2018.0,5.0
DFAST: a flexible prokaryotic genome annotation pipeline for faster genome publication,2018.0,246.0
ViraPipe: scalable parallel pipeline for viral metagenome analysis from next generation sequencing reads,2018.0,9.0
"Orchid: a novel management, annotation and machine learning framework for analyzing cancer mutations",2018.0,12.0
FunImageJ: a Lisp framework for scientific image processing,2018.0,4.0
pLoc-mHum: predict subcellular localization of multi-location human proteins via general PseAAC to winnow out the crucial GO information,2018.0,141.0
Mosdepth: quick coverage calculation for genomes and exomes,2018.0,117.0
BEAM web server: a tool for structural RNA motif discovery,2018.0,4.0
pedigreejs: a web-based graphical pedigree editor,2018.0,5.0
"Visualization portal for genetic variation (VizGVar): a tool for interactive visualization of SNPs and somatic mutations in exons, genes and protein domains",2018.0,3.0
Efficient comparative phylogenetics on large trees,2015.0,16.0
Quantifying biological samples using Linear Poisson Independent Component Analysis for MALDI-ToF mass spectra,2018.0,5.0
Simulating the dynamics of targeted capture sequencing with CapSim,2018.0,5.0
"pStab: prediction of stable mutants, unfolding curves, stability maps and protein electrostatic frustration",2018.0,5.0
Predicting protein–DNA binding free energy change upon missense mutations using modified MM/PBSA approach: SAMPDI webserver,2018.0,31.0
MetaCherchant: analyzing genomic context of antibiotic resistance genes in gut microbiota,2018.0,17.0
Machine learning annotation of human branchpoints,1974.0,
GRASS: semi-automated NMR-based structure elucidation of saccharides,2018.0,14.0
