title,year,citations
Development of novel predictive miRNA/target gene pathways for colorectal cancer distance metastasis to the liver using a bioinformatic approach,2019,4
Healthcare resource utilisation and costs of agitation in people with dementia living in care homes in England - The Managing Agitation and Raising QUality of LifE in Dementia (MARQUE) study,2019,3
Reasons for formula feeding among rural Bangladeshi mothers: A qualitative exploration,2019,7
Tweeting about public health policy: Social media response to the UK Government’s announcement of a Parliamentary vote on draft standardised packaging regulations,2019,2
Long-term outcome of hypofractionated intensity-modulated radiotherapy using TomoTherapy for localized prostate cancer: A retrospective study,2019,4
Myc-induced nuclear antigen constrains a latent intestinal epithelial cell-intrinsic anthelmintic pathway,2019,0
The per-patient costs of HIV services in South Africa: Systematic review and application in the South African HIV Investment Case,2019,10
Evaluation of preclinical efficacy of everolimus and pasireotide in thyroid cancer cell lines and xenograft models,2019,4
Correction: Trypanosoma cruzi-specific IFN-γ-producing cells in chronic Chagas disease associate with a functional IL-7/IL-7R axis,2019,2
The US Affordable Care Act: Reflections and directions at the close of a decade,2019,4
Patterns of joint involvement in juvenile idiopathic arthritis and prediction of disease course: A prospective study with multilayer non-negative matrix factorization,2019,8
"A reduced-carbohydrate and lactose-free formulation for stabilization among hospitalized children with severe acute malnutrition: A double-blind, randomized controlled trial",2019,5
Antenatal corticosteroid therapy (ACT) and size at birth: A population-based analysis using the Finnish Medical Birth Register,2019,11
Genetic association and transcriptome integration identify contributing genes and tissues at cystic fibrosis modifier loci,2019,13
Disruption of the Caenorhabditis elegans Integrator complex triggers a non-conventional transcriptional mechanism beyond snRNA genes,2019,10
Phylogenies from dynamic networks,2019,7
16S rRNA sequence embeddings: Meaningful numeric feature representations of nucleotide sequences that are convenient for downstream analyses,2019,3
Brain expansion promoted by polycomb-mediated anterior enhancement of a neural stem cell proliferation program,2019,7
Time-dependent Pax3-mediated chromatin remodeling and cooperation with Six4 and Tead2 specify the skeletal myogenic lineage in developing mesoderm,2019,7
PML nuclear body-residing proteins sequentially associate with HPV genome after infectious nuclear delivery,2019,8
The seven transmembrane domain protein MoRgs7 functions in surface perception and undergoes coronin MoCrn1-dependent endocytosis in complex with Gα subunit MoMagA to promote cAMP signaling and appressorium formation in Magnaporthe oryzae,2019,3
Automatic diagnosis of strict left bundle branch block using a wavelet-based approach,2019,2
Prioritizing options for multi-objective agricultural development through the Positive Deviance approach,2019,7
"The effects of a pre-conception lifestyle intervention in women with obesity and infertility on perceived stress, mood symptoms, sleep and quality of life",2019,1
Targeted location of microseismic events based on a 3D heterogeneous velocity model in underground mining,2019,8
Assessing EHR use during hospital morning rounds: A multi-faceted study,2019,4
Unraveling transformation of follicular lymphoma to diffuse large B-cell lymphoma,2019,5
"Obesity measured as percent body fat, relationship with body mass index, and percentile curves for Mexican pediatric population",2019,8
Improving the proof of “Privacy-preserving attribute-keyword based data publish-subscribe service on cloud platforms”,2019,1
Comparative analysis of the transcriptome of the Amazonian fish species Colossoma macropomum (tambaqui) and hybrid tambacu by next generation sequencing,2019,2
Evaluation of sites of velopharyngeal structure augmentation in dogs for improvement of velopharyngeal insufficiency,2019,1
Differentiation between blood and iodine in a bovine brain—Initial experience with Spectral Photon-Counting Computed Tomography (SPCCT),2019,10
"Re-thinking the evolution of microblade technology in East Asia: Techno-functional understanding of the lithic assemblage from Shizitan 29 (Shanxi, China)",2019,3
An alkaline active feruloyl-CoA synthetase from soil metagenome as a potential key enzyme for lignin valorization strategies,2019,1
Using OpenStreetMap point-of-interest data to model urban change—A feasibility study,2019,4
Evaluating trajectories of episodic memory in normal cognition and mild cognitive impairment: Results from ADNI,2019,0
"HIV treatment outcomes following antiretroviral therapy initiation and monitoring: A workplace program in Papua, Indonesia",2019,0
Digit ratio (2D:4D) and academic success as measured by achievement in the academic degree “Habilitation”,2019,2
Primary HIV prevention in pregnant and lactating Ugandan women: A randomized trial,2019,2
Longitudinal effects of aging on plasma proteins levels in older adults – associations with kidney function and hemoglobin levels,2019,3
Nocardia polymerase chain reaction (PCR)-based assay performed on bronchoalveolar lavage fluid after lung transplantation: A prospective pilot study,2019,3
Assimilating MODIS data-derived minimum input data set and water stress factors into CERES-Maize model improves regional corn yield predictions,2019,1
Using scanning electron microscopy (SEM) to study morphology and morphometry of the isolated haptoral sclerites of three distinct diplozoid species,2019,2
Estimating variability in downwelling surface shortwave radiation in a tropical highland environment,2019,5
Priming winter wheat seeds with the bacterial quorum sensing signal N-hexanoyl-L-homoserine lactone (C6-HSL) shows potential to improve plant growth and seed yield,2019,5
Soleus muscle weakness in cerebral palsy: Muscle architecture revealed with Diffusion Tensor Imaging,2019,5
Temporal dynamics of bacterial and fungal communities during the infection of Brassica rapa roots by the protist Plasmodiophora brassicae,2019,8
In vitro activity and mode of action of phenolic compounds on Leishmania donovani,2019,6
Hospitalisations and outpatient visits for undifferentiated fever attributable to scrub typhus in rural South India: Retrospective cohort and nested case-control study,2019,2
The role of TLR9 on Leishmania amazonensis infection and its influence on intranasal LaAg vaccine efficacy,2019,2
Epidemiological situation of yaws in the Americas: A systematic review in the context of a regional elimination goal,2019,1
Cutaneous leishmaniasis and co-morbid major depressive disorder: A systematic review with burden estimates,2019,16
A single test approach for accurate and sensitive detection and taxonomic characterization of Trypanosomes by comprehensive analysis of internal transcribed spacer 1 amplicons,2019,8
Implementation of a practical and effective pilot intervention against transmission of Taenia solium by pigs in the Banke district of Nepal,2019,15
NAMPT overexpression alleviates alcohol-induced hepatic steatosis in mice,2019,2
Mechanical energetics and dynamics of uphill double-poling on roller-skis at different incline-speed combinations,2019,2
Using natural language processing and machine learning to classify health literacy from secure messages: The ECLIPPSE study,2019,4
"The impact of fishing on a highly vulnerable ecosystem, the case of Juan Fernández Ridge ecosystem",2019,5
A simulation environment for studying transcutaneous electrotactile stimulation,2019,1
A management system for randomized clinical trials: A novel way to supply medication,2019,1
Nasal microbial composition and chronic otitis media with effusion: A case-control study,2019,6
The analysis of causal relationships between blood lipid levels and BMD,2019,4
A first approach for an evidence-based in vitro digestion method to adjust pancreatic enzyme replacement therapy in cystic fibrosis,2019,8
Acute effect of low-dose thiacloprid exposure synergised by tebuconazole in a parasitoid wasp,2019,8
A text-mining approach to obtain detailed treatment information from free-text fields in population-based cancer registries: A study of non-small cell lung cancer in California,2019,2
Improving estimates of district HIV prevalence and burden in South Africa using small area estimation techniques,2019,8
New endoscopic ultrasonography criteria for malignant lymphadenopathy based on inter-rater agreement,2019,0
Avian haemosporidians in the cattle egret (Bubulcus ibis) from central-western and southern Africa: High diversity and prevalence,2019,1
Routine surveillance for the identification of drug resistant Tuberculosis in Tanzania: A cross-sectional study of stakeholders’ perceptions,2019,3
Online testing for sexually transmitted infections: A whole systems approach to predicting value,2019,5
Computational assessment of long-term memory structures from SDA-M related to action sequences,2019,1
"Is sexual autonomy a protective factor for neonatal, child, and infant mortality? A multi-country analysis",2019,0
Metagenomic analyses of the gut microbiota associated with colorectal adenoma,2019,2
Accuracy of brain-derived neurotrophic factor levels for differentiating between Taiwanese patients with major depressive disorder or schizophrenia and healthy controls,2019,2
Familial multifocal micronodular pneumocyte hyperplasia with a novel splicing mutation in TSC1: Three cases in one family,2019,0
Implementing artificial neural networks through bionic construction,2019,2
Automatic segmentation of the foveal avascular zone in ophthalmological OCT-A images,2019,9
"Repeat HIV testing practices in the era of HIV self-testing among adults in KwaZulu-Natal, South Africa",2019,2
Drug-induced sleep endoscopy-directed adenotonsillectomy in pediatric obstructive sleep apnea with small tonsils,2019,5
"Feasibility of integrated, multilevel care for cardiovascular diseases (CVD) and HIV in low- and middle-income countries (LMICs): A scoping review",2019,5
Excitable dynamics through toxin-induced mRNA cleavage in bacteria,2019,0
"Sub-national TB prevalence surveys in India, 2006-2012: Results of uniformly conducted data analysis",2019,7
Flat plate solar collector performance using alumina nanofluids: Experimental characterization and efficiency tests,2019,10
Galactose-deficient IgA1 and the corresponding IgG autoantibodies predict IgA nephropathy progression,2019,4
Enhanced IL-1β production is mediated by a TLR2-MYD88-NLRP3 signaling axis during coinfection with influenza A virus and Streptococcus pneumoniae,2019,10
Ideating iDNA: Lessons and limitations from leeches in legacy collections,2019,3
CRISPR-cas gene-editing as plausible treatment of neuromuscular and nucleotide-repeat-expansion diseases: A systematic review,2019,7
Electronic control of H+ current in a bioprotonic device with carbon nanotube porins,2019,4
Preprocessing 2D data for fast convex hull computations,2019,2
Hypermobility of joints in dancers,2019,4
Users’ preferences and perceptions of the comprehensibility and readability of medication labels,2019,0
IL12 p35 and p40 subunit genes administered as pPAL plasmid constructs do not improve protection of pPAL-LACK vaccine against canine leishmaniasis,2019,1
Langevin equations from experimental data: The case of rotational diffusion in granular media,2019,6
Similar changes in executive function after moderate resistance training and loadless movement,2019,4
Gray-level invariant Haralick texture features,2019,20
Changes in the temporal distribution of in-hospital mortality in severely injured patients—An analysis of the TraumaRegister DGU,2019,7
A quantitative exploration of gastrointestinal bleeding in intensive care unit patients,2019,1
Extraction-free whole transcriptome gene expression analysis of FFPE sections and histology-directed subareas of tissue,2019,7
Real-Time PCR based test for the early diagnosis of Haplosporidium pinnae affecting fan mussel Pinna nobilis,2019,7
"Screening nested-PCR primer for ‘Candidatus Liberibacter asiaticus’ associated with citrus Huanglongbing and application in Hunan, China",2019,0
How people living with diabetes in Indonesia learn about their disease: A grounded theory study,2019,6
"Secreted frizzled related protein is a target of PaxB and plays a role in aquiferous system development in the freshwater sponge, Ephydatia muelleri",2019,3
A randomised pilot equivalence trial to evaluate diamagnetically enhanced transdermal delivery of key ground substance components in comparison to an established transdermal non-steroidal anti-inflammatory formulation in males with prior knee injury,2019,2
Age targeting and scale-up of voluntary medical male circumcision in Mozambique,2019,1
Automatic classification of tissues on pelvic MRI based on relaxation times and support vector machine,2019,5
Transcranial Direct Current Stimulation of motor cortex enhances running performance,2019,6
"Influence of body size, topography, food availability and tree-fall gaps on space use by yellow-footed tortoises (Chelonoidis denticulatus) in Central Amazonia",2019,2
"Do health beliefs, personality traits, and interpersonal concerns predict TB prevention behavior among Japanese adults?",2019,2
Little cigars and cigarillos harbor diverse bacterial communities that differ between the tobacco and the wrapper,2019,2
Spontaneous ilio-psoas hematomas complicating intensive care unit hospitalizations,2019,4
Metacaspase gene family in Rosaceae genomes: Comparative genomic analysis and their expression during pear pollen tube and fruit development,2019,4
Methods for calculating credible intervals for ratios of beta distributions with application to relative risks of death during the second plague pandemic,2019,0
The effect of pole length on physiological and perceptual responses during G3 roller ski skating on uphill terrain,2019,0
Big data and analysis of risk factors for gallbladder disease in the young generation of Korea,2019,4
Involvement of premacular mast cells in the pathogenesis of macular diseases,2019,1
No need to discontinue hepatitis C virus therapy at the time of liver transplantation,2019,0
Role of deformable cancer cells on wall shear stress-associated-VEGF secretion by endothelium in microvasculature,2019,2
On the influence of low-level visual features in film classification,2019,4
BioNetApp: An interactive visual data analysis platform for molecular expressions,2019,3
Repository of Enriched Structures of Proteins Involved in the Red Blood Cell Environment (RESPIRE),2019,1
Can optical spectral transmission assess ultrasound-detected synovitis in hand osteoarthritis?,2019,0
Italian norms and naming latencies for 357 high quality color images,2019,3
Mechanical complications in patients with ST-segment elevation myocardial infarction: A single centre experience,2019,4
Genome-wide association studies for yield-related traits in soft red winter wheat grown in Virginia,2019,11
Inducible lung epithelial resistance requires multisource reactive oxygen species generation to protect against bacterial infections,2019,4
Management of patients with acute ST-elevation myocardial infarction: Results of the FAST-MI Tunisia Registry,2019,1
Multimerization of Homo sapiens TRPA1 ion channel cytoplasmic domains,2019,1
Cognitive functions and jugular venous reflux in severe mitral regurgitation: A pilot study,2019,2
Mechanism and resistance for antimycobacterial activity of a fluoroquinophenoxazine compound,2019,1
An interdisciplinary study around the reliquary of the late cardinal Jacques de Vitry,2019,0
The effect of stride length on lower extremity joint kinetics at various gait speeds,2019,4
The association between heatwaves and risk of hospitalization in Brazil: A nationwide time series study between 2000 and 2015,2019,7
A DNA repair protein and histone methyltransferase interact to promote genome stability in the Caenorhabditis elegans germ line,2019,7
Structure and variability of delay activity in premotor cortex,2019,2
Integrated structural variation and point mutation signatures in cancer genomes using correlated topic models,2019,6
Microglia exit the CNS in spinal root avulsion,2019,12
Phosphodiesterase beta is the master regulator of cAMP signalling during malaria parasite invasion,2019,9
Uncovering and resolving challenges of quantitative modeling in a simplified community of interacting cells,2019,12
Induced aneuploidy in neural stem cells triggers a delayed stress response and impairs adult life span in flies,2019,4
Plant begomoviruses subvert ubiquitination to suppress plant defenses against insect vectors,2019,13
Casting a wider net: Immunosurveillance by nonclassical MHC molecules,2019,17
"The founder hypothesis: A basis for microbiota resistance, diversity in taxa carriage, and colonization resistance against pathogens",2019,18
"Correction: Epstein-Barr virus nuclear antigen EBNA-LP is essential for transforming naïve B cells, and facilitates recruitment of transcription factors to the viral genome",2019,0
Correction: Invasive pneumococcal diseases in children and adults before and after introduction of the 10-valent pneumococcal conjugate vaccine into the Austrian national immunization program,2019,0
Correction: Longitudinal Profiles of Thyroid Hormone Parameters in Pregnancy and Associations with Preterm Birth,2019,0
Correction: Acute post stroke depression at a Primary Stroke Center in the Middle East,2019,0
Correction: BDNF rs6265 polymorphism methylation in Multiple Sclerosis: A possible marker of disease progression,2019,0
Correction: Assessing the probability of introduction and spread of avian influenza (AI) virus in commercial Australian poultry operations using an expert opinion elicitation,2019,0
"Approach to amoebic colitis: Epidemiological, clinical and diagnostic considerations in a non-endemic context (Barcelona, 2007-2017)",2019,7
Predicting all-cause and lung cancer mortality using emphysema score progression rate between baseline and follow-up chest CT images: A comparison of risk model performances,2019,0
Association between previous schistosome infection and incident hyperuricemia: A prospective cohort study in China,2019,0
Detection of ON1 and novel genotypes of human respiratory syncytial virus and emergence of palivizumab resistance in Lebanon,2019,8
Rapid assessment of avoidable blindness and diabetic retinopathy in individuals aged 50 years or older in Costa Rica,2019,1
The PHO signaling pathway directs lipid remodeling in Cryptococcus neoformans via DGTS synthase to recycle phosphate during phosphate deficiency,2019,4
Tobacco Cessation on Prescription as a primary health care intervention targeting a context with socioeconomically disadvantaged groups in Sweden: A qualitative study of perceived implementation barriers and facilitators among providers,2019,1
Telling a good story: The effects of memory retrieval and context processing on eyewitness suggestibility,2019,4
Oculohypotensive effects of various acetozolamide nanopreparations for topical treatment of animal model-induced glaucoma and their impact on optic nerve,2019,1
A new approach for Small Ruminant Lentivirus full genome characterization revealed the circulation of divergent strains,2019,7
Developmental fluoxetine exposure in zebrafish reduces offspring basal cortisol concentration via life stage-dependent maternal transmission,2019,4
Effect of pressure profile of shock waves on lipid membrane deformation,2019,1
Into the realm of social capital for adolescents: A latent profile analysis,2019,1
Issue framing in online voting advice applications: The effect of left-wing and right-wing headers on reported attitudes,2019,0
Development of a miniature device for emerging deep brain stimulation paradigms,2019,1
Proteomic analyses reveal misregulation of LIN28 expression and delayed timing of glial differentiation in human iPS cells with MECP2 loss-of-function,2019,7
Three-dimensional dose comparison of flattening filter (FF) and flattening filter-free (FFF) radiation therapy by using NIPAM gel dosimetry,2019,2
Long-term exposure to more frequent disturbances increases baseline carbon in some ecosystems: Mapping and quantifying the disturbance frequency-ecosystem C relationship,2019,1
Elk1 affects katanin and spastin proteins via differential transcriptional and post-transcriptional regulations,2019,1
Comparative transcriptomic analysis reveals genes regulating the germination of morphophysiologically dormant Paris polyphylla seeds during a warm stratification,2019,5
"Using social media to estimate Zika's impact on tourism: #babymoon, 2014-2017",2019,0
A comparison between wireless CROS/BiCROS and soft-band BAHA for patients with unilateral hearing loss,2019,1
Do individual and work-related factors differentiate work participation trajectories before and after vocational rehabilitation?,2019,3
"Chemical analysis of Brasilimeria Stach, 1949 (Hexapoda, Collembola, Neanuridae) hemolymphatic secretion, and description of a new species",2019,2
"Design, antimicrobial activity and mechanism of action of Arg-rich ultra-short cationic lipopeptides",2019,10
"Epidemiological and clinical features of invasive pneumococcal disease caused by serotype 12F in adults, Japan",2019,6
A comparison of trends in stroke care and outcomes between in-hospital and community-onset stroke – The South London Stroke Register,2019,4
Testing for goodness rather than lack of fit of an X–chromosomal SNP to the Hardy-Weinberg model,2019,2
Evaluation of the effectiveness of the SurePure Turbulator ultraviolet-C irradiation equipment on inactivation of different enveloped and non-enveloped viruses inoculated in commercially collected liquid animal plasma,2019,4
Multi-behavioral obesogenic phenotypes among school-aged boys and girls along the birth weight continuum,2019,0
Quantitation of 5-methyltetraydrofolic acid in plasma for determination of folate status and clinical studies by stable isotope dilution assays,2019,0
Novel role of extracellular matrix protein 1 (ECM1) in cardiac aging and myocardial infarction,2019,4
Adaptive downregulation of Cl-/HCO3- exchange activity in rat hepatocytes under experimental obstructive cholestasis,2019,1
Effects of highly active antiretroviral therapy on semen parameters of a cohort of 770 HIV-1 infected men,2019,3
Is there an association between diabetes and neck and back pain? A systematic review with meta-analyses,2019,6
Improving eye-drop administration skills of patients – A multicenter parallel-group cluster-randomized controlled trial,2019,2
Myoinositol CEST signal in animals with increased Iba-1 levels in response to an inflammatory challenge—Preliminary findings,2019,1
Matrix Metalloproteinases in COPD and atherosclerosis with emphasis on the effects of smoking,2019,4
A non-linear mixed effect model for innate immune response: In vivo kinetics of endotoxin and its induction of the cytokines tumor necrosis factor alpha and interleukin-6,2019,1
Clinical impact of a structured secondary cardiovascular prevention program following acute coronary syndromes: A prospective multicenter healthcare intervention,2019,1
"Comparison of stone-free rates following shock wave lithotripsy, percutaneous nephrolithotomy, and retrograde intrarenal surgery for treatment of renal stones: A systematic review and network meta-analysis",2019,9
"Illness uncertainty, social support, and coping mode in hospitalized patients with systemic lupus erythematosus in a hospital in Shaanxi, China",2019,5
Factors associated with wearing inadequate outdoor footwear in populations at risk of foot ulceration: A cross-sectional study,2019,2
Dog-bite injuries in Korea and risk factors for significant dog-bite injuries: A 6-year cross-sectional study,2019,6
Carbonate determination in soils by mid-IR spectroscopy with regional and continental scale models,2019,3
Extended-Kalman-filter-based dynamic mode decomposition for simultaneous system identification and denoising,2019,11
The responses of lungs and adjacent lymph nodes in responding to Yersinia pestis infection: A transcriptomic study using a non-human primate model,2019,0
The sustained release of basic fibroblast growth factor accelerates angiogenesis and the engraftment of the inactivated dermis by high hydrostatic pressure,2019,6
Characterization of the gastric motility response to human motilin and erythromycin in human motilin receptor-expressing transgenic mice,2019,1
Factors affecting feeding 6–23 months age children according to minimum acceptable diet in Ethiopia: A multilevel analysis of the Ethiopian Demographic Health Survey,2019,4
Inhibitory effects of Chanling Gao on the proliferation and liver metastasis of transplanted colorectal cancer in nude mice,2019,1
Netrin-1 plays a role in the effect of moderate exercise on myocardial fibrosis in rats,2019,2
Extracellular vesicles of Trypanosoma cruzi tissue-culture cell-derived trypomastigotes: Induction of physiological changes in non-parasitized culture cells,2019,9
Long term outcomes and prognostics of visceral leishmaniasis in HIV infected patients with use of pentamidine as secondary prophylaxis based on CD4 level: a prospective cohort study in Ethiopia,2019,2
Mother-to-child transmission and gestational syphilis: Spatial-temporal epidemiology and demographics in a Brazilian region,2019,2
Strategy for a globally coordinated response to a priority neglected tropical disease: Snakebite envenoming,2019,53
A modified approach to recover and enumerate Ascaris ova in wastewater and sludge,2019,5
The ecological dynamics of hantavirus diseases: From environmental variability to disease prevention largely based on data from China,2019,13
Profile of the tprK gene in primary syphilis patients based on next-generation sequencing,2019,5
"A survey on Mycobacterium ulcerans in Mosquitoes and March flies captured from endemic areas of Northern Queensland, Australia",2019,1
COSMOS-E: Guidance on conducting systematic reviews and meta-analyses of observational studies of etiology,2019,43
Reticulate evolution in eukaryotes: Origin and evolution of the nitrate assimilation pathway,2019,5
Prolyl isomerization of FAAP20 catalyzed by PIN1 regulates the Fanconi anemia pathway,2019,4
VGLL4 plays a critical role in heart valve development and homeostasis,2019,12
Global transcriptional regulation of innate immunity by ATF-7 in C. elegans,2019,8
Independent working memory resources for egocentric and allocentric spatial information,2019,2
Boosting subdominant neutralizing antibody responses with a computationally designed epitope-focused immunogen,2019,6
Scrutinizing assortative mating in birds,2019,2
Single-cell transcriptomics reveals gene expression dynamics of human fetal kidney development,2019,17
On the value of preprints: An early career researcher perspective,2019,22
Feather arrays are patterned by interacting signalling and cell density waves,2019,19
Trpm4 ion channels in pre-Bötzinger complex interneurons are essential for breathing motor pattern but not rhythm,2019,8
Kaposi’s sarcoma-associated herpesvirus ORF57 protein protects viral transcripts from specific nuclear RNA decay pathways by preventing hMTR4 recruitment,2019,6
Correction: Socio-economic status and behavioural and cardiovascular risk factors in Papua New Guinea: A cross-sectional survey,2019,0
Correction: Real-world management of patients with epidermal growth factor receptor (EGFR) mutation-positive non-small-cell lung cancer in the USA,2019,0
"Correction: The prognostic value of neurofilament levels in patients with sepsis-associated encephalopathy - A prospective, pilot observational study",2019,1
Correction: Involvement of C-terminal truncation mutation of kinesin-5 in resistance to kinesin-5 inhibitor,2019,0
Correction: Identification of novel antimicrobial peptide from Asian sea bass (Lates calcarifer) by in silico and activity characterization,2019,1
Trans ε viniferin decreases amyloid deposits and inflammation in a mouse transgenic Alzheimer model,2019,3
Description of network meta-analysis geometry: A metrics design study,2019,7
Introduction of the YTE mutation into the non-immunogenic HIV bnAb PGT121 induces anti-drug antibodies in macaques,2019,1
Transition to middle school: Self-concept changes,2019,8
Hydrogen gas promotes the adventitious rooting in cucumber under cadmium stress,2019,6
Towards a universal concept of vulnerability: Broadening the evidence from the elderly to perinatal health using a Delphi approach,2019,5
Pesticide distribution and depletion kinetic determination in honey and beeswax: Model for pesticide occurrence and distribution in beehive products,2019,11
Composition of gut microbiota in patients with toxigenic Clostridioides (Clostridium) difficile: Comparison between subgroups according to clinical criteria and toxin gene load,2019,7
Breeding behavior in the blind Mexican cavefish and its river-dwelling conspecific,2019,4
The ovine hepatic mitochondrial proteome: Understanding seasonal weight loss tolerance in two distinct breeds,2019,3
Toxicity and oviposition deterrence of essential oils of Clinopodium nubigenum and Lavandula angustifolia against the myiasis-inducing blowfly Lucilia sericata,2019,10
The risk factors for diabetic peripheral neuropathy: A meta-analysis,2019,11
Carriage and colonization of C. difficile in preterm neonates: A longitudinal prospective study,2019,3
Anatomy of the dinosaur Pampadromaeus barberenai (Saurischia—Sauropodomorpha) from the Late Triassic Santa Maria Formation of southern Brazil,2019,6
The Sport Concussion Assessment Tool (SCAT2) for evaluating civilian mild traumatic brain injury. A pilot normative study,2019,2
Socioeconomic gap between neighborhoods of Budapest: Striking impact on stroke and possible explanations,2019,2
Risk factors for small bowel bleeding in an overt gastrointestinal bleeding presentation after negative upper and lower endoscopy,2019,0
Sexual dimorphism of acute doxorubicin-induced nephrotoxicity in C57Bl/6 mice,2019,2
Determining the exact location of a public bicycle station—The optimal distance between the building entrance/exit and the station,2019,2
Biological soil crusts inhibit seed germination in a temperate pine barren ecosystem,2019,1
Functional analysis finds differences on the muscle transcriptome of pigs fed an n-3 PUFA-enriched diet with or without antioxidant supplementations,2019,3
Association of physical fitness components and health-related quality of life in women with systemic lupus erythematosus with mild disease activity,2019,3
Combination of colonoscopy and magnetic resonance enterography is more useful for clinical decision making than colonoscopy alone in patients with complicated Crohn's disease,2019,3
Identifying developmental trajectories of worldwide road traffic accident death rates using a latent growth mixture modeling approach,2019,0
High quality process of care increases one-year survival after acute myocardial infarction (AMI): A cohort study in Italy,2019,1
Molecular features of steroid-binding antidins and their use for assaying serum progesterone,2019,1
Analysis of development and evolution rules of civil aviation in China based on life cycle theory,2019,1
Practical approaches to automated digital image analysis of Ki-67 labeling index in 997 breast carcinomas and causes of discordance with visual assessment,2019,5
"A multifactorial approach of nutritional, intellectual, brain development, cardiovascular risk, socio-economic, demographic and educational variables affecting the scholastic achievement in Chilean students: An eight- year follow-up study",2019,2
Evaluation of hemostasis in patients with end-stage renal disease,2019,6
RaCaT: An open source and easy to use radiomics calculator tool,2019,12
Supported employment: Meta-analysis and review of randomized controlled trials of individual placement and support,2019,15
Factors influencing performance of community-based health volunteers’ activities in the Kassena-Nankana Districts of Northern Ghana,2019,1
"Health outcomes for Australian Aboriginal and Torres Strait Islander children born preterm, low birthweight or small for gestational age: A nationwide cohort study",2019,2
Modelling collective motion based on the principle of agency: General framework and the case of marching locusts,2019,5
Nine-year distribution pattern of hepatitis C virus (HCV) genotypes in Southern Italy,2019,9
Metal based donepezil analogues designed to inhibit human acetylcholinesterase for Alzheimer’s disease,2019,10
White noise speech illusions in the general population: The association with psychosis expression and risk factors for psychosis,2019,2
"Resolution of grammatical tense into actual time, and its application in Time Perspective study in the tweet space",2019,1
Transverse tendon stiffness is reduced in people with Achilles tendinopathy: A cross-sectional study,2019,4
Hypertensive disorders of pregnancy and peripartum cardiomyopathy: A nationwide cohort study,2019,9
Does aerobic exercise associated with tryptophan supplementation attenuates hyperalgesia and inflammation in female rats with experimental fibromyalgia?,2019,1
Preliminary results of identification and quantification of paclitaxel and its metabolites in human meconium from newborns with gestational chemotherapeutic exposure,2019,3
Significance of subepithelial deposits in patients diagnosed with IgA nephropathy,2019,1
The effect of cycling on cognitive function and well-being in older adults,2019,9
Visual cues that predict intuitive risk perception in the case of HIV,2019,1
"Access to and price trends of antidiabetic, antihypertensive, and antilipidemic drugs in outpatient settings of the Universal Coverage Scheme in Thailand",2019,0
Metabolomic profiling reveals correlations between spermiogram parameters and the metabolites present in human spermatozoa and seminal plasma,2019,11
An artificial habitat facilitates a climate-mediated range expansion into a suboptimal novel ecosystem,2019,1
Genetic diversity of Mycobacterium tuberculosis complex strains isolated from livestock workers and cattle in Nigeria,2019,3
Treatment cure rate and its predictors among children with severe acute malnutrition in northwest Ethiopia: A retrospective record review,2019,3
Viral infection detection using metagenomics technology in six poultry farms of eastern China,2019,1
Understanding the prevalence of bear part consumption in Cambodia: A comparison of specialised questioning techniques,2019,9
A pilot study of metabolic fitness effects of weight-supported walking in women with obesity,2019,0
Surgical management of intraocular lens dislocation: A meta-analysis,2019,3
Early-stage serrated adenocarcinomas are divided into several molecularly distinct subtypes,2019,2
"Involvement of gliadin, a component of wheat gluten, in increased intestinal permeability leading to non-steroidal anti-inflammatory drug-induced small-intestinal damage",2019,5
"Averting wheat blast by implementing a ‘wheat holiday’: In search of alternative crops in West Bengal, India",2019,5
Efficient design and analysis of randomized controlled trials in rare neurological diseases: An example in Guillain-Barré syndrome,2019,1
Cost of illness and program of dengue: A systematic review,2019,7
Cross-comparative analysis of evacuation behavior after earthquakes using mobile phone data,2019,10
Depression and anxiety in patients with different rare chronic diseases: A cross-sectional study,2019,10
Mandarin Chinese modality exclusivity norms,2019,10
Ibrutinib increases the risk of hypertension and atrial fibrillation: Systematic review and meta-analysis,2019,13
Liver metastasis and Heng risk are prognostic factors in patients with non-nephrectomized synchronous metastatic renal cell carcinoma treated with systemic therapy,2019,1
Development of a human milk concentrate with human milk lyophilizate for feeding very low birth weight preterm infants: A preclinical experimental study,2019,1
Machine learning models for predicting post-cystectomy recurrence and survival in bladder cancer patients,2019,6
Benefits of zebra stripes: Behaviour of tabanid flies around zebras and horses,2019,10
"Mapping the content of mothers’ knowledge, attitude and practice towards universal newborn hearing screening for development of a KAP survey tool",2019,0
Oil palm plantations in Peninsular Malaysia: Determinants and constraints on expansion,2019,9
Nitrogen- and phosphorus-starved Triticum aestivum show distinct belowground microbiome profiles,2019,5
Identifying indicators of aesthetics in the Great Barrier Reef for the purposes of management,2019,5
Long-term history of vehicle collisions on the endangered Nēnē (Branta sandvicensis),2019,3
Rapid prediction of yellow tea free amino acids with hyperspectral images,2019,3
Disrupted reinforcement learning during post-error slowing in ADHD,2019,4
Mental health in individuals with spinal cord injury: The role of socioeconomic conditions and social relationships,2019,5
How the medium shapes the message: Printing and the rise of the arts and sciences,2019,1
The ecomorphology of southern African rodent incisors: Potential applications to the hominin fossil record,2019,1
"Moderate plant water stress improves larval development, and impacts immunity and gut microbiota of a specialist herbivore",2019,4
Using machine learning models to predict oxygen saturation following ventilator support adjustment in critically ill children: A single center pilot study,2019,6
