name,title,year,citations
paul gellert,"Antibiotic use, knowledge and health literacy among the general population in Berlin, Germany and its surrounding rural areas",2018,10
leila alipanah,Molecular adaptations to phosphorus deprivation and comparison with nitrogen deprivation responses in the diatom Phaeodactylum tricornutum,2018,20
per winge,Molecular adaptations to phosphorus deprivation and comparison with nitrogen deprivation responses in the diatom Phaeodactylum tricornutum,2018,20
jens rohloff,Molecular adaptations to phosphorus deprivation and comparison with nitrogen deprivation responses in the diatom Phaeodactylum tricornutum,2018,20
javad najafi,Molecular adaptations to phosphorus deprivation and comparison with nitrogen deprivation responses in the diatom Phaeodactylum tricornutum,2018,20
tore brembu,Molecular adaptations to phosphorus deprivation and comparison with nitrogen deprivation responses in the diatom Phaeodactylum tricornutum,2018,20
atle m bones,Molecular adaptations to phosphorus deprivation and comparison with nitrogen deprivation responses in the diatom Phaeodactylum tricornutum,2018,20
steven shave,PuLSE: Quality control and quantification of peptide sequences explored by phage display libraries,2018,1
stefan mann,PuLSE: Quality control and quantification of peptide sequences explored by phage display libraries,2018,1
joanna koszela,PuLSE: Quality control and quantification of peptide sequences explored by phage display libraries,2018,1
alastair kerr,PuLSE: Quality control and quantification of peptide sequences explored by phage display libraries,2018,1
manfred auer,PuLSE: Quality control and quantification of peptide sequences explored by phage display libraries,2018,1
srayan datta,A generative model for scientific concept hierarchies,2018,0
eytan adar,A generative model for scientific concept hierarchies,2018,0
marek szymczak,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
piotr kaliciński,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
grzegorz kowalewski,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
dorota broniszczak,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
małgorzata markiewiczkijewska,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
hor ismail,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
marek stefanowicz,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
adam kowalski,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
joanna teisseyre,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
irena jankowska,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
waldemar patkowski,Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
rohani ahmad,Factors determining dengue outbreak in Malaysia,2018,18
ismail suzilah,Factors determining dengue outbreak in Malaysia,2018,18
wan mohamad ali wan najdah,Factors determining dengue outbreak in Malaysia,2018,18
omar topek,Factors determining dengue outbreak in Malaysia,2018,18
ibrahim mustafakamal,Factors determining dengue outbreak in Malaysia,2018,18
han lim lee,Factors determining dengue outbreak in Malaysia,2018,18
kasia bail,"Predicting excess cost for older inpatients with clinical complexity: A retrospective cohort study examining cognition, comorbidities and complications",2018,9
brian draper,"Predicting excess cost for older inpatients with clinical complexity: A retrospective cohort study examining cognition, comorbidities and complications",2018,9
helen berry,"Predicting excess cost for older inpatients with clinical complexity: A retrospective cohort study examining cognition, comorbidities and complications",2018,9
rosemary karmel,"Predicting excess cost for older inpatients with clinical complexity: A retrospective cohort study examining cognition, comorbidities and complications",2018,9
john goss,"Predicting excess cost for older inpatients with clinical complexity: A retrospective cohort study examining cognition, comorbidities and complications",2018,9
doris lam,RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
zeinab momeni,RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
michael theaker,RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
santosh jagadeeshan,RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
yasuhiko yamamoto,RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
juan p ianowski,RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
verónica a campanucci,RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
takeshi kawasaki,Rapid growth rate results in remarkably hardened breast in broilers during the middle stage of rearing: A biochemical and histopathological study,2018,14
tomohito iwasaki,Rapid growth rate results in remarkably hardened breast in broilers during the middle stage of rearing: A biochemical and histopathological study,2018,14
michi yamada,Rapid growth rate results in remarkably hardened breast in broilers during the middle stage of rearing: A biochemical and histopathological study,2018,14
takashi yoshida,Rapid growth rate results in remarkably hardened breast in broilers during the middle stage of rearing: A biochemical and histopathological study,2018,14
takafumi watanabe,Rapid growth rate results in remarkably hardened breast in broilers during the middle stage of rearing: A biochemical and histopathological study,2018,14
chia min leong,Flow patterns through vascular graft models with and without cuffs,2018,1
gary b nackman,Flow patterns through vascular graft models with and without cuffs,2018,1
timothy wei,Flow patterns through vascular graft models with and without cuffs,2018,1
shirisha chittiboyina,The role of the folate pathway in pancreatic cancer risk,2018,9
zhongxue chen,The role of the folate pathway in pancreatic cancer risk,2018,9
e gabriela chiorean,The role of the folate pathway in pancreatic cancer risk,2018,9
lisa m kamendulis,The role of the folate pathway in pancreatic cancer risk,2018,9
barbara a hocevar,The role of the folate pathway in pancreatic cancer risk,2018,9
hilda j i de jong,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
jan willem cohen tervaert,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
arief lalmohamed,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
frank de vries,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
rob j vandebriel,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
henk van loveren,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
olaf h klungel,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
tjeerd p van staa,Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
fumihiro kano,"Primate social attention: Species differences and effects of individual experience in humans, great apes, and macaques",2018,12
stephen v shepherd,"Primate social attention: Species differences and effects of individual experience in humans, great apes, and macaques",2018,12
satoshi hirata,"Primate social attention: Species differences and effects of individual experience in humans, great apes, and macaques",2018,12
josep call,"Primate social attention: Species differences and effects of individual experience in humans, great apes, and macaques",2018,12
kayla thompson,Advanced glycation end (AGE) product modification of laminin downregulates Kir4.1 in retinal Müller cells,2018,8
jonathan chen,Advanced glycation end (AGE) product modification of laminin downregulates Kir4.1 in retinal Müller cells,2018,8
qianyi luo,Advanced glycation end (AGE) product modification of laminin downregulates Kir4.1 in retinal Müller cells,2018,8
yucheng xiao,Advanced glycation end (AGE) product modification of laminin downregulates Kir4.1 in retinal Müller cells,2018,8
theodore r cummins,Advanced glycation end (AGE) product modification of laminin downregulates Kir4.1 in retinal Müller cells,2018,8
ashay d bhatwadekar,Advanced glycation end (AGE) product modification of laminin downregulates Kir4.1 in retinal Müller cells,2018,8
elsa loissel,Exploring the relative contributions of reward-history and functionality information to children’s acquisition of the Aesop’s fable task,2018,3
lucy g cheke,Exploring the relative contributions of reward-history and functionality information to children’s acquisition of the Aesop’s fable task,2018,3
nicola s clayton,Exploring the relative contributions of reward-history and functionality information to children’s acquisition of the Aesop’s fable task,2018,3
sakyajit bhattacharya,A dual boundary classifier for predicting acute hypotensive episodes in critical care,2018,3
vijay huddar,A dual boundary classifier for predicting acute hypotensive episodes in critical care,2018,3
vaibhav rajan,A dual boundary classifier for predicting acute hypotensive episodes in critical care,2018,3
chandan k reddy,A dual boundary classifier for predicting acute hypotensive episodes in critical care,2018,3
martin müller,The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
ruth seidenberg,The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
sabine k schuh,The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
aristomenis k exadaktylos,The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
clyde b schechter,The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
alexander b leichtle,The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
wolf e hautz,The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
sivajanani sivarajah,Tree cover and species composition effects on academic performance of primary school students,2018,24
sandy m smith,Tree cover and species composition effects on academic performance of primary school students,2018,24
sean c thomas,Tree cover and species composition effects on academic performance of primary school students,2018,24
samuel b st clair,Reproductive ecology and stand structure of Joshua tree forests across climate gradients of the Mojave Desert,2018,2
joshua hoines,Reproductive ecology and stand structure of Joshua tree forests across climate gradients of the Mojave Desert,2018,2
manuel j coelhoesilva,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
ricardo rebelogonçalves,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
diogo martinho,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
alexis ahmed,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
leonardo g o luz,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
joão p duarte,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
vítor severino,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
rafael c baptista,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
joão valentedossantos,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
vasco vaz,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
rui s gonçalves,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
antonio tessitore,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
antónio j figueiredo,Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
ioana popescu,"Racial residential segregation, socioeconomic disparities, and the White-Black survival gap",2018,10
erin duffy,"Racial residential segregation, socioeconomic disparities, and the White-Black survival gap",2018,10
joshua mendelsohn,"Racial residential segregation, socioeconomic disparities, and the White-Black survival gap",2018,10
josé j escarce,"Racial residential segregation, socioeconomic disparities, and the White-Black survival gap",2018,10
marybeth langer,Neither Lys- and DAP-type peptidoglycans stimulate mouse or human innate immune cells via Toll-like receptor 2,2018,3
alanson w girton,Neither Lys- and DAP-type peptidoglycans stimulate mouse or human innate immune cells via Toll-like receptor 2,2018,3
narcis i popescu,Neither Lys- and DAP-type peptidoglycans stimulate mouse or human innate immune cells via Toll-like receptor 2,2018,3
tarea burgett,Neither Lys- and DAP-type peptidoglycans stimulate mouse or human innate immune cells via Toll-like receptor 2,2018,3
jordan p metcalf,Neither Lys- and DAP-type peptidoglycans stimulate mouse or human innate immune cells via Toll-like receptor 2,2018,3
k mark coggeshall,Neither Lys- and DAP-type peptidoglycans stimulate mouse or human innate immune cells via Toll-like receptor 2,2018,3
yun zhang,Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
garth l warnock,Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
ziliang ao,Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
yoo jin park,Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
nooshin safikhan,Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
aziz ghahary,Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
lucy marzban,Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
yuhua huang,Detection of mitochondrial DNA with 4977 bp deletion in leukocytes of patients with ischemic stroke,2018,7
chiungmei chen,Detection of mitochondrial DNA with 4977 bp deletion in leukocytes of patients with ischemic stroke,2018,7
yunshien lee,Detection of mitochondrial DNA with 4977 bp deletion in leukocytes of patients with ischemic stroke,2018,7
kuohsuan chang,Detection of mitochondrial DNA with 4977 bp deletion in leukocytes of patients with ischemic stroke,2018,7
hueiwen chen,Detection of mitochondrial DNA with 4977 bp deletion in leukocytes of patients with ischemic stroke,2018,7
yichun chen,Detection of mitochondrial DNA with 4977 bp deletion in leukocytes of patients with ischemic stroke,2018,7
andreas b gevaert,MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
isabel witvrouwen,MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
christiaan j vrints,MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
hein heidbuchel,MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
emeline m van craenenbroeck,MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
steven j van laere,MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
amaryllis h van craenenbroeck,MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
gabriela j arreguínrodríguez,Early Eocene deep-sea benthic foraminiferal faunas: Recovery from the Paleocene Eocene Thermal Maximum extinction in a greenhouse world,2018,8
ellen thomas,Early Eocene deep-sea benthic foraminiferal faunas: Recovery from the Paleocene Eocene Thermal Maximum extinction in a greenhouse world,2018,8
simon d’haenens,Early Eocene deep-sea benthic foraminiferal faunas: Recovery from the Paleocene Eocene Thermal Maximum extinction in a greenhouse world,2018,8
robert p speijer,Early Eocene deep-sea benthic foraminiferal faunas: Recovery from the Paleocene Eocene Thermal Maximum extinction in a greenhouse world,2018,8
laia alegret,Early Eocene deep-sea benthic foraminiferal faunas: Recovery from the Paleocene Eocene Thermal Maximum extinction in a greenhouse world,2018,8
david v burley,Early cessation of ceramic production for ancestral Polynesian society in Tonga,2018,4
sean p connaughton,Early cessation of ceramic production for ancestral Polynesian society in Tonga,2018,4
geoffrey clark,Early cessation of ceramic production for ancestral Polynesian society in Tonga,2018,4
teresa leão,"Welfare states, the Great Recession and health: Trends in educational inequalities in self-reported health in 26 European countries",2018,15
inês camposmatos,"Welfare states, the Great Recession and health: Trends in educational inequalities in self-reported health in 26 European countries",2018,15
clare bambra,"Welfare states, the Great Recession and health: Trends in educational inequalities in self-reported health in 26 European countries",2018,15
giuliano russo,"Welfare states, the Great Recession and health: Trends in educational inequalities in self-reported health in 26 European countries",2018,15
julian perelman,"Welfare states, the Great Recession and health: Trends in educational inequalities in self-reported health in 26 European countries",2018,15
mawutorli nyarku,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
mandana mazaheri,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
rohan jayaratne,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
matthew dunbabin,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
md mahmudur rahman,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
erik uhde,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
lidia morawska,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
onkar krishna,Gaze distribution analysis and saliency prediction across age groups,2018,5
andrea helo,Gaze distribution analysis and saliency prediction across age groups,2018,5
pia rämä,Gaze distribution analysis and saliency prediction across age groups,2018,5
kiyoharu aizawa,Gaze distribution analysis and saliency prediction across age groups,2018,5
david b lindenmayer,Empirical relationships between tree fall and landscape-level amounts of logging and fire,2018,7
wade blanchard,Empirical relationships between tree fall and landscape-level amounts of logging and fire,2018,7
david blair,Empirical relationships between tree fall and landscape-level amounts of logging and fire,2018,7
lachlan mcburney,Empirical relationships between tree fall and landscape-level amounts of logging and fire,2018,7
john stein,Empirical relationships between tree fall and landscape-level amounts of logging and fire,2018,7
sam c banks,Empirical relationships between tree fall and landscape-level amounts of logging and fire,2018,7
michael white,Development of improved therapeutic mesothelin-based vaccines for pancreatic cancer,2018,1
andrew freistaedter,Development of improved therapeutic mesothelin-based vaccines for pancreatic cancer,2018,1
gwendolyn j b jones,Development of improved therapeutic mesothelin-based vaccines for pancreatic cancer,2018,1
emmanuel zervos,Development of improved therapeutic mesothelin-based vaccines for pancreatic cancer,2018,1
rachel l roper,Development of improved therapeutic mesothelin-based vaccines for pancreatic cancer,2018,1
leena arpalahti,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
alli laitinen,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
jaana hagström,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
harri mustonen,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
arto kokkola,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
camilla böckelman,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
caj haglund,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
carina i holmberg,Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
omer erdeve,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
emel okulu,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
ozgur olukman,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
dilek ulubas,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
gokhan buyukkale,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
fatma narter,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
gaffari tunc,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
begum atasay,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
nazli dilay gultekin,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
saadet arsan,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
esin koc,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
on behalf of the turkish neonatal jaundice registry collabolators,The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
joanna s zeiger,Mental toughness latent profiles in endurance athletes,2018,13
robert s zeiger,Mental toughness latent profiles in endurance athletes,2018,13
shunhua gui,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
yuxia pei,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
li xu,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
weiping wang,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
hongbo jiang,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
ronald j nachman,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
krzysztof kaczmarek,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
janusz zabrocki,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
jinjun wang,"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
emmanuelle magny,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
hélène le petitcorps,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
maria pociumban,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
zineb bouksanikacher,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
éric pautas,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
joël belmin,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
sylvie bastujigarin,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
carmelo lafuentelafuente,Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
luiza almeida figueiredo,Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
thais fuscaldi rebouças,Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
sebastião rodrigo ferreira,Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
gabriela flavia rodriguesluiz,Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
rodrigo cambraia miranda,Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
ricardo nascimento araujo,Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
ricardo toshio fujiwara,Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
marie vognstoft hjortbak,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
johanne hjort,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
jonas agerlund povlsen,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
rebekka vibjerg jensen,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
nicolaj brejnholdt støttrup,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
mia r laursen,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
nichlas riise jespersen,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
bo løfgren,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
hans erik bøtker,Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
adrian burgess,A 10-year case study on the changing determinants of university student satisfaction in the UK,2018,19
carl senior,A 10-year case study on the changing determinants of university student satisfaction in the UK,2018,19
elisabeth moores,A 10-year case study on the changing determinants of university student satisfaction in the UK,2018,19
meredith t niles,A cross-country analysis of climate shocks and smallholder food insecurity,2018,14
jonathan d salerno,A cross-country analysis of climate shocks and smallholder food insecurity,2018,14
adebimpe o obembe,Support service utilization and out-of-pocket payments for health services in a population-based sample of adults with neurological conditions,2018,4
charlie h goldsmith,Support service utilization and out-of-pocket payments for health services in a population-based sample of adults with neurological conditions,2018,4
lisa a simpson,Support service utilization and out-of-pocket payments for health services in a population-based sample of adults with neurological conditions,2018,4
brodie m sakakibara,Support service utilization and out-of-pocket payments for health services in a population-based sample of adults with neurological conditions,2018,4
janice j eng,Support service utilization and out-of-pocket payments for health services in a population-based sample of adults with neurological conditions,2018,4
julia kathrin baumgart,"Peak oxygen uptake in Paralympic sitting sports: A systematic literature review, meta- and pooled-data analysis",2018,15
berit brurok,"Peak oxygen uptake in Paralympic sitting sports: A systematic literature review, meta- and pooled-data analysis",2018,15
øyvind sandbakk,"Peak oxygen uptake in Paralympic sitting sports: A systematic literature review, meta- and pooled-data analysis",2018,15
ioannis bargiotas,On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
julien audiffren,On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
nicolas vayatis,On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
pierrepaul vidal,On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
stephane buffat,On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
alain p yelnik,On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
damien ricard,On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
colin o’keeffe,Characterising non-urgent users of the emergency department (ED): A retrospective analysis of routine ED data,2018,19
suzanne mason,Characterising non-urgent users of the emergency department (ED): A retrospective analysis of routine ED data,2018,19
richard jacques,Characterising non-urgent users of the emergency department (ED): A retrospective analysis of routine ED data,2018,19
jon nicholl,Characterising non-urgent users of the emergency department (ED): A retrospective analysis of routine ED data,2018,19
muhammed majeed,Rapid assessment of viable but non-culturable Bacillus coagulans MTCC 5856 in commercial formulations using Flow cytometry,2018,8
shaheen majeed,Rapid assessment of viable but non-culturable Bacillus coagulans MTCC 5856 in commercial formulations using Flow cytometry,2018,8
kalyanam nagabhushanam,Rapid assessment of viable but non-culturable Bacillus coagulans MTCC 5856 in commercial formulations using Flow cytometry,2018,8
ardra punnapuzha,Rapid assessment of viable but non-culturable Bacillus coagulans MTCC 5856 in commercial formulations using Flow cytometry,2018,8
sheena philip,Rapid assessment of viable but non-culturable Bacillus coagulans MTCC 5856 in commercial formulations using Flow cytometry,2018,8
lakshmi mundkur,Rapid assessment of viable but non-culturable Bacillus coagulans MTCC 5856 in commercial formulations using Flow cytometry,2018,8
qi zhang,Using single-index ODEs to study dynamic gene regulatory network,2018,1
yao yu,Using single-index ODEs to study dynamic gene regulatory network,2018,1
jun zhang,Using single-index ODEs to study dynamic gene regulatory network,2018,1
hua liang,Using single-index ODEs to study dynamic gene regulatory network,2018,1
hangfei huang,Real-time energy-saving metro train rescheduling with primary delay identification,2018,6
keping li,Real-time energy-saving metro train rescheduling with primary delay identification,2018,6
paul schonfeld,Real-time energy-saving metro train rescheduling with primary delay identification,2018,6
shaoxi niu,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
xin ma,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
yu zhang,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
yennien liu,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
xufeng chen,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
huijie gong,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
yuanxin yao,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
kan liu,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
xu zhang,MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
cristina ramos hernández,Validation of the portable Air-Smart Spirometer,2018,17
marta núñez fernández,Validation of the portable Air-Smart Spirometer,2018,17
abel pallares sanmartín,Validation of the portable Air-Smart Spirometer,2018,17
cecilia mouronte roibas,Validation of the portable Air-Smart Spirometer,2018,17
luz cerdeira domínguez,Validation of the portable Air-Smart Spirometer,2018,17
