name,title,year,citations
guangxiang zhang,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
brooks i mitchell,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
matthew budoff,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
kalpana j kallianpur,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
beau k nakamoto,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
sheila m keating,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
philip j norris,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
lishomwa c ndhlovu,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
scott a souza,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
cecilia m shikuma,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
dominic c chow,Non-Classical Monocytes and Monocyte Chemoattractant Protein-1 (MCP-1) Correlate with Coronary Artery Calcium Progression in Chronically HIV-1 Infected Adults on Stable Antiretroviral Therapy,2016,22
fidele ngabo,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
mercy mvundura,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
lauren gazley,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
maurice gatera,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
celse rugambwa,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
eugene kayonga,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
yvette tuyishime,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
jeanne niyibaho,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
jason m mwenda,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
philippe donnen,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
philippe lepage,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
agnes binagwaho,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
deborah atherly,The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
despina chatziharalambous,Analytical Performance of ELISA Assays in Urine: One More Bottleneck towards Biomarker Validation and Clinical Implementation,2016,12
vasiliki lygirou,Analytical Performance of ELISA Assays in Urine: One More Bottleneck towards Biomarker Validation and Clinical Implementation,2016,12
agnieszka latosinska,Analytical Performance of ELISA Assays in Urine: One More Bottleneck towards Biomarker Validation and Clinical Implementation,2016,12
konstantinos stravodimos,Analytical Performance of ELISA Assays in Urine: One More Bottleneck towards Biomarker Validation and Clinical Implementation,2016,12
antonia vlahou,Analytical Performance of ELISA Assays in Urine: One More Bottleneck towards Biomarker Validation and Clinical Implementation,2016,12
vera jankowski,Analytical Performance of ELISA Assays in Urine: One More Bottleneck towards Biomarker Validation and Clinical Implementation,2016,12
jerome zoidakis,Analytical Performance of ELISA Assays in Urine: One More Bottleneck towards Biomarker Validation and Clinical Implementation,2016,12
juan mielgoayuso,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
raquel apariciougarriza,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
adrián castillo,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
emma ruiz,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
josé manuel ávila,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
javier arancetabatrina,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
ángel gil,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
rosa m ortega,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
lluis serramajem,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
gregorio varelamoreiras,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
marcela gonzálezgross,Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
andreas gunter bach,30-Day Mortality in Acute Pulmonary Embolism: Prognostic Value of Clinical Scores and Anamnestic Features,2016,11
bettinamaria taute,30-Day Mortality in Acute Pulmonary Embolism: Prognostic Value of Clinical Scores and Anamnestic Features,2016,11
nansalmaa baasai,30-Day Mortality in Acute Pulmonary Embolism: Prognostic Value of Clinical Scores and Anamnestic Features,2016,11
andreas wienke,30-Day Mortality in Acute Pulmonary Embolism: Prognostic Value of Clinical Scores and Anamnestic Features,2016,11
hans jonas meyer,30-Day Mortality in Acute Pulmonary Embolism: Prognostic Value of Clinical Scores and Anamnestic Features,2016,11
dominik schramm,30-Day Mortality in Acute Pulmonary Embolism: Prognostic Value of Clinical Scores and Anamnestic Features,2016,11
alexey surov,30-Day Mortality in Acute Pulmonary Embolism: Prognostic Value of Clinical Scores and Anamnestic Features,2016,11
roberta mastrantonio,HIV-Tat Induces the Nrf2/ARE Pathway through NMDA Receptor-Elicited Spermine Oxidase Activation in Human Neuroblastoma Cells,2016,26
manuela cervelli,HIV-Tat Induces the Nrf2/ARE Pathway through NMDA Receptor-Elicited Spermine Oxidase Activation in Human Neuroblastoma Cells,2016,26
stefano pietropaoli,HIV-Tat Induces the Nrf2/ARE Pathway through NMDA Receptor-Elicited Spermine Oxidase Activation in Human Neuroblastoma Cells,2016,26
paolo mariottini,HIV-Tat Induces the Nrf2/ARE Pathway through NMDA Receptor-Elicited Spermine Oxidase Activation in Human Neuroblastoma Cells,2016,26
marco colasanti,HIV-Tat Induces the Nrf2/ARE Pathway through NMDA Receptor-Elicited Spermine Oxidase Activation in Human Neuroblastoma Cells,2016,26
tiziana persichini,HIV-Tat Induces the Nrf2/ARE Pathway through NMDA Receptor-Elicited Spermine Oxidase Activation in Human Neuroblastoma Cells,2016,26
andrew chay,Control of βAR- and N-methyl-D-aspartate (NMDA) Receptor-Dependent cAMP Dynamics in Hippocampal Neurons,2016,12
ilaria zamparo,Control of βAR- and N-methyl-D-aspartate (NMDA) Receptor-Dependent cAMP Dynamics in Hippocampal Neurons,2016,12
andreas koschinski,Control of βAR- and N-methyl-D-aspartate (NMDA) Receptor-Dependent cAMP Dynamics in Hippocampal Neurons,2016,12
manuela zaccolo,Control of βAR- and N-methyl-D-aspartate (NMDA) Receptor-Dependent cAMP Dynamics in Hippocampal Neurons,2016,12
kim t blackwell,Control of βAR- and N-methyl-D-aspartate (NMDA) Receptor-Dependent cAMP Dynamics in Hippocampal Neurons,2016,12
sook min hwang,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
tae yeon jeon,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
soyoung yoo,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
ji hye kim,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
ben kang,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
yon ho choe,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
haeyon cho,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
jung sun kim,Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
chiachou wu,A Systems Biology Approach to the Coordination of Defensive and Offensive Molecular Mechanisms in the Innate and Adaptive Host–Pathogen Interaction Networks,2016,7
borsen chen,A Systems Biology Approach to the Coordination of Defensive and Offensive Molecular Mechanisms in the Innate and Adaptive Host–Pathogen Interaction Networks,2016,7
stephen z levine,Genocide Exposure and Subsequent Suicide Risk: A Population-Based Study,2016,11
itzhak levav,Genocide Exposure and Subsequent Suicide Risk: A Population-Based Study,2016,11
rinat yoffe,Genocide Exposure and Subsequent Suicide Risk: A Population-Based Study,2016,11
yifat becher,Genocide Exposure and Subsequent Suicide Risk: A Population-Based Study,2016,11
inna pugachova,Genocide Exposure and Subsequent Suicide Risk: A Population-Based Study,2016,11
jianqiang mo,Is Preventative Long-Segment Surgery for Multi-Level Spondylolysis Necessary? A Finite Element Analysis Study,2016,5
wen zhang,Is Preventative Long-Segment Surgery for Multi-Level Spondylolysis Necessary? A Finite Element Analysis Study,2016,5
dongyan zhong,Is Preventative Long-Segment Surgery for Multi-Level Spondylolysis Necessary? A Finite Element Analysis Study,2016,5
hao xu,Is Preventative Long-Segment Surgery for Multi-Level Spondylolysis Necessary? A Finite Element Analysis Study,2016,5
lan wang,Is Preventative Long-Segment Surgery for Multi-Level Spondylolysis Necessary? A Finite Element Analysis Study,2016,5
jia yu,Is Preventative Long-Segment Surgery for Multi-Level Spondylolysis Necessary? A Finite Element Analysis Study,2016,5
zongping luo,Is Preventative Long-Segment Surgery for Multi-Level Spondylolysis Necessary? A Finite Element Analysis Study,2016,5
zikria saleem,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
hamid saeed,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
mobasher ahmad,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
mahrukh yousaf,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
hafsa binte hassan,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
ayesha javed,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
nida anees,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
sonu maharjan,"Antibiotic Self-Prescribing Trends, Experiences and Attitudes in Upper Respiratory Tract Infection among Pharmacy and Non-Pharmacy Students: A Study from Lahore",2016,20
iching lee,Voting Intention and Choices: Are Voters Always Rational and Deliberative?,2016,2
eva e chen,Voting Intention and Choices: Are Voters Always Rational and Deliberative?,2016,2
chiahung tsai,Voting Intention and Choices: Are Voters Always Rational and Deliberative?,2016,2
naishing yen,Voting Intention and Choices: Are Voters Always Rational and Deliberative?,2016,2
arbee l p chen,Voting Intention and Choices: Are Voters Always Rational and Deliberative?,2016,2
weichieh lin,Voting Intention and Choices: Are Voters Always Rational and Deliberative?,2016,2
michael bach,"Visual Acuity Testing: Feedback Affects Neither Outcome nor Reproducibility, but Leaves Participants Happier",2016,8
kerstin schäfer,"Visual Acuity Testing: Feedback Affects Neither Outcome nor Reproducibility, but Leaves Participants Happier",2016,8
herman kosasih,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
bachti alisjahbana,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
nurhayati,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
quirijn de mast,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
irani f rudiman,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
susana widjaja,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
ungke antonjaya,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
harli novriani,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
nugroho h susanto,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
hadi jusuf,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
andre van der ven,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
charmagne g beckett,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
patrick j blair,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
timothy h burgess,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
maya williams,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
kevin r porter,"The Epidemiology, Virology and Clinical Findings of Dengue Virus Infections in a Cohort of Indonesian Adults in Western Java",2016,19
tamara fernándezmarcelo,Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
andrés sánchezpernaute,Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
irene pascua,Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
carmen de juan,Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
jacqueline head,Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
antoniojosé torresgarcía,Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
pilar iniesta,Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
sara shimoni,Circulating Endothelial Progenitor Cells and Clinical Outcome in Patients with Aortic Stenosis,2016,5
iris bar,Circulating Endothelial Progenitor Cells and Clinical Outcome in Patients with Aortic Stenosis,2016,5
valery meledin,Circulating Endothelial Progenitor Cells and Clinical Outcome in Patients with Aortic Stenosis,2016,5
estela derazne,Circulating Endothelial Progenitor Cells and Clinical Outcome in Patients with Aortic Stenosis,2016,5
gera gandelman,Circulating Endothelial Progenitor Cells and Clinical Outcome in Patients with Aortic Stenosis,2016,5
jacob george,Circulating Endothelial Progenitor Cells and Clinical Outcome in Patients with Aortic Stenosis,2016,5
julien cattel,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
rupinder kaur,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
patricia gibert,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
julien martinez,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
antoine fraimout,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
francis jiggins,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
thibault andrieux,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
stefanos siozios,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
gianfranco anfora,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
wolfgang miller,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
omar rotastabelli,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
laurence mouton,Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
francesca toia,Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
simona buccheri,Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
ampelio anfosso,Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
francesco moschella,Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
francesco dieli,Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
serena meraviglia,Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
adriana cordova,Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
rainer roehe,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
richard j dewhurst,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
carolanne duthie,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
john a rooke,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
nest mckain,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
dave w ross,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
jimmy j hyslop,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
anthony waterhouse,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
tom c freeman,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
mick watson,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
r john wallace,Bovine Host Genetic Variation Influences Rumen Microbial Methane Production with Best Selection Criterion for Low Methane Emitting and Efficiently Feed Converting Hosts Based on Metagenomic Gene Abundance,2016,130
jungsik kim,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
xiaoyuan he,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
bernardo orr,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
gordana wutz,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
victoria hill,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
janmichael peters,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
duane a compton,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
todd waldman,"Intact Cohesion, Anaphase, and Chromosome Segregation in Human Cells Harboring Tumor-Derived Mutations in STAG2",2016,26
oystein eikrem,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
christian beisland,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
karin hjelle,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
arnar flatberg,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
andreas scherer,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
lea landolt,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
trude skogstrand,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
sabine leh,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
vidar beisvag,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
hanspeter marti,"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
juan m fernandezcosta,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
beatriz llamusi,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
ariadna bargiela,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
miren zulaica,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
m carmen alvarezabril,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
manuel perezalonso,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
adolfo lopez de munain,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
arturo lopezcastel,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
ruben artero,Six Serum miRNAs Fail to Validate as Myotonic Dystrophy Type 1 Biomarkers,2016,2
netta mäkinen,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
mervi aavikko,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
tuomas heikkinen,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
minna taipale,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
jussi taipale,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
riitta koivistokorander,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
ralf bützow,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
pia vahteristo,"Exome Sequencing of Uterine Leiomyosarcomas Identifies Frequent Mutations in TP53, ATRX, and MED12",2016,47
jin a choi,Ocular Dominance Is Associated with the Ganglion Cell-Inner Plexiform Layer Thickness Profile in the Macula,2016,6
jungsub kim,Ocular Dominance Is Associated with the Ganglion Cell-Inner Plexiform Layer Thickness Profile in the Macula,2016,6
hyun jin jeong,Ocular Dominance Is Associated with the Ganglion Cell-Inner Plexiform Layer Thickness Profile in the Macula,2016,6
jin ah lee,Ocular Dominance Is Associated with the Ganglion Cell-Inner Plexiform Layer Thickness Profile in the Macula,2016,6
chan kee park,Ocular Dominance Is Associated with the Ganglion Cell-Inner Plexiform Layer Thickness Profile in the Macula,2016,6
nathaniel r smilowitz,"Adverse Trends in Ischemic Heart Disease Mortality among Young New Yorkers, Particularly Young Black Women",2016,4
gil a maduro jr,"Adverse Trends in Ischemic Heart Disease Mortality among Young New Yorkers, Particularly Young Black Women",2016,4
iryna v lobach,"Adverse Trends in Ischemic Heart Disease Mortality among Young New Yorkers, Particularly Young Black Women",2016,4
yu chen,"Adverse Trends in Ischemic Heart Disease Mortality among Young New Yorkers, Particularly Young Black Women",2016,4
harmony r reynolds,"Adverse Trends in Ischemic Heart Disease Mortality among Young New Yorkers, Particularly Young Black Women",2016,4
he zhao,Probing Coagulation Behavior of Individual Aluminum Species for Removing Corresponding Disinfection Byproduct Precursors: The Role of Specific Ultraviolet Absorbance,2016,3
chengzhi hu,Probing Coagulation Behavior of Individual Aluminum Species for Removing Corresponding Disinfection Byproduct Precursors: The Role of Specific Ultraviolet Absorbance,2016,3
di zhang,Probing Coagulation Behavior of Individual Aluminum Species for Removing Corresponding Disinfection Byproduct Precursors: The Role of Specific Ultraviolet Absorbance,2016,3
huijuan liu,Probing Coagulation Behavior of Individual Aluminum Species for Removing Corresponding Disinfection Byproduct Precursors: The Role of Specific Ultraviolet Absorbance,2016,3
