title,year,citations
"Conservation status and regional habitat priorities for the Orinoco crocodile: Past, present, and future",2017,3
Application of portable XRF and VNIR sensors for rapid assessment of soil heavy metal pollution,2017,50
Southern elephant seals (Mirounga leonina Linn.) depredate toothfish longlines in the midnight zone,2017,8
Nitrogen addition shifts the microbial community in the rhizosphere of Pinus tabuliformis in Northwestern China,2017,18
Conventional colon adenomas harbor various disturbances in microsatellite stability and contain micro-serrated foci with microsatellite instability,2017,1
Regime shifts in coastal lagoons: Evidence from free-living marine nematodes,2017,11
4D-CTA improves diagnostic certainty and accuracy in the detection of proximal intracranial anterior circulation occlusion in acute ischemic stroke,2017,6
"The relationship of serum vitamins A, D, E and LL-37 levels with allergic status, tonsillar virus detection and immune response",2017,23
"German translation, cultural adaptation, and validation of the Health Literacy Questionnaire (HLQ)",2017,25
"Adaptive management of energy consumption, reliability and delay of wireless sensor node: Application to IEEE 802.15.4 wireless sensor node",2017,4
P53 and Ki-67 as prognostic markers in triple-negative breast cancer patients,2017,24
Determining causes of genetic isolation in a large carnivore (Ursus americanus) population to direct contemporary conservation measures,2017,13
"Individual external doses below the lowest reference level of 1 mSv per year five years after the 2011 Fukushima nuclear accident among all children in Soma City, Fukushima: A retrospective observational study",2017,15
Lens apoptosis in the Astyanax blind cavefish is not triggered by its small size or defects in morphogenesis,2017,3
The impact of job and family demands on partner’s fatigue: A study of Japanese dual-earner parents,2017,1
Effects of a leaf spring structured midsole on joint mechanics and lower limb muscle forces in running,2017,2
Prognostic value of dobutamine stress myocardial perfusion echocardiography in patients with known or suspected coronary artery disease and normal left ventricular function,2017,3
Synergistic interactions between phenolic compounds identified in grape pomace extract with antibiotics of different classes against Staphylococcus aureus and Escherichia coli,2017,46
DNApod: DNA polymorphism annotation database from next-generation sequence read archives,2017,0
Subcellular distribution of non-muscle myosin IIb is controlled by FILIP through Hsc70,2017,1
Improving early diagnosis of pulmonary infections in patients with febrile neutropenia using low-dose chest computed tomography,2017,14
Expression and prognostic impact of matrix metalloproteinase-2 (MMP-2) in astrocytomas,2017,25
Quantifying the demographic cost of human-related mortality to a raptor population,2017,13
Higher body mass index and lower intake of dairy products predict poor glycaemic control among Type 2 Diabetes patients in Malaysia,2017,5
Can milk cell or skim milk miRNAs be used as biomarkers for early pregnancy detection in cattle?,2017,16
Rational design of DKK3 structure-based small peptides as antagonists of Wnt signaling pathway and in silico evaluation of their efficiency,2017,9
Complementary mechanisms for upright balance during walking,2017,19
CRISPR/Cas9 mediated chicken Stra8 gene knockout and inhibition of male germ cell differentiation,2017,14
Association of psychological distress and work psychosocial factors with self-reported musculoskeletal pain among secondary school teachers in Malaysia,2017,14
Peptides actively transported across the tympanic membrane: Functional and structural properties,2017,11
The influence of lightning induced voltage on the distribution power line polymer insulators,2017,4
Comparative pathology of rhesus macaque and common marmoset animal models with Middle East respiratory syndrome coronavirus,2017,14
Why do people buy dogs with potential welfare problems related to extreme conformation and inherited disease? A representative study of Danish owners of four small dog breeds,2017,17
The role of the interaction network in the emergence of diversity of behavior,2017,4
Evaluation of the intestinal permeability of rosemary (Rosmarinus officinalis L.) extract polyphenols and terpenoids in Caco-2 cell monolayers,2017,20
Persistence of senescent prostate cancer cells following prolonged neoadjuvant androgen deprivation therapy,2017,7
Early wound healing and refractive response of different pocket configurations following presbyopic inlay implantation,2017,6
Novel form of miR-29b suppresses bleomycin-induced pulmonary fibrosis,2017,6
Discrimination in lexical decision,2017,38
Automated processing of webcam images for phenological classification,2017,5
"The costs of providing antiretroviral therapy services to HIV-infected individuals presenting with advanced HIV disease at public health centres in Dar es Salaam, Tanzania: Findings from a randomised trial evaluating different health care strategies",2017,9
"Anthropological contributions to historical ecology: 50 questions, infinite prospects",2017,47
The influence of sexual activity on the vaginal microbiota and Gardnerella vaginalis clade diversity in young women,2017,32
Multiple functional therapeutic effects of TnP: A small stable synthetic peptide derived from fish venom in a mouse model of multiple sclerosis,2017,5
"Dispersion of radiocesium-contaminated bottom sediment caused by heavy rainfall in Joso City, Japan",2017,1
"Post-breeding movements of Ancient Murrelet Synthliboramphus antiquus family groups, subsequent migration of adults and implications for management",2017,9
Assessment of laboratory and daily energy expenditure estimates from consumer multi-sensor physical activity monitors,2017,47
A three-way approach for protein function classification,2017,11
Genome-wide association analysis of agronomic traits in wheat under drought-stressed and non-stressed conditions,2017,48
"Morphological comparison of five species of poison dart frogs of the genus Ranitomeya (Anura: Dendrobatidae) including the skeleton, the muscle system and inner organs",2017,7
Abdominal desmoplastic small round cell tumor without extraperitoneal metastases: Is there a benefit for HIPEC after macroscopically complete cytoreductive surgery?,2017,22
Capecitabine and cisplatin (XP) combination systemic chemotherapy in heavily pre-treated HER2 negative metastatic breast cancer,2017,3
Importance of CD200 expression by tumor or host cells to regulation of immunotherapy in a mouse breast cancer model,2017,5
A model for oxygen conservation associated with titration during pediatric oxygen therapy,2017,1
Identification and VIGS-based characterization of Bx1 ortholog in rye (Secale cereale L.),2017,12
"Biotransformation of a potent anabolic steroid, mibolerone, with Cunninghamella blakesleeana, C. echinulata, and Macrophomina phaseolina, and biological activity evaluation of its metabolites",2017,11
Clustering cancer gene expression data by projective clustering ensemble,2017,19
"Biomimetic, ultrathin and elastic hydrogels regulate human neutrophil extravasation across endothelial-pericyte bilayers",2017,5
Hyperthermia influences fate determination of neural stem cells with lncRNAs alterations in the early differentiation,2017,4
Influence of nitrogen and phosphorous on the growth and root morphology of Acer mono,2017,64
Mapping cerebral pulse pressure and arterial compliance over the adult lifespan with optical imaging,2017,11
Association of IFIH1 and pro-inflammatory mediators: Potential new clues in SLE-associated pathogenesis,2017,2
"Perioperative onset of acquired von Willebrand syndrome: Comparison between HVAD, HeartMate II and on-pump coronary bypass surgery",2017,7
Demulsification of crude oil-in-water emulsions by means of fungal spores,2017,4
Formononetin protects against acetaminophen-induced hepatotoxicity through enhanced NRF2 activity,2017,17
The prevalence of insomnia in the general population in China: A meta-analysis,2017,75
Semi-quantitative proteomics of mammalian cells upon short-term exposure to non-ionizing electromagnetic fields,2017,6
The impacts of forest management strategies for woodland caribou vary across biogeographic gradients,2017,7
"Implementing at-scale, community-based distribution of misoprostol tablets to mothers in the third stage of labor for the prevention of postpartum haemorrhage in Sokoto State, Nigeria: Early results and lessons learned",2017,5
Role of the CX3C chemokine receptor CX3CR1 in the pathogenesis of atherosclerosis after aortic transplantation,2017,2
Plant species classification using flower images—A comparative study of local feature representations,2017,29
Socio-ecological costs of Amazon nut and timber production at community household forests in the Bolivian Amazon,2017,8
Handedness is a biomarker of variation in anal sex role behavior and Recalled Childhood Gender Nonconformity among gay men,2017,9
Can treefrog phylogeographical clades and species’ phylogenetic topologies be recovered by bioacoustical analyses?,2017,13
Frequency of chimerism in populations of the kelp Lessonia spicata in central Chile,2017,6
Human Alpha-1-Antitrypsin (hAAT) therapy reduces renal dysfunction and acute tubular necrosis in a murine model of bilateral kidney ischemia-reperfusion injury,2017,13
Enhanced acarbose production by Streptomyces M37 using a two-stage fermentation strategy,2017,3
Open sesame: Identification of sesame oil and oil soot ink in organic deposits of Tang Dynasty lamps from Astana necropolis in China,2017,5
Endomyocardial involvement in asymptomatic sub-Saharan immigrants with helminth-related eosinophilia,2017,0
Experimental infection and transmission of Leishmania by Lutzomyia cruzi (Diptera: Psychodidae): Aspects of the ecology of parasite-vector interactions,2017,14
Immunization with Tc52 or its amino terminal domain adjuvanted with c-di-AMP induces Th17+Th1 specific immune responses and confers protection against Trypanosoma cruzi,2017,11
Suppressor of rid1 (SID1) shares common targets with RID1 on florigen genes to initiate floral transition in rice,2017,9
Kinetics of large-scale chromosomal movement during asymmetric cell division in Escherichia coli,2017,11
A new link between transcriptional initiation and pre-mRNA splicing: The RNA binding histone variant H2A.B,2017,15
Imputation for transcription factor binding predictions based on deep learning,2017,31
On the stability and dynamics of stochastic spiking neuron models: Nonlinear Hawkes process and point process GLMs,2017,23
Neurocomputational mechanisms underlying subjective valuation of effort costs,2017,78
Correction: HTLV-1 bZIP Factor Enhances T-cell Proliferation by Impeding the Suppressive Signaling of Co-inhibitory Receptors,2017,1
Applying antibody-sensitive hypervariable region 1-deleted hepatitis C virus to the study of escape pathways of neutralizing human monoclonal antibody AR5A,2017,12
Precision engineering for PRRSV resistance in pigs: Macrophages from genome edited pigs lacking CD163 SRCR5 domain are fully resistant to both PRRSV genotypes while maintaining biological function,2017,138
A mouse model of paralytic myelitis caused by enterovirus D68,2017,89
Analysis of the T Cell Response to Zika Virus and Identification of a Novel CD8+ T Cell Epitope in Immunocompetent Mice,2017,60
"Molecular detection and genotyping of enteroviruses from CSF samples of patients with suspected sepsis-like illness and/or aseptic meningitis from 2012 to 2015 in West Bank, Palestine",2017,8
The effects of cervical transcutaneous spinal direct current stimulation on motor pathways supplying the upper limb in humans,2017,8
"Analysis of spatial mobility in subjects from a Dengue endemic urban locality in Morelos State, Mexico",2017,6
Effect of maternal death on child survival in rural West Africa: 25 years of prospective surveillance data in The Gambia,2017,11
Mulberry-extract improves glucose tolerance and decreases insulin concentrations in normoglycaemic adults: Results of a randomised double-blind placebo-controlled study,2017,11
"Betel nut chewing, oral premalignant lesions, and the oral microbiome",2017,31
"The risk of disabling, surgery and reoperation in Crohn’s disease – A decision tree-based approach to prognosis",2017,4
Chronic treatment of non-small-cell lung cancer cells with gefitinib leads to an epigenetic loss of epithelial properties associated with reductions in microRNA-155 and -200c,2017,15
Female reproductive factors are associated with objectively measured physical activity in middle-aged women,2017,8
Perioperative hemoglobin area under the curve is an independent predictor of renal failure after cardiac surgery. Results from a Spanish multicenter retrospective cohort study,2017,11
"Effect of various nitrogen conditions on population growth, temporary cysts and cellular biochemical compositions of Karenia mikimotoi",2017,9
A reconfiguration of the sex trade: How social and structural changes in eastern Zimbabwe left women involved in sex work and transactional sex more vulnerable,2017,10
A novel approach to eliminate detection of contaminating Staphylococcal species introduced during clinical testing,2017,2
The phylodynamics of the rabies virus in the Russian Federation,2017,8
A novel intraperitoneal metastatic xenograft mouse model for survival outcome assessment of esophageal adenocarcinoma,2017,5
Linear mixed-effects models to describe length-weight relationships for yellow croaker (Larimichthys Polyactis) along the north coast of China,2017,13
"Validation of band counts in eyestalks for the determination of age of Antarctic krill, Euphausia superba",2017,15
Prevalence and factors associated with food intake difficulties among residents with dementia,2017,11
Management of vesicovaginal fistulas (VVFs) in women following benign gynaecologic surgery: A systematic review and meta-analysis,2017,33
Environmental characteristics drive variation in Amazonian understorey bird assemblages,2017,6
Non-melanoma skin cancer and risk of Alzheimer’s disease and all-cause dementia,2017,11
A distal intergenic region controls pancreatic endocrine differentiation by acting as a transcriptional enhancer and as a polycomb response element,2017,4
"Symptomatic spinal metastasis: A systematic literature review of the preoperative prognostic factors for survival, neurological, functional and quality of life in surgically treated patients and methodological recommendations for prognostic studies",2017,10
Heart and skeletal muscle inflammation (HSMI) disease diagnosed on a British Columbia salmon farm through a longitudinal farm study,2017,41
"Forest dynamics in the U.S. indicate disproportionate attrition in western forests, rural areas and public lands",2017,4
Whole-genome duplication and molecular evolution in Cornus L. (Cornaceae) – Insights from transcriptome sequences,2017,11
Combined small RNA and degradome sequencing reveals complex microRNA regulation of catechin biosynthesis in tea (Camellia sinensis),2017,14
"Cancer prevalence, incidence and mortality in people who experience incarceration in Ontario, Canada: A population-based retrospective cohort study",2017,6
Genetic polymorphisms and plasma levels of BCL11A contribute to the development of laryngeal squamous cell carcinoma,2017,7
GNB3 and CREB1 gene polymorphisms combined with negative life events increase susceptibility to major depression in a Chinese Han population,2017,9
"Chronic pain, depression and cardiovascular disease linked through a shared genetic predisposition: Analysis of a family-based cohort and twin study",2017,20
Marine Actinobacteria as a source of compounds for phytopathogen control: An integrative metabolic-profiling / bioactivity and taxonomical approach,2017,23
"Anti-rheumatic treatment is not associated with reduction of pentraxin 3 in rheumatoid arthritis, psoriatic arthritis and ankylosing spondylitis",2017,9
SF-6D utility values for the better- and worse-seeing eye for health states based on the Snellen equivalent in patients with age-related macular degeneration,2017,2
Multicenter experiences in temporal bone cancer surgery based on 89 cases,2017,6
"Interferon β-1a for the treatment of Ebola virus disease: A historically controlled, single-arm proof-of-concept trial",2017,22
Cynomolgus macaques naturally infected with Trypanosoma cruzi-I exhibit an overall mixed pro-inflammatory/modulated cytokine signature characteristic of human Chagas disease,2017,8
"ALPK1 controls TIFA/TRAF6-dependent innate immunity against heptose-1,7-bisphosphate of gram-negative bacteria",2017,36
The thermodynamics of Pr55Gag-RNA interaction regulate the assembly of HIV,2017,16
Correction: IGF-1 Induces GHRH Neuronal Axon Elongation during Early Postnatal Life in Mice,2017,0
Correction: Relaxation Response and Resiliency Training and Its Effect on Healthcare Resource Utilization,2017,0
"Correction: Relaxation Response Induces Temporal Transcriptome Changes in Energy Metabolism, Insulin Secretion and Inflammatory Pathways",2017,2
Correction: Genomic and Clinical Effects Associated with a Relaxation Response Mind-Body Intervention in Patients with Irritable Bowel Syndrome and Inflammatory Bowel Disease,2017,0
Correction: The Feasibility and Impact of Delivering a Mind-Body Intervention in a Virtual World,2017,1
Correction: Genomic Counter-Stress Changes Induced by the Relaxation Response,2017,0
Correction: Beyond Academia – Interrogating Research Impact in the Research Excellence Framework,2017,2
Correction: A Complete Fossil-Calibrated Phylogeny of Seed Plant Families as a Tool for Comparative Analyses: Testing the ‘Time for Speciation’ Hypothesis,2017,0
Correction: Induction of Multiple miR-200/182 Members in the Brains of Mice Are Associated with Acute Herpes Simplex Virus 1 Encephalitis,2017,0
Effect of meal composition on postprandial lipid concentrations and lipoprotein particle numbers: A randomized cross-over study,2017,3
Owner perceived differences between mixed-breed and purebred dogs,2017,11
Modelling the effects of environmental conditions on the acoustic occurrence and behaviour of Antarctic blue whales,2017,4
In situ single cell detection via microfluidic magnetic bead assay,2017,9
Understanding tree growth responses after partial cuttings: A new approach,2017,39
Evaluation of 18-F-fluoro-2-deoxyglucose (FDG) positron emission tomography/computed tomography (PET/CT) as a staging and monitoring tool for dogs with stage-2 splenic hemangiosarcoma – A pilot study,2017,8
Poor replication validity of biomedical association studies reported by newspapers,2017,35
RhoA promotes epidermal stem cell proliferation via PKN1-cyclin D1 signaling,2017,7
"The distinct features of microbial ‘dysbiosis’ of Crohn’s disease do not occur to the same extent in their unaffected, genetically-linked kindred",2017,10
Correction: Auranofin Inhibits Retinal Pigment Epithelium Cell Survival through Reactive Oxygen Species-Dependent Epidermal Growth Factor Receptor/ Mitogen-Activated Protein Kinase Signaling Pathway,2017,1
Blastocystis subtyping and its association with intestinal parasites in children from different geographical regions of Colombia,2017,33
Generalized min-max bound-based MRI pulse sequence design framework for wide-range T1 relaxometry: A case study on the tissue specific imaging sequence,2017,4
Biomechanical investigation of two plating systems for medial column fusion in foot,2017,2
"Investigating human geographic origins using dual-isotope (87Sr/86Sr, δ18O) assignment approaches",2017,33
"Molecular epidemiology of Mycobacterium tuberculosis complex in Brussels, 2010–2013",2017,9
Forecasting outpatient visits using empirical mode decomposition coupled with back-propagation artificial neural networks optimized by particle swarm optimization,2017,14
Pre-existing neutralizing antibody mitigates B cell dysregulation and enhances the Env-specific antibody response in SHIV-infected rhesus macaques,2017,2
Ecological and human health risks associated with abandoned gold mine tailings contaminated soil,2017,62
Factors associated with post-diagnosis pregnancies in women living with HIV in the south of Brazil,2017,2
Emergence and development of gut motility in the chicken embryo,2017,11
Back to basics: The effects of block vs. interleaved trial administration on pro- and anti-saccade performance,2017,7
"Epidemiological tracing of bovine tuberculosis in Switzerland, multilocus variable number of tandem repeat analysis of Mycobacterium bovis and Mycobacterium caprae",2017,17
SlMAPK3 enhances tolerance to tomato yellow leaf curl virus (TYLCV) by regulating salicylic acid and jasmonic acid signaling in tomato (Solanum lycopersicum),2017,24
Optimal combinations of control strategies and cost-effective analysis for visceral leishmaniasis disease transmission,2017,8
Fewer acute respiratory infection episodes among patients receiving treatment for gastroesophageal reflux disease,2017,2
Elderly fall risk prediction using static posturography,2017,49
COMT and DRD2/ANKK-1 gene-gene interaction account for resetting of gamma neural oscillations to auditory stimulus-driven attention,2017,2
"Social, structural, behavioral and clinical factors influencing retention in Pre-Exposure Prophylaxis (PrEP) care in Mississippi",2017,76
Revised Hammersmith Scale for spinal muscular atrophy: A SMA specific clinical outcome assessment tool,2017,22
"Costs and effects of a state-wide health promotion program in primary schools in Germany – the Baden-Württemberg Study: A cluster-randomized, controlled trial",2017,12
"The role of spatial mobility in malaria transmission in the Brazilian Amazon: The case of Porto Velho municipality, Rondônia, Brazil (2010-2012)",2017,7
Brugia malayi microfilariae transport alphaviruses across the mosquito midgut,2017,3
The effect of anti-angiogenic agents on overall survival in metastatic oesophago-gastric cancer: A systematic review and meta-analysis,2017,7
Development of topical ophthalmic In Situ gel-forming estradiol delivery system intended for the prevention of age-related cataracts,2017,26
Do family and neighbourhood matter in secondary school completion? A multilevel study of determinants and their interactions in a life-course perspective,2017,5
Deriving effective vaccine allocation strategies for pandemic influenza: Comparison of an agent-based simulation and a compartmental model,2017,3
Examining current or future trade-offs for biodiversity conservation in north-eastern Australia,2017,7
Streptococcus sanguinis induces neutrophil cell death by production of hydrogen peroxide,2017,11
Differentially expressed proteins underlying childhood cortical dysplasia with epilepsy identified by iTRAQ proteomic profiling,2017,8
A non-synonymous SNP with the allele frequency correlated with the altitude may contribute to the hypoxia adaptation of Tibetan chicken,2017,4
Use of heterologous immunoassays for quantification of serum proteins: The case of canine C-reactive protein,2017,18
microRNA-200a silencing protects neural stem cells against cerebral ischemia/reperfusion injury,2017,17
A purified MAA-based ELISA is a useful tool for determining anti-MAA antibody titer with high sensitivity,2017,5
Autoantibodies against mono- and tri-methylated lysine display similar but also distinctive characteristics,2017,0
"Bayesian stock assessment of Pacific herring in Prince William Sound, Alaska",2017,8
Antidepressive and antinociceptive effects of ethanolic extract and fruticuline A from Salvia lachnostachys Benth leaves on rodents,2017,7
Phospholipid binding to the FAK catalytic domain impacts function,2017,2
Salient object changes influence overt attentional prioritization and object-based targeting in natural scenes,2017,6
Stress increases the risk of type 2 diabetes onset in women: A 12-year longitudinal study using causal modelling,2017,23
Decellularized Wharton’s Jelly from human umbilical cord as a novel 3D scaffolding material for tissue engineering applications,2017,22
Toothbrush abrasivity in a long-term simulation on human dentin depends on brushing mode and bristle arrangement,2017,13
The desert gerbil Psammomys obesus as a model for metformin-sensitive nutritional type 2 diabetes to protect hepatocellular metabolic damage: Impact of mitochondrial redox state,2017,10
Dexmedetomidine preconditioning may attenuate myocardial ischemia/reperfusion injury by down-regulating the HMGB1-TLR4-MyD88-NF-кB signaling pathway,2017,38
Alteration of the exDNA profile in blood serum of LLC-bearing mice under the decrease of tumour invasion potential by bovine pancreatic DNase I treatment,2017,7
"GLM-based optimization of NGS data analysis: A case study of Roche 454, Ion Torrent PGM and Illumina NextSeq sequencing data",2017,2
Evaluation of factors associated with severe and frequent back pain in high school athletes,2017,9
Polymorphisms and features of cytomegalovirus UL144 and UL146 in congenitally infected neonates with hepatic involvement,2017,2
Dissecting nutrient-related co-expression networks in phosphate starved poplars,2017,8
Cataract surgery causes biomechanical alterations to the eye detectable by Corvis ST tonometry,2017,7
Oxidative stress-mediated NFκB phosphorylation upregulates p62/SQSTM1 and promotes retinal pigmented epithelial cell survival through increased autophagy,2017,47
PPD-induced monocyte mitochondrial damage is associated with a protective effect to develop tuberculosis in BCG vaccinated individuals: A cohort study,2017,1
Morphological study of tooth development in podoplanin-deficient mice,2017,4
Transcriptional response to 131I exposure of rat thyroid gland,2017,4
Genome-wide study of resistant hypertension identified from electronic health records,2017,16
Different antibiotic growth promoters induce specific changes in the cecal microbiota membership of broiler chicken,2017,41
Multicenter study of skin rashes and hepatotoxicity in antiretroviral-naïve HIV-positive patients receiving non-nucleoside reverse-transcriptase inhibitor plus nucleoside reverse-transcriptase inhibitors in Taiwan,2017,16
A meta-analysis of the abscopal effect in preclinical models: Is the biologically effective dose a relevant physical trigger?,2017,41
Social networks and inference about unknown events: A case of the match between Google’s AlphaGo and Sedol Lee,2017,5
Algorithmic design of a noise-resistant and efficient closed-loop deep brain stimulation system: A computational approach,2017,6
The role of short-term memory and visuo-spatial skills in numerical magnitude processing: Evidence from Turner syndrome,2017,4
How important is thermodynamics for identifying elementary flux modes?,2017,12
Cardiac strength-interval curves calculated using a bidomain tissue with a parsimonious ionic current,2017,2
What do sales data tell us about implant survival?,2017,4
"Maternal psychological stress-induced developmental disability, neonatal mortality and stillbirth in the offspring of Wistar albino rats",2017,9
Metabolite profiling of the carnivorous pitcher plants Darlingtonia and Sarracenia,2017,4
Screening for depressive symptoms in adolescents at school: New validity evidences on the short form of the Reynolds Depression Scale,2017,5
GIS-based landform classification of Bronze Age archaeological sites on Crete Island,2017,5
Heteromeric Slick/Slack K+ channels show graded sensitivity to cell volume changes,2017,4
Soret and Dufour effects on MHD peristaltic transport of Jeffrey fluid in a curved channel with convective boundary conditions,2017,13
Seed and peel essential oils obtained from Campomanesia adamantium fruit inhibit inflammatory and pain parameters in rodents,2017,8
Cytotoxic effector functions of T cells are not required for protective immunity against fatal Rickettsia typhi infection in a murine model of infection: Role of TH1 and TH17 cytokines in protection and pathology,2017,7
Ultrasonographic evaluation of urinary tract morbidity in school-aged and preschool-aged children infected with Schistosoma haematobium and its evolution after praziquantel treatment: A randomized controlled trial,2017,12
Leprosy reactions: The predictive value of Mycobacterium leprae-specific serology evaluated in a Brazilian cohort of leprosy patients (U-MDT/CT-BR),2017,16
Dengue virus antibody database: Systematically linking serotype-specificity with epitope mapping in dengue virus,2017,11
Anti-trypanosomal activity of non-peptidic nitrile-based cysteine protease inhibitors,2017,15
"Unusual pattern of chikungunya virus epidemic in the Americas, the Panamanian experience",2017,9
Precision oncology: Charting a path forward to broader deployment of genomic profiling,2017,10
Evidence for scaling up HIV treatment in sub-Saharan Africa: A call for incorporating health system constraints,2017,24
Delays and loss to follow-up before treatment of drug-resistant tuberculosis following implementation of Xpert MTB/RIF in South Africa: A retrospective cohort study,2017,48
Housing Improvements and Malaria Risk in Sub-Saharan Africa: A Multi-Country Analysis of Survey Data,2017,51
A genome wide association study identifies a lncRna as risk factor for pathological inflammatory responses in leprosy,2017,17
ANLN truncation causes a familial fatal acute respiratory distress syndrome in Dalmatian dogs,2017,7
Active zone proteins are transported via distinct mechanisms regulated by Par-1 kinase,2017,4
The genetic basis of resistance and matching-allele interactions of a host-parasite system: The Daphnia magna-Pasteuria ramosa model,2017,20
Stat3/Cdc25a-dependent cell proliferation promotes embryonic axis extension during zebrafish gastrulation,2017,19
Metacoder: An R package for visualization and manipulation of community taxonomic diversity data,2017,101
Two dynamic regimes in the human gut microbiome,2017,33
A high-throughput genetic screen identifies previously uncharacterized Borrelia burgdorferi genes important for resistance against reactive oxygen and nitrogen species,2017,16
Correction: Type I Interferon Receptor Deficiency in Dendritic Cells Facilitates Systemic Murine Norovirus Persistence Despite Enhanced Adaptive Immunity,2017,0
Probability matching in perceptrons: Effects of conditional dependence and linear nonseparability,2017,1
A simplified fractional order impedance model and parameter identification method for lithium-ion batteries,2017,23
Colour preferences of UK garden birds at supplementary seed feeders,2017,3
Relationship between pre-anesthetic and intra-anesthetic airway resistance in patients undergoing general anesthesia: A prospective observational study,2017,2
Rbm46 regulates mouse embryonic stem cell differentiation by targeting β-Catenin mRNA for degradation,2017,2
Prognostic and clinicopathological value of poly (adenosine diphosphate-ribose) polymerase expression in breast cancer: A meta-analysis,2017,3
"Ecto-5' -Nucleotidase CD73 (NT5E), vitamin D receptor and FGF23 gene polymorphisms may play a role in the development of calcific uremic arteriolopathy in dialysis patients – Data from the German Calciphylaxis Registry",2017,9
"Job satisfaction and determinant factors among midwives working at health facilities in Addis Ababa city, Ethiopia",2017,13
Preload-based Starling-like control of rotary blood pumps: An in-vitro evaluation,2017,4
The nature of allometry in an exaggerated trait: The postocular flange in Platyneuromus Weele (Insecta: Megaloptera),2017,7
Hepatic transcriptome analysis and identification of differentially expressed genes response to dietary oxidized fish oil in loach Misgurnus anguillicaudatus,2017,12
Expression and activity of multidrug resistance proteins in mature endothelial cells and their precursors: A challenging correlation,2017,5
Diffuse large B-cell lymphoma with concurrent high MYC and BCL2 expression shows evidence of active B-cell receptor signaling by quantitative immunofluorescence,2017,9
Cerebrospinal fluid biomarkers of infantile congenital hydrocephalus,2017,10
Elevated GM3 plasma concentration in idiopathic Parkinson’s disease: A lipidomic analysis,2017,24
Genetically encoded ratiometric fluorescent thermometer with wide range and rapid response,2017,30
Depressive disorder and gastrointestinal dysfunction after myocardial infarct are associated with abnormal tryptophan-5-hydroxytryptamine metabolism in rats,2017,7
Evaluating the lexico-grammatical differences in the writing of native and non-native speakers of English in peer-reviewed medical journals in the field of pediatric oncology: Creation of the genuine index scoring system,2017,0
A low-cost DAC BIST structure using a resistor loop,2017,0
"Accumulation of medium-chain, saturated fatty acyl moieties in seed oils of transgenic Camelina sativa",2017,9
Multiple processes in two-dimensional visual statistical learning,2017,0
Complementary and alternative medicine for the treatment of bronchiolitis in infants: A systematic review,2017,6
Zooxanthellal genetic varieties in giant clams are partially determined by species-intrinsic and growth-related characteristics,2017,13
De novo assembly of the sea trout (Salmo trutta m. trutta) skin transcriptome to identify putative genes involved in the immune response and epidermal mucus secretion,2017,14
The effect of tumour size on drug transport and uptake in 3-D tumour models reconstructed from magnetic resonance images,2017,14
Comparison of theoretical and experimental values for plant uptake of pesticide from soil,2017,15
Epidemiology of low-proteinuric chronic kidney disease in renal clinics,2017,19
Lack of impact of pre-existing T97A HIV-1 integrase mutation on integrase strand transfer inhibitor resistance and treatment outcome,2017,13
Global economic impacts of climate variability and change during the 20th century,2017,8
"Novel molecular, structural and evolutionary characteristics of the phosphoketolases from bifidobacteria and Coriobacteriales",2017,22
Surveys of public knowledge and attitudes with regard to antibiotics in Poland: Did the European Antibiotic Awareness Day campaigns change attitudes?,2017,27
The p53 isoform delta133p53ß regulates cancer cell apoptosis in a RhoB-dependent manner,2017,13
Aflatoxin exposure during the first 36 months of life was not associated with impaired growth in Nepalese children: An extension of the MAL-ED study,2017,23
"Instrument design and protocol for the study of light controlled processes in aquatic organisms, and its application to examine the effect of infrared light on zebrafish",2017,6
A novel hemagglutinin protein produced in bacteria protects chickens against H5N1 highly pathogenic avian influenza viruses by inducing H5 subtype-specific neutralizing antibodies,2017,5
Energy intake and energy expenditure of pre-professional female contemporary dancers,2017,14
Experimental evidence of formation of transparent exopolymer particles (TEP) and POC export provoked by dust addition under current and high pCO2 conditions,2017,7
Risk factors for central nervous system tumors in children: New findings from a case-control study,2017,10
Emergent inequality and self-organized social classes in a network of power and frustration,2017,4
SplitAx: A novel method to assess the function of engineered nucleases,2017,0
Plants promote mating and dispersal of the human pathogenic fungus Cryptococcus,2017,14
Mediterranean dietary pattern and VEGF +405 G/C gene polymorphisms in patients with metabolic syndrome: An aspect of gene-nutrient interaction,2017,5
Long term effects of fetal undernutrition on rat heart. Role of hypertension and oxidative stress,2017,20
Evaluation of university scientific research ability based on the output of sci-tech papers: A D-AHP approach,2017,6
Recurrent rearrangements of the Myb/SANT-like DNA-binding domain containing 3 gene (MSANTD3) in salivary gland acinic cell carcinoma,2017,16
A targeted gene expression platform allows for rapid analysis of chemical-induced antioxidant mRNA expression in zebrafish larvae,2017,7
Sustainability of common pool resources,2017,13
Phenolic extract from oleaster (Olea europaea var. Sylvestris) leaves reduces colon cancer growth and induces caspase-dependent apoptosis in colon cancer cells via the mitochondrial apoptotic pathway,2017,18
A mathematical model of aortic aneurysm formation,2017,7
Pathogenic waterborne free-living amoebae: An update from selected Southeast Asian countries,2017,18
Decline in infection-related morbidities following drug-mediated reductions in the intensity of Schistosoma infection: A systematic review and meta-analysis,2017,34
Modelling the risk of Taenia solium exposure from pork produced in western Kenya,2017,8
