title,authors,date,target year
"3D revelation of phenotypic variation, evolutionary allometry, and ancestral states of corolla shape: a case study of clade Corytholoma (subtribe Ligeriinae, family Gesneriaceae)","Hao-Chun Hsu, Wen-Chieh Chou, Yan-Fu Kuo",22 January 2020,2020
Corrigendum to: Bipartite graphs in systems biology and medicine: a survey of methods and applications,,20 January 2020,2020
"A draft genome sequence of the elusive giant squid, Architeuthis dux","Rute R da Fonseca, Alvarina Couto, Andre M Machado, Brona Brejova, Carolin B Albertin ...",16 January 2020,2020
A high-quality chromosomal genome assembly of Diospyros oleifera Cheng,"Yujing Suo, Peng Sun, Huihui Cheng, Weijuan Han, Songfeng Diao ...",16 January 2020,2020
Multifaceted Hi-C benchmarking: what makes a difference in chromosome-scale genome scaffolding?,"Mitsutaka Kadota, Osamu Nishimura, Hisashi Miura, Kaori Tanaka, Ichiro Hiratani ...",10 January 2020,2020
CAMITAX: Taxon labels for microbial genomes,"Andreas Bremges, Adrian Fritz, Alice C McHardy",07 January 2020,2020
Chromosome-level genome assembly reveals the unique genome evolution of the swimming crab (Portunus trituberculatus),"Boping Tang, Daizhen Zhang, Haorong Li, Senhao Jiang, Huabin Zhang ...",06 January 2020,2020
"Data detectives, self-love, and humility: a research parasite's perspective",Claire Duvallet,03 January 2020,2020
A genome alignment of 120 mammals highlights ultraconserved element variability and placenta-associated enhancers,"Nikolai Hecker, Michael Hiller",03 January 2020,2020
Genome and population sequencing of a chromosome-level genome assembly of the Chinese tapertail anchovy (Coilia nasus) provides novel insights into migratory adaptation,"Gangchun Xu, Chao Bian, Zhijuan Nie, Jia Li, Yuyu Wang ...",02 January 2020,2020
The draft nuclear genome assembly of Eucalyptus pauciflora: a pipeline for comparing de novo assemblies,"Weiwen Wang, Ashutosh Das, David Kainer, Miriam Schalamun, Alejandro Morales-Suarez ...",02 January 2020,2020
