title,authors,date,target year
The developmental transcriptome atlas of the spoon worm Urechis unicinctus (Echiurida: Annelida),"Chungoo Park, Yong-Hee Han, Sung-Gwon Lee, Kyoung-Bin Ry, Jooseong Oh ...",15 February 2018,2018
"Single-molecule, full-length transcript sequencing provides insight into the extreme metabolism of the ruby-throated hummingbird Archilochus colubris","Rachael E Workman, Alexander M Myrka, G William Wong, Elizabeth Tseng, Kenneth C Welch, Jr. ...",15 February 2018,2018
"Draft genome assembly of the Bengalese finch, Lonchura striata domestica, a model for motor skill variability and learning","Bradley M Colquitt, David G Mets, Michael S Brainard",15 February 2018,2018
Draft genomes of two blister beetles Hycleus cichorii and Hycleus phaleratus,"Yuan-Ming Wu, Jiang Li, Xiang-Sheng Chen",10 February 2018,2018
Advanced lesion symptom mapping analyses and implementation as BCBtoolkit,"Chris Foulon, Leonardo Cerliani, Serge Kinkingnéhun, Richard Levy, Charlotte Rosso ...",08 February 2018,2018
GeneSeqToFamily: a Galaxy workflow to find gene families based on the Ensembl Compara GeneTrees pipeline,"Anil S Thanki, Nicola Soranzo, Wilfried Haerty, Robert P Davey",07 February 2018,2018
Giardia secretome highlights secreted tenascins as a key component of pathogenesis,"Audrey Dubourg, Dong Xia, John P Winpenny, Suha Al Naimi, Maha Bouzid ...",29 January 2018,2018
Quantitative super-resolution single molecule microscopy dataset of YFP-tagged growth factor receptors,"Tomáš Lukeš, Jakub Pospíšil, Karel Fliegel, Theo Lasser, Guy M Hagen",19 January 2018,2018
Predicting plant biomass accumulation from image-derived parameters,"Dijun Chen, Rongli Shi, Jean-Michel Pape, Kerstin Neumann, Daniel Arend ...",16 January 2018,2018
Finding Nemo: hybrid assembly with Oxford Nanopore and Illumina reads greatly improves the clownfish (Amphiprion ocellaris) genome assembly,"Mun Hua Tan, Christopher M Austin, Michael P Hammer, Yin Peng Lee, Laurence J Croft ...",12 January 2018,2018
Analysis of the Aedes albopictus C6/36 genome provides insight into cell line utility for viral propagation,"Jason R Miller, Sergey Koren, Kari A Dilley, Vinita Puri, David M Brown ...",10 January 2018,2018
Efficient generation of complete sequences of MDR-encoding plasmids by rapid assembly of MinION barcoding sequencing data,"Ruichao Li, Miaomiao Xie, Ning Dong, Dachuan Lin, Xuemei Yang ...",09 January 2018,2018
