title,year,citations
New Phosphospecific Antibody Reveals Isoform-Specific Phosphorylation of CPEB3 Protein,2016,3
Parental Perceptions of Quality of Life in Children on Long-Term Ventilation at Home as Compared to Enterostomy Tubes,2016,4
Association between the rs7903146 Polymorphism in the TCF7L2 Gene and Parameters Derived with Continuous Glucose Monitoring in Individuals without Diabetes,2016,4
Club Cell-16 and RelB as Novel Determinants of Arterial Stiffness in Exacerbating COPD Patients,2016,9
Physical Activity Patterns of the Spanish Population Are Mostly Determined by Sex and Age: Findings in the ANIBES Study,2016,51
Changes in the Anatomic and Microscopic Structure and the Expression of HIF-1α and VEGF of the Yak Heart with Aging and Hypoxia,2016,13
Greenhouse Gas Fluxes from Salt Marshes Exposed to Chronic Nutrient Enrichment,2016,18
Influence of Obesity on Foot Loading Characteristics in Gait for Children Aged 1 to 12 Years,2016,12
Correction: N-myc Downstream Regulated 1 (NDRG1) Is Regulated by Eukaryotic Initiation Factor 3a (eIF3a) during Cellular Stress Caused by Iron Depletion,2016,2
"Assessing Knowledge of, and Attitudes to, HIV/AIDS among University Students in the United Arab Emirates",2016,27
Bioelectric and Morphological Response of Liquid-Covered Human Airway Epithelial Calu-3 Cell Monolayer to Periodic Deposition of Colloidal 3-Mercaptopropionic-Acid Coated CdSe-CdS/ZnS Core-Multishell Quantum Dots,2016,3
Tetracycline Susceptibility in Chlamydia suis Pig Isolates,2016,12
Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors,2016,10
Allogeneic Mesenchymal Stem Cells in Combination with Hyaluronic Acid for the Treatment of Osteoarthritis in Rabbits,2016,44
Metabolomics Reveals Dynamic Metabolic Changes Associated with Age in Early Childhood,2016,26
A Multiplex Protein Panel Applied to Cerebrospinal Fluid Reveals Three New Biomarker Candidates in ALS but None in Neuropathic Pain Patients,2016,23
Effects of Invasive-Plant Management on Nitrogen-Removal Services in Freshwater Tidal Marshes,2016,15
A Diverse Community of Metal(loid) Oxide Respiring Bacteria Is Associated with Tube Worms in the Vicinity of the Juan de Fuca Ridge Black Smoker Field,2016,7
"Analysis of the Putative Role of CR1 in Alzheimer’s Disease: Genetic Association, Expression and Function",2016,43
Mechanobiology of Antimicrobial Resistant Escherichia coli and Listeria innocua,2016,9
Toxic Diatom Aldehydes Affect Defence Gene Networks in Sea Urchins,2016,18
White Pitaya (Hylocereus undatus) Juice Attenuates Insulin Resistance and Hepatic Steatosis in Diet-Induced Obese Mice,2016,24
Clinical Relevance of Telomere Status and Telomerase Activity in Colorectal Cancer,2016,28
"The Prevalence, Correlates, Detection and Control of Diabetes among Older People in Low and Middle Income Countries. A 10/66 Dementia Research Group Population-Based Survey",2016,17
Higher Levels of Osteoprotegerin and Immune Activation/Immunosenescence Markers Are Correlated with Concomitant Bone and Endovascular Damage in HIV-Suppressed Patients,2016,8
Viral Escape Mutant Epitope Maintains TCR Affinity for Antigen yet Curtails CD8 T Cell Responses,2016,6
Skewed Differentiation of Circulating Vγ9Vδ2 T Lymphocytes in Melanoma and Impact on Clinical Outcome,2016,11
Moderate Physical Activity Mediates the Association between White Matter Lesion Volume and Memory Recall in Breast Cancer Survivors,2016,10
Cost-Effectiveness of Vaccinating Immunocompetent ≥65 Year Olds with the 13-Valent Pneumococcal Conjugate Vaccine in England,2016,36
Half of Pulmonary Tuberculosis Cases Were Left Undiagnosed in Prisons of the Tigray Region of Ethiopia: Implications for Tuberculosis Control,2016,15
Loss of Pten Disrupts the Thymic Epithelium and Alters Thymic Function,2016,4
Increased Pleiotrophin Concentrations in Papillary Thyroid Cancer,2016,6
The Influence of Socioeconomic Status on Selection of Anticoagulation for Atrial Fibrillation,2016,16
Electroencephalographic Patterns in Chronic Pain: A Systematic Review of the Literature,2016,61
More Specific Signal Detection in Functional Magnetic Resonance Imaging by False Discovery Rate Control for Hierarchically Structured Systems of Hypotheses,2016,4
Scientists’ Prioritization of Communication Objectives for Public Engagement,2016,88
Circulating Endothelial Progenitor Cells and Clinical Outcome in Patients with Aortic Stenosis,2016,5
Circulating Tumor Cells Identify Early Recurrence in Patients with Non-Small Cell Lung Cancer Undergoing Radical Resection,2016,61
Modeling Magnetic Fields from a DC Power Cable Buried Beneath San Francisco Bay Based on Empirical Measurements,2016,6
CPEB3 Deficiency Elevates TRPV1 Expression in Dorsal Root Ganglia Neurons to Potentiate Thermosensation,2016,7
Overexpression of microRNA-99a Attenuates Cardiac Hypertrophy,2016,26
Association Study of a Functional Variant on ABCG2 Gene with Sunitinib-Induced Severe Adverse Drug Reaction,2016,26
Monitoring HIV and AIDS Related Policy Reforms: A Road Map to Strengthen Policy Monitoring and Implementation in PEPFAR Partner Countries,2016,5
A Comprehensive Assessment of the Effects of Transgenic Cry1Ac/Cry1Ab Rice Huahui 1 on Adult Micraspis discolor (Fabricius) (Coleoptera: Coccinellidae),2016,3
Predominance of Blastocystis sp. Infection among School Children in Peninsular Malaysia,2016,26
"Zika Virus Infection and Stillbirths: A Case of Hydrops Fetalis, Hydranencephaly and Fetal Demise",2016,229
Early Indicators of Fatal Leptospirosis during the 2010 Epidemic in Puerto Rico,2016,9
Small RNA Profiling in Dengue Virus 2-Infected Aedes Mosquito Cells Reveals Viral piRNAs and Novel Host miRNAs,2016,64
Metabolomics-Based Discovery of Small Molecule Biomarkers in Serum Associated with Dengue Virus Infections and Disease Outcomes,2016,29
The BENEFIT Trial: Where Do We Go from Here?,2016,64
Strong Components of Epigenetic Memory in Cultured Human Fibroblasts Related to Site of Origin and Donor Age,2016,13
Cell Assembly Dynamics of Sparsely-Connected Inhibitory Networks: A Simple Model for the Collective Activity of Striatal Projection Neurons,2016,12
Cortical Resonance Frequencies Emerge from Network Size and Connectivity,2016,18
A Sensory-Driven Trade-Off between Coordinated Motion in Social Prey and a Predator’s Visual Confusion,2016,6
The 2015 Bioinformatics Open Source Conference (BOSC 2015),2016,3
Retraction: PER-TIM Interactions with the Photoreceptor Cryptochrome Mediate Circadian Temperature Responses in Drosophila,2016,1
Quantitative Proteomics Uncovers Novel Factors Involved in Developmental Differentiation of Trypanosoma brucei,2016,40
Correction: Aberrant Wound Healing in an Epidermal Interleukin-4 Transgenic Mouse Model of Atopic Dermatitis,2016,1
"Personality, Executive Control, and Neurobiological Characteristics Associated with Different Forms of Risky Driving",2016,37
Hindcasting Historical Breeding Conditions for an Endangered Salamander in Ephemeral Wetlands of the Southeastern USA: Implications of Climate Change,2016,14
Semaphorin 4D Promotes Skeletal Metastasis in Breast Cancer,2016,23
"1α,25(OH)2 Vitamin D3 Modulates Avian T Lymphocyte Functions without Inducing CTL Unresponsiveness",2016,5
Syndecan-1-Induced ECM Fiber Alignment Requires Integrin αvβ3 and Syndecan-1 Ectodomain and Heparan Sulfate Chains,2016,16
Identification of a Divergent Lineage Porcine Pestivirus in Nursing Piglets with Congenital Tremors and Reproduction of Disease following Experimental Inoculation,2016,68
Using Group II Introns for Attenuating the In Vitro and In Vivo Expression of a Homing Endonuclease,2016,4
"Retigabine, a Kv7.2/Kv7.3-Channel Opener, Attenuates Drug-Induced Seizures in Knock-In Mice Harboring Kcnq2 Mutations",2016,31
Enrollment in HIV Care Two Years after HIV Diagnosis in the Kingdom of Swaziland: An Evaluation of a National Program of New Linkage Procedures,2016,20
In Vivo Quantitative Microcomputed Tomographic Analysis of Vasculature and Organs in a Normal and Diseased Mouse Model,2016,17
"Poxvirus-Based Active Immunotherapy with PD-1 and LAG-3 Dual Immune Checkpoint Inhibition Overcomes Compensatory Immune Regulation, Yielding Complete Tumor Regression in Mice",2016,16
The Impact of the West Africa Ebola Outbreak on Obstetric Health Care in Sierra Leone,2016,37
High Mortality Risk in Hypoglycemic and Dysglycemic Children Admitted at a Referral Hospital in a Non Malaria Tropical Setting of a Low Income Country,2016,7
Assessing Potential Habitat and Carrying Capacity for Reintroduction of Plains Bison (Bison bison bison) in Banff National Park,2016,20
"How Hives Collapse: Allee Effects, Ecological Resilience, and the Honey Bee",2016,16
Efficiency of Portable Antennas for Detecting Passive Integrated Transponder Tags in Stream-Dwelling Salmonids,2016,3
Multi Texture Analysis of Colorectal Cancer Continuum Using Multispectral Imagery,2016,25
The Association of Medication-Use and Frailty-Related Factors with Gait Performance in Older Patients,2016,13
First Fall-Related Injuries Requiring Hospitalization Increase the Risk of Recurrent Injurious Falls: A Nationwide Cohort Study in Taiwan,2016,9
"Blood Group Antigens C, Lub and P1 May Have a Role in HIV Infection in Africans",2016,6
Sustainable Soil Washing: Shredded Card Filtration of Potentially Toxic Elements after Leaching from Soil Using Organic Acid Solutions,2016,6
The Prevalence and Impact of Heavy Menstrual Bleeding (Menorrhagia) in Elite and Non-Elite Athletes,2016,43
Bigger Is Not Always Better: Females Prefer Males of Mean Body Size in Philautus odontotarsus,2016,11
A Model for Improving the Learning Curves of Artificial Neural Networks,2016,5
Effect of Paternal Age on Reproductive Outcomes of Intracytoplasmic Sperm Injection,2016,14
Comparative Analysis of Technologies for Quantifying Extracellular Vesicles (EVs) in Clinical Cerebrospinal Fluids (CSF),2016,48
Substance P Inhibits Hyperosmotic Stress-Induced Apoptosis in Corneal Epithelial Cells through the Mechanism of Akt Activation and Reactive Oxygen Species Scavenging via the Neurokinin-1 Receptor,2016,22
How Do Urban Indian Private Practitioners Diagnose and Treat Tuberculosis? A Cross-Sectional Study in Chennai,2016,12
Sterile α Motif Domain Containing 9 Is a Novel Cellular Interacting Partner to Low-Risk Type Human Papillomavirus E6 Proteins,2016,5
An Oxalyl-CoA Dependent Pathway of Oxalate Catabolism Plays a Role in Regulating Calcium Oxalate Crystal Accumulation and Defending against Oxalate-Secreting Phytopathogens in Medicago truncatula,2016,15
The Fundamental Structure and the Reproduction of Spiral Wave in a Two-Dimensional Excitable Lattice,2016,2
Inter-Segmental Coordination Pattern in Patients with Anterior Cruciate Ligament Deficiency during a Single-Step Descent,2016,8
"Population Genetic Structure of the Magnificent Frigatebird Fregata magnificens (Aves, Suliformes) Breeding Colonies in the Western Atlantic Ocean",2016,2
The Activation of ERK1/2 and JNK MAPK Signaling by Insulin/IGF-1 Is Responsible for the Development of Colon Cancer with Type 2 Diabetes Mellitus,2016,28
"Prawn Shell Chitosan Exhibits Anti-Obesogenic Potential through Alterations to Appetite, Affecting Feeding Behaviour and Satiety Signals In Vivo",2016,8
Hospitalization after Cataract Surgery in a Nationwide Managed-Care Population,2016,2
Folic Acid Supplementation in Pregnancy and the Risk of Pre-Eclampsia—A Cohort Study,2016,22
Predictive Method for Correct Identification of Archaeological Charred Grape Seeds: Support for Advances in Knowledge of Grape Domestication Process,2016,26
Hyperglycemia-Induced Hypovolemia Is Involved in Early Cardiac Magnetic Resonance Alterations in Streptozotocin-Induced Diabetic Mice: A Comparison with Furosemide-Induced Hypovolemia,2016,3
The Economic Burden Attributable to a Child’s Inpatient Admission for Diarrheal Disease in Rwanda,2016,20
Suboptimal Larval Habitats Modulate Oviposition of the Malaria Vector Mosquito Anopheles coluzzii,2016,14
Three Dimensional Collagen Scaffold Promotes Intrinsic Vascularisation for Tissue Engineering Applications,2016,67
Effects of Caricaturing in Shape or Color on Familiarity Decisions for Familiar and Unfamiliar Faces,2016,12
Comparative Analysis of the Effects of Neurotrophic Factors CDNF and GDNF in a Nonhuman Primate Model of Parkinson’s Disease,2016,29
Epidemiologic Research on Malformations Associated with Cleft Lip and Cleft Palate in Japan,2016,3
Motor Unit Characteristics after Targeted Muscle Reinnervation,2016,20
High Resolution Topography of Age-Related Changes in Non-Rapid Eye Movement Sleep Electroencephalography,2016,18
Children Reading to Dogs: A Systematic Review of the Literature,2016,35
Multiplex PCR and Next Generation Sequencing for the Non-Invasive Detection of Bladder Cancer,2016,49
Laparoscopic Radiofrequency Ablation for Large Subcapsular Hepatic Hemangiomas: Technical and Clinical Outcomes,2016,16
Effects of Intra-Operative Total Intravenous Anaesthesia with Propofol versus Inhalational Anaesthesia with Sevoflurane on Post-Operative Pain in Liver Surgery: A Retrospective Case-Control Study,2016,11
C3-Luc Cells Are an Excellent Model for Evaluation of Cellular Immunity following HPV16L1 Vaccination,2016,1
"N-Terminal-Based Targeted, Inducible Protein Degradation in Escherichia coli",2016,12
Contributions of EspA Filaments and Curli Fimbriae in Cellular Adherence and Biofilm Formation of Enterohemorrhagic Escherichia coli O157:H7,2016,14
Fat Imaging via Magnetic Resonance Imaging (MRI) in Young Children (Ages 1-4 Years) without Sedation,2016,3
"Transcriptome Sequencing (RNAseq) Enables Utilization of Formalin-Fixed, Paraffin-Embedded Biopsies with Clear Cell Renal Cell Carcinoma for Exploration of Disease Biology and Biomarker Development",2016,31
Rho Kinase ROCK2 Mediates Acid-Induced NADPH Oxidase NOX5-S Expression in Human Esophageal Adenocarcinoma Cells,2016,14
"Sterol Carrier Protein-2, a Nonspecific Lipid-Transfer Protein, in Intracellular Cholesterol Trafficking in Testicular Leydig Cells",2016,12
Engineering Multi-Walled Carbon Nanotube Therapeutic Bionanofluids to Selectively Target Papillary Thyroid Cancer Cells,2016,13
IL-17 Induction by ArtinM is Due to Stimulation of IL-23 and IL-1 Release and/or Interaction with CD3 in CD4+ T Cells,2016,10
"Gene Activation through the Modulation of Nucleoid Structures by a Horizontally Transferred Regulator, Pch, in Enterohemorrhagic Escherichia coli",2016,5
"Education and Self-Reported Health: Evidence from 23 Countries on the Role of Years of Schooling, Cognitive Skills and Social Capital",2016,14
Perceived Comfort and Blinding Efficacy in Randomised Sham-Controlled Transcranial Direct Current Stimulation (tDCS) Trials at 2 mA in Young and Older Healthy Adults,2016,33
Comparative Transcriptomic Analysis of Primary Duck Hepatocytes Provides Insight into Differential Susceptibility to DHBV Infection,2016,2
The Mare Model to Study the Effects of Ovarian Dynamics on Preantral Follicle Features,2016,25
Alagille Syndrome Candidates for Liver Transplantation: Differentiation from End-Stage Biliary Atresia Using Preoperative CT,2016,1
The Dietary Isoflavone Daidzein Reduces Expression of Pro-Inflammatory Genes through PPARα/γ and JNK Pathways in Adipocyte and Macrophage Co-Cultures,2016,45
Proximal and Distal Predictors of the Spider Monkey’s Stress Levels in Fragmented Landscapes,2016,9
Species Richness Responses to Structural or Compositional Habitat Diversity between and within Grassland Patches: A Multi-Taxon Approach,2016,27
High Throughput Screen for Escherichia coli Twin Arginine Translocation (Tat) Inhibitors,2016,5
A Non-Destructive Method for Distinguishing Reindeer Antler (Rangifer tarandus) from Red Deer Antler (Cervus elaphus) Using X-Ray Micro-Tomography Coupled with SVM Classifiers,2016,3
The Glycoproteins of All Filovirus Species Use the Same Host Factors for Entry into Bat and Human Cells but Entry Efficiency Is Species Dependent,2016,24
The Role of Noninvasive Ventilation in Patients with “Do Not Intubate” Order in the Emergency Setting,2016,14
Exploring Market State and Stock Interactions on the Minute Timescale,2016,1
Effects of Varied Housing Density on a Hybrid Mouse Strain Followed for 20 Months,2016,5
Insomnia and Relationship with Anxiety in University Students: A Cross-Sectional Designed Study,2016,45
Key Role of Sequencing to Trace Hepatitis A Viruses Circulating in Italy During a Large Multi-Country European Foodborne Outbreak in 2013,2016,20
"End to End Digitisation and Analysis of Three-Dimensional Coral Models, from Communities to Corallites",2016,20
Trisulfate Disaccharide Decreases Calcium Overload and Protects Liver Injury Secondary to Liver Ischemia/Reperfusion,2016,13
Association of TLR4 and Treg in Helicobacter pylori Colonization and Inflammation in Mice,2016,8
A New 3D Tool for Assessing the Accuracy of Bimaxillary Surgery: The OrthoGnathicAnalyser,2016,35
"Perceptions and Practices of Community Pharmacists towards Antimicrobial Stewardship in the State of Selangor, Malaysia",2016,21
A Central Nervous System-Dependent Intron-Embedded Gene Encodes a Novel Murine Fyn Binding Protein,2016,1
A Novel Synthetic TLR-4 Agonist Adjuvant Increases the Protective Response to a Clinical-Stage West Nile Virus Vaccine Antigen in Multiple Formulations,2016,18
Intersubtype Reassortments of H5N1 Highly Pathogenic Avian Influenza Viruses Isolated from Quail,2016,7
Characterization of Three New Glutaredoxin Genes in the Arbuscular Mycorrhizal Fungus Rhizophagus irregularis: Putative Role of RiGRX4 and RiGRX5 in Iron Homeostasis,2016,8
Brain Atrophy Correlates with Severe Enlarged Perivascular Spaces in Basal Ganglia among Lacunar Stroke Patients,2016,12
Conservative Tests under Satisficing Models of Publication Bias,2016,6
"The Majority of the Pre-Antiretroviral Population Who Were Lost to Follow-Up Stopped Their Care in Freetown, Sierra Leone: A 12-Month Prospective Cohort Study Starting with HIV Diagnosis",2016,5
"Functional Anatomy of Recognition of Chinese Multi-Character Words: Convergent Evidence from Effects of Transposable Nonwords, Lexicality, and Word Frequency",2016,4
Polymorphisms in B Cell Co-Stimulatory Genes Are Associated with IgG Antibody Responses against Blood–Stage Proteins of Plasmodium vivax,2016,7
Venous Thromboembolism and Cerebrovascular Events in Patients with Giant Cell Arteritis: A Population-Based Retrospective Cohort Study,2016,7
Analysis of Trigger Factors in Episodic Migraineurs Using a Smartphone Headache Diary Applications,2016,36
Chronic Administration of Benzo(a)pyrene Induces Memory Impairment and Anxiety-Like Behavior and Increases of NR2B DNA Methylation,2016,17
"Continental Island Formation and the Archaeology of Defaunation on Zanzibar, Eastern Africa",2016,26
Influential Factors for and Outcomes of Hospitalized Patients with Suicide-Related Behaviors: A National Record Study in Taiwan from 1997–2010,2016,4
Happier People Show Greater Neural Connectivity during Negative Self-Referential Processing,2016,7
"Mechanics in the Production of Mandibular Fractures: A Clinical, Retrospective Case-Control Study",2016,16
Renal Function Outcomes and Risk Factors for Risk Factors for Stage 3B Chronic Kidney Disease after Urinary Diversion in Patients with Muscle Invasive Bladder Cancer,2016,16
Young Cervical Cancer Patients May Be More Responsive than Older Patients to Neoadjuvant Chemotherapy Followed by Radical Surgery,2016,4
An Active Type I-E CRISPR-Cas System Identified in Streptomyces avermitilis,2016,14
"Why Did I Stop? Barriers and Facilitators to Uptake and Adherence to ART in Option B+ HIV Care in Lilongwe, Malawi",2016,61
Genocide Exposure and Subsequent Suicide Risk: A Population-Based Study,2016,11
Cost-Effectiveness Analysis of Six Strategies to Treat Recurrent Clostridium difficile Infection,2016,38
Gender Gap in the ERASMUS Mobility Program,2016,25
Serum TGF-β1 as a Biomarker for Type 2 Diabetic Nephropathy: A Meta-Analysis of Randomized Controlled Trials,2016,11
Hydrology Affects Environmental and Spatial Structuring of Microalgal Metacommunities in Tropical Pacific Coast Wetlands,2016,12
In Vivo Screening Using Transgenic Zebrafish Embryos Reveals New Effects of HDAC Inhibitors Trichostatin A and Valproic Acid on Organogenesis,2016,17
Direct Measurements of Oxygen Gradients in Spheroid Culture System Using Electron Parametric Resonance Oximetry,2016,31
A Component-Based Study of the Effect of Diameter on Bond and Anchorage Characteristics of Blind-Bolted Connections,2016,0
Predicting Aggressive Tendencies by Visual Attention Bias Associated with Hostile Emotions,2016,6
"SB203580 Modulates p38 MAPK Signaling and Dengue Virus-Induced Liver Injury by Reducing MAPKAPK2, HSP27, and ATF2 Phosphorylation",2016,38
Autoantibodies against the Second Extracellular Loop of M3R Do neither Induce nor Indicate Primary Sjögren’s Syndrome,2016,6
Pitchfork and Gprasp2 Target Smoothened to the Primary Cilium for Hedgehog Pathway Activation,2016,15
Anatomical Grading for Metabolic Activity of Brown Adipose Tissue,2016,13
Assessment of Vascularity in Hepatic Alveolar Echinococcosis: Comparison of Quantified Dual-Energy CT with Histopathologic Parameters,2016,5
The Impacts of Inclusion in Clinical Trials on Outcomes among Patients with Metastatic Breast Cancer (MBC),2016,3
Effects of Hospital Workers’ Friendship Networks on Job Stress,2016,3
Apolipoprotein(a) Kringle-IV Type 2 Copy Number Variation Is Associated with Venous Thromboembolism,2016,13
Applicability and Efficiency of NGS in Routine Diagnosis: In-Depth Performance Analysis of a Complete Workflow for CFTR Mutation Analysis,2016,8
Cell Treatment for Stroke in Type Two Diabetic Rats Improves Vascular Permeability Measured by MRI,2016,6
Bcl6 Is Required for Somatic Hypermutation and Gene Conversion in Chicken DT40 Cells,2016,4
Transcriptional Auto-Regulation of RUNX1 P1 Promoter,2016,11
Sediment Burial Intolerance of Marine Macroinvertebrates,2016,10
Inferring Stop-Locations from WiFi,2016,9
Characterization and Predictive Value of Near Infrared 2-Deoxyglucose Optical Imaging in Severe Acute Pancreatitis,2016,7
Systematic Review of Methods in Low-Consensus Fields: Supporting Commensuration through `Construct-Centered Methods Aggregation’ in the Case of Climate Change Vulnerability Research,2016,5
"Polyunsaturated Fatty Acids Attenuate Diet Induced Obesity and Insulin Resistance, Modulating Mitochondrial Respiratory Uncoupling in Rat Skeletal Muscle",2016,40
Intermuscular Coherence in Normal Adults: Variability and Changes with Age,2016,21
The Prevalence of Metabolic Syndrome Using Three Different Diagnostic Criteria among Low Earning Nomadic Kazakhs in the Far Northwest of China: New Cut-Off Points of Waist Circumference to Diagnose MetS and Its Implications,2016,5
Short Meditation Trainings Enhance Non-REM Sleep Low-Frequency Oscillations,2016,18
Learning of Precise Spike Times with Homeostatic Membrane Potential Dependent Synaptic Plasticity,2016,11
"The Factors Related to CD4+ T-Cell Recovery and Viral Suppression in Patients Who Have Low CD4+ T Cell Counts at the Initiation of HAART: A Retrospective Study of the National HIV Treatment Sub-Database of Zhejiang Province, China, 2014",2016,9
Computing Molecular Devices in L.major through Transcriptome Analysis: Structured Simulation Approach,2016,1
PRMT5-Mediated Methylation of NF-κB p65 at Arg174 Is Required for Endothelial CXCL11 Gene Induction in Response to TNF-α and IFN-γ Costimulation,2016,10
On the Kaolinite Floc Size at the Steady State of Flocculation in a Turbulent Flow,2016,9
The Efficient Coding of Speech: Cross-Linguistic Differences,2016,7
Cortical Reorganisation during a 30-Week Tinnitus Treatment Program,2016,3
miRNA-221-3p Enhances the Secretion of Interleukin-4 in Mast Cells through the Phosphatase and Tensin Homolog/p38/Nuclear Factor-kappaB Pathway,2016,23
Vital Sign Prediction of Adverse Maternal Outcomes in Women with Hypovolemic Shock: The Role of Shock Index,2016,43
The Brain Network of Naming: A Lesson from Primary Progressive Aphasia,2016,24
The Patient-Provider Relationship Is Associated with Hepatitis C Treatment Eligibility: A Prospective Mixed-Methods Cohort Study,2016,10
Complete Genome Sequence and Comparative Genomics of a Novel Myxobacterium Myxococcus hansupus,2016,17
"Identification of an HIV-1 BG Intersubtype Recombinant Form (CRF73_BG), Partially Related to CRF14_BG, Which Is Circulating in Portugal and Spain",2016,8
Risk Factors and Post-Resection Independent Predictive Score for the Recurrence of Hepatitis B-Related Hepatocellular Carcinoma,2016,14
Synthetic Transcription Amplifier System for Orthogonal Control of Gene Expression in Saccharomyces cerevisiae,2016,16
"Insulin-Like Growth Factors Are Expressed in the Taste System, but Do Not Maintain Adult Taste Buds",2016,7
Neuroprotective Effect of a DJ-1 Based Peptide in a Toxin Induced Mouse Model of Multiple System Atrophy,2016,5
The Oropharyngeal Airway in Young Adults with Skeletal Class II and Class III Deformities: A 3-D Morphometric Analysis,2016,8
"A Comprehensive Analysis of the Phylogeny, Genomic Organization and Expression of Immunoglobulin Light Chain Genes in Alligator sinensis, an Endangered Reptile Species",2016,4
Alleles of HLA-DRB1*04 Associated with Pulmonary Tuberculosis in Amazon Brazilian Population,2016,11
Pre-Dialysis Visits to a Nephrology Department and Major Cardiovascular Events in Patients Undergoing Dialysis,2016,2
Specific Neuropilins Expression in Alveolar Macrophages among Tissue-Specific Macrophages,2016,13
Predicting Thermodynamic Properties of PBXTHs with New Quantum Topological Indexes,2016,1
"Trends in CD4 Count Testing, Retention in Pre-ART Care, and ART Initiation Rates over the First Decade of Expansion of HIV Services in Haiti",2016,15
"DNA Copy Number Aberrations, and Human Papillomavirus Status in Penile Carcinoma. Clinico-Pathological Correlations and Potential Driver Genes",2016,11
"Comparison of French and Worldwide Bacillus anthracis Strains Favors a Recent, Post-Columbian Origin of the Predominant North-American Clade",2016,16
Genome Wide Association Studies (GWAS) Identify QTL on SSC2 and SSC17 Affecting Loin Peak Shear Force in Crossbred Commercial Pigs,2016,3
Long Term Outcomes of a Geriatric Liaison Intervention in Frail Elderly Cancer Patients,2016,16
"Predicting Progression from Mild Cognitive Impairment to Alzheimer's Dementia Using Clinical, MRI, and Plasma Biomarkers via Probabilistic Pattern Classification",2016,78
"New Introductions, Spread of Existing Matrilines, and High Rates of Pyrethroid Resistance Result in Chronic Infestations of Bed Bugs (Cimex lectularius L.) in Lower-Income Housing",2016,4
A Molecular Method to Discriminate between Mass-Reared Sterile and Wild Tsetse Flies during Eradication Programmes That Have a Sterile Insect Technique Component,2016,6
Development and Evaluation of Reverse Transcription-Loop-Mediated Isothermal Amplification (RT-LAMP) Assay Coupled with a Portable Device for Rapid Diagnosis of Ebola Virus Disease in Guinea,2016,49
"Dog Demography, Animal Bite Management and Rabies Knowledge-Attitude and Practices in the Awash Basin, Eastern Ethiopia",2016,22
Seasonal Dynamics of Phlebotomine Sand Fly Species Proven Vectors of Mediterranean Leishmaniasis Caused by Leishmania infantum,2016,90
Delayed Time-to-Treatment of an Antisense Morpholino Oligomer Is Effective against Lethal Marburg Virus Infection in Cynomolgus Macaques,2016,14
Mating-Induced Transcriptome Changes in the Reproductive Tract of Female Aedes aegypti,2016,29
Correction: A Simple Auxin Transcriptional Response System Regulates Multiple Morphogenetic Processes in the Liverwort Marchantia polymorpha,2016,0
Correction: Developmental Dynamics of X-Chromosome Dosage Compensation by the DCC and H4K20me1 in C. elegans,2016,0
C-terminal Src Kinase Gates Homeostatic Synaptic Plasticity and Regulates Fasciclin II Expression at the Drosophila Neuromuscular Junction,2016,10
"Liver-Enriched Gene 1, a Glycosylated Secretory Protein, Binds to FGFR and Mediates an Anti-stress Pathway to Protect Liver Development in Zebrafish",2016,10
Identification of Novel Candidate Genes for Early-Onset Colorectal Cancer Susceptibility,2016,31
Which Genetics Variants in DNase-Seq Footprints Are More Likely to Alter Binding?,2016,27
MEF2C and EBF1 Co-regulate B Cell-Specific Transcription,2016,14
Model-Driven Understanding of Palmitoylation Dynamics: Regulated Acylation of the Endoplasmic Reticulum Chaperone Calnexin,2016,16
Non-monotonic Response to Monotonic Stimulus: Regulation of Glyoxylate Shunt Gene-Expression Dynamics in Mycobacterium tuberculosis,2016,9
Control of βAR- and N-methyl-D-aspartate (NMDA) Receptor-Dependent cAMP Dynamics in Hippocampal Neurons,2016,12
An Attention-Sensitive Memory Trace in Macaque MT Following Saccadic Eye Movements,2016,29
Tel1 and Rif2 Regulate MRX Functions in End-Tethering and Repair of DNA Double-Strand Breaks,2016,21
Dengue Virus Nonstructural Protein 5 (NS5) Assembles into a Dimer with a Unique Methyltransferase and Polymerase Interface,2016,55
Neurons are the Primary Target Cell for the Brain-Tropic Intracellular Parasite Toxoplasma gondii,2016,72
Correction: Road Traffic Injury Prevention Initiatives: A Systematic Review and Metasummary of Effectiveness in Low and Middle Income Countries,2016,2
Correction: A Proposal for a Comprehensive Grading of Parkinson's Disease Severity Combining Motor and Non-Motor Assessments: Meeting an Unmet Need,2016,2
Correction: Sampling and Complementarity Effects of Plant Diversity on Resource Use Increases the Invasion Resistance of Communities,2016,1
Correction: Wolbachia in European Populations of the Invasive Pest Drosophila suzukii: Regional Variation in Infection Frequencies,2016,2
Correction: Unilateral Left-Hand Contractions Produce Widespread Depression of Cortical Activity after Their Execution,2016,0
"Correction: Enigmatic Fossils from the Lower Carboniferous Shrimp Bed, Granton, Scotland",2016,0
"Out of Pocket Expenditure for Hospitalization among Below Poverty Line Households in District Solan, Himachal Pradesh, India, 2013",2016,5
HIV-Tat Induces the Nrf2/ARE Pathway through NMDA Receptor-Elicited Spermine Oxidase Activation in Human Neuroblastoma Cells,2016,26
Confirmatory Factor Analysis and Differential Relationships of the Two Subdomains of Negative Symptoms in Chronically Ill Psychotic Patients,2016,15
Regulation of Inflammation by IL-17A and IL-17F Modulates Non-Alcoholic Fatty Liver Disease Pathogenesis,2016,35
