title,authors,date,target year
"A computational toolset for rapid identification of SARS-CoV-2, other viruses and microorganisms from sequencing data","Shifu Chen, Changshou He, Yingqiang Li, Zhicheng Li, Charles E Melançon, III",01 October 2020,2020
Predicting the interaction biomolecule types for lncRNA: an ensemble deep learning approach,"Yu Zhang, Cangzhi Jia, Chee Keong Kwoh",01 October 2020,2020
SICaRiO: short indel call filtering with boosting,"Md Shariful Islam Bhuyan, Itsik Pe’er, M Sohel Rahman",01 October 2020,2020
Modular arrangements of sequence motifs determine the functional diversity of KDM proteins,"Zerong Wang, Dongyang Liu, Baofang Xu, Ruixia Tian, Yongchun Zuo",29 September 2020,2020
Spatial density of open chromatin: an effective metric for the functional characterization of topologically associated domains,"Shuai Jiang, Hao Li, Hao Hong, Guifang Du, Xin Huang ...",28 September 2020,2020
Unveiling COVID-19-associated organ-specific cell types and cell-specific pathway cascade,"Ashmita Dey, Sagnik Sen, Ujjwal Maulik",24 September 2020,2020
DTI-MLCD: predicting drug-target interactions using multi-label learning with community detection method,"Yanyi Chu, Xiaoqi Shan, Tianhang Chen, Mingming Jiang, Yanjing Wang ...",23 September 2020,2020
TEnGExA: an R package based tool for tissue enrichment and gene expression analysis,"Hukam C Rawal, Ulavappa Angadi, Tapan Kumar Mondal",22 September 2020,2020
"Analysis, identification and visualization of subgroups in genomics","Gunnar Völkel, Simon Laban, Axel Fürstberger, Silke D Kühlwein, Nensi Ikonomi ...",21 September 2020,2020
AlzRiskMR database: an online database for the impact of exposure factors on Alzheimer’s disease,"Zhe Wang, Lei Meng, Hong Liu, Liang Shen, Hong-Fang Ji",21 September 2020,2020
Potential inhibitors for the novel coronavirus (SARS-CoV-2),"Yanqiang Han, Zhilong Wang, Jiahao Ren, Zhiyun Wei, Jinjin Li",18 September 2020,2020
In silico tools for accurate HLA and KIR inference from clinical sequencing data empower immunogenetics on individual-patient and population scales,"Jieming Chen, Shravan Madireddi, Deepti Nagarkar, Maciej Migdal, Jason Vander Heiden ...",17 September 2020,2020
Deep learning meets metabolomics: a methodological perspective,"Partho Sen, Santosh Lamichhane, Vivek B Mathema, Aidan McGlinchey, Alex M Dickens ...",17 September 2020,2020
Scanning window analysis of non-coding regions within normal-tumor whole-genome sequence samples,"J P Torcivia, R Mazumder",17 September 2020,2020
Identification of the RNase-binding site of SARS-CoV-2 RNA for anchor primer-PCR detection of viral loading in 306 COVID-19 patients,"Tao Xu, Jingu Wang, Bingjie Hu, Guosi Zhang, Wu Zhou ...",16 September 2020,2020
Topoly: Python package to analyze topology of polymers,"Pawel Dabrowski-Tumanski, Pawel Rubach, Wanda Niemyska, Bartosz Ambrozy Gren, Joanna Ida Sulkowska",16 September 2020,2020
A comprehensive survey of regulatory network inference methods using single cell RNA sequencing data,"Hung Nguyen, Duc Tran, Bang Tran, Bahadir Pehlivan, Tin Nguyen",16 September 2020,2020
NAMS webserver: coding potential assessment and functional annotation of plant transcripts,"Kun Sun, Huating Wang, Hao Sun",16 September 2020,2020
Benchmarking orthology methods using phylogenetic patterns defined at the base of Eukaryotes,"Eva S Deutekom, Berend Snel, Teunis J P van Dam",16 September 2020,2020
Origin-independent analysis links SARS-CoV-2 local genomes with COVID-19 incidence and mortality,"Wenzhong Yang, Guangxu Jin",14 September 2020,2020
Comparative host–pathogen protein–protein interaction analysis of recent coronavirus outbreaks and important host targets identification,"Abdul Arif Khan, Zakir Khan",11 September 2020,2020
Meta-i6mA: an interspecies predictor for identifying DNA N6-methyladenine sites of plant genomes by exploiting informative features in an integrative machine-learning framework,"Md Mehedi Hasan, Shaherin Basith, Mst Shamima Khatun, Gwang Lee, Balachandran Manavalan ...",10 September 2020,2020
Discerning novel drug targets for treating Mycobacterium avium ss. paratuberculosis-associated autoimmune disorders: an in silico approach,"Anjali Garg, Neelja Singhal, Manish Kumar",09 September 2020,2020
How bioinformatics resources work with G4 RNAs,"Joanna Miskiewicz, Joanna Sarzynska, Marta Szachniuk",08 September 2020,2020
TERL: classification of transposable elements by convolutional neural networks,"Murilo Horacio Pereira da Cruz, Douglas Silva Domingues, Priscila Tiemi Maeda Saito, Alexandre Rossi Paschoal, Pedro Henrique Bugatti",08 September 2020,2020
Extended application of genomic selection to screen multiomics data for prognostic signatures of prostate cancer,"Ruidong Li, Shibo Wang, Yanru Cui, Han Qu, John M Chater ...",08 September 2020,2020
ProtFold-DFG: protein fold recognition by combining Directed Fusion Graph and PageRank algorithm,"Jiangyi Shao, Bin Liu",07 September 2020,2020
Challenges in gene-oriented approaches for pangenome content discovery,"Vincenzo Bonnici, Emiliano Maresi, Rosalba Giugno",07 September 2020,2020
FS–GBDT: identification multicancer-risk module via a feature selection algorithm by integrating Fisher score and GBDT,"Jialin Zhang, Da Xu, Kaijing Hao, Yusen Zhang, Wei Chen ...",07 September 2020,2020
Scopy: an integrated negative design python library for desirable HTS/VS database design,"Zi-Yi Yang, Zhi-Jiang Yang, Ai-Ping Lu, Ting-Jun Hou, Dong-Sheng Cao",07 September 2020,2020
Ori-Finder 3: a web server for genome-wide prediction of replication origins in Saccharomyces cerevisiae,"Dan Wang, Fei-Liao Lai, Feng Gao",03 September 2020,2020
Proteome-scale analysis of phase-separated proteins in immunofluorescence images,"Chunyu Yu, Boyan Shen, Kaiqiang You, Qi Huang, Minglei Shi ...",02 September 2020,2020
Deep-belief network for predicting potential miRNA-disease associations,"Xing Chen, Tian-Hao Li, Yan Zhao, Chun-Chun Wang, Chi-Chi Zhu",01 September 2020,2020
Depiction of tumor stemlike features and underlying relationships with hazard immune infiltrations based on large prostate cancer cohorts,"Chuanjie Zhang, Tianhe Chen, Zongtai Li, Ao Liu, Yang Xu ...",28 August 2020,2020
The microRNA target site landscape is a novel molecular feature associating alternative polyadenylation with immune evasion activity in breast cancer,"Soyeon Kim, YuLong Bai, Zhenjiang Fan, Brenda Diergaarde, George C Tseng ...",26 August 2020,2020
The winning methods for predicting cellular position in the DREAM single-cell transcriptomics challenge,"Vu V H Pham, Xiaomei Li, Buu Truong, Thin Nguyen, Lin Liu ...",25 August 2020,2020
DeepAtomicCharge: a new graph convolutional network-based architecture for accurate prediction of atomic charges,"Jike Wang, Dongsheng Cao, Cunchen Tang, Lei Xu, Qiaojun He ...",25 August 2020,2020
Towards multi-omics characterization of tumor heterogeneity: a comprehensive review of statistical and machine learning approaches,"Dohoon Lee, Youngjune Park, Sun Kim",25 August 2020,2020
Large-scale benchmark study of survival prediction methods using multi-omics data,"Moritz Herrmann, Philipp Probst, Roman Hornung, Vindi Jurinovic, Anne-Laure Boulesteix",22 August 2020,2020
Microsatellite instability status differentially associates with intratumoral immune microenvironment in human cancers,"Peng Zhang, Mingyue Liu, Ya Cui, Pan Zheng, Yang Liu",22 August 2020,2020
LncAS2Cancer: a comprehensive database for alternative splicing of lncRNAs across human cancers,"Yulan Deng, Hao Luo, Zhenyu Yang, Lunxu Liu",21 August 2020,2020
Interpretation of deep learning in genomics and epigenomics,"Amlan Talukder, Clayton Barham, Xiaoman Li, Haiyan Hu",20 August 2020,2020
Heritability jointly explained by host genotype and microbiome: will improve traits prediction?,"Denis Awany, Emile R Chimusa",19 August 2020,2020
Expression profile of immune checkpoint genes and their roles in predicting immunotherapy response,"Fei-Fei Hu, Chun-Jie Liu, Lan-Lan Liu, Qiong Zhang, An-Yuan Guo",19 August 2020,2020
Genome-wide discovery of pre-miRNAs: comparison of recent approaches based on machine learning,"Leandro A Bugnon, Cristian Yones, Diego H Milone, Georgina Stegmayer",19 August 2020,2020
The Cellular basis of loss of smell in 2019-nCoV-infected individuals,"Krishan Gupta, Sanjay Kumar Mohanty, Aayushi Mittal, Siddhant Kalra, Suvendu Kumar ...",18 August 2020,2020
RNA-binding protein recognition based on multi-view deep feature and multi-label learning,"Haitao Yang, Zhaohong Deng, Xiaoyong Pan, Hong-Bin Shen, Kup-Sze Choi ...",17 August 2020,2020
Publishing reproducible dynamic kinetic models,"Veronica Porubsky, Lucian Smith, Herbert M Sauro",14 August 2020,2020
Vertical integration methods for gene expression data analysis,"Mengyun Wu, Huangdi Yi, Shuangge Ma",14 August 2020,2020
The functional determinants in the organization of bacterial genomes,"Zhaoqian Liu, Jingtong Feng, Bin Yu, Qin Ma, Bingqiang Liu",14 August 2020,2020
A diagnostic genomic signal processing (GSP)-based system for automatic feature analysis and detection of COVID-19,"Safaa M Naeem, Mai S Mabrouk, Samir Y Marzouk, Mohamed A Eldosoky",14 August 2020,2020
"An in silico approach to identification, categorization and prediction of nucleic acid binding proteins","Lei Xu, Shanshan Jiang, Jin Wu, Quan Zou",14 August 2020,2020
Prognosis and personalized treatment prediction in TP53-mutant hepatocellular carcinoma: an in silico strategy towards precision oncology,"Chen Yang, Xiaowen Huang, Yan Li, Junfei Chen, Yuanyuan Lv ...",13 August 2020,2020
An approach for normalization and quality control for NanoString RNA expression data,"Arjun Bhattacharya, Alina M Hamilton, Helena Furberg, Eugene Pietzak, Mark P Purdue ...",13 August 2020,2020
Pathogenetic profiling of COVID-19 and SARS-like viruses,"Zulkar Nain, Humayan Kabir Rana, Pietro Liò, Sheikh Mohammed Shariful Islam, Matthew A Summers ...",11 August 2020,2020
MolAICal: a soft tool for 3D drug design of protein targets by artificial intelligence and classical algorithm,"Qifeng Bai, Shuoyan Tan, Tingyang Xu, Huanxiang Liu, Junzhou Huang ...",11 August 2020,2020
A powerful framework for an integrative study with heterogeneous omics data: from univariate statistics to multi-block analysis,"Harold Duruflé, Merwann Selmani, Philippe Ranocha, Elisabeth Jamet, Christophe Dunand ...",11 August 2020,2020
"Integrative, normalization-insusceptible statistical analysis of RNA-Seq data, with improved differential expression and unbiased downstream functional analysis","Dionysios Fanidis, Panagiotis Moulos",11 August 2020,2020
DeepATT: a hybrid category attention neural network for identifying functional effects of DNA sequences,"Jiawei Li, Yuqian Pu, Jijun Tang, Quan Zou, Fei Guo",11 August 2020,2020
SurvivalMeth: a web server to investigate the effect of DNA methylation-related functional elements on prognosis,"Chunlong Zhang, Ning Zhao, Xue Zhang, Jun Xiao, Junyi Li ...",11 August 2020,2020
Microbes and complex diseases: from experimental results to computational models,"Yan Zhao, Chun-Chun Wang, Xing Chen",07 August 2020,2020
Current development of integrated web servers for preclinical safety and pharmacokinetics assessments in drug development,"Yi Hsiao, Bo-Han Su, Yufeng J Tseng",07 August 2020,2020
LncR2metasta: a manually curated database for experimentally supported lncRNAs during various cancer metastatic events,"Shihua Zhang, Xiaolong He, Rui Zhang, Wensheng Deng",07 August 2020,2020
Recent advances of automated methods for searching and extracting genomic variant information from biomedical literature,"Kyubum Lee, Chih-Hsuan Wei, Zhiyong Lu",07 August 2020,2020
Integrated omics analysis reveals the alteration of gut microbe–metabolites in obese adults,"Rong Li, Xue Huang, Xiao Liang, Min Su, Keng Po Lai ...",07 August 2020,2020
A survey on predicting microbe-disease associations: biological data and computational methods,"Zhongqi Wen, Cheng Yan, Guihua Duan, Suning Li, Fang-Xiang Wu ...",06 August 2020,2020
AntiCP 2.0: an updated model for predicting anticancer peptides,"Piyush Agrawal, Dhruv Bhagat, Manish Mahalwal, Neelam Sharma, Gajendra P S Raghava",06 August 2020,2020
Integrative biomarker detection on high-dimensional gene expression data sets: a survey on prior knowledge approaches,Cindy Perscheid,06 August 2020,2020
Computational methods for the integrative analysis of single-cell data,"Mattia Forcato, Oriana Romano, Silvio Bicciato",06 August 2020,2020
"Spatial molecular profiling: platforms, applications and analysis tools","Minzhe Zhang, Thomas Sheffield, Xiaowei Zhan, Qiwei Li, Donghan M Yang ...",06 August 2020,2020
Irinotecan and vandetanib create synergies for treatment of pancreatic cancer patients with concomitant TP53 and KRAS mutations,"Aman Chandra Kaushik, Yan-Jing Wang, Xiangeng Wang, Dong-Qing Wei",31 July 2020,2020
Application of Bayesian phylogenetic inference modelling for evolutionary genetic analysis and dynamic changes in 2019-nCoV,"Tong Shao, Wenfang Wang, Meiyu Duan, Jiahui Pan, Zhuoyuan Xin ...",31 July 2020,2020
Recent advances in user-friendly computational tools to engineer protein function,"Carlos Eduardo Sequeiros-Borja, Bartłomiej Surpeta, Jan Brezovsky",31 July 2020,2020
Distance-based phylogenetic inference from typing data: a unifying view,"Cátia Vaz, Marta Nascimento, João A Carriço, Tatiana Rocher, Alexandre P Francisco",31 July 2020,2020
Tensor decomposition with relational constraints for predicting multiple types of microRNA-disease associations,"Feng Huang, Xiang Yue, Zhankun Xiong, Zhouxin Yu, Shichao Liu ...",29 July 2020,2020
"Exploring transcriptional switches from pairwise, temporal and population RNA-Seq data using deepTS","Zhixu Qiu, Siyuan Chen, Yuhong Qi, Chunni Liu, Jingjing Zhai ...",29 July 2020,2020
Predicting human microbe–disease associations via graph attention networks with inductive matrix completion,"Yahui Long, Jiawei Luo, Yu Zhang, Yan Xia",29 July 2020,2020
Virus-CKB: an integrated bioinformatics platform and analysis resource for COVID-19 research,"Zhiwei Feng, Maozi Chen, Tianjian Liang, Mingzhe Shen, Hui Chen ...",27 July 2020,2020
Benchmarking variant callers in next-generation and third-generation sequencing analysis,"Surui Pei, Tao Liu, Xue Ren, Weizhong Li, Chongjian Chen ...",23 July 2020,2020
FoldRec-C2C: protein fold recognition by combining cluster-to-cluster model and protein similarity network,"Jiangyi Shao, Ke Yan, Bin Liu",20 July 2020,2020
A large-scale investigation and identification of methicillin-resistant Staphylococcus aureus based on peaks binning of matrix-assisted laser desorption ionization-time of flight MS spectra,"Hsin-Yao Wang, Chia-Ru Chung, Zhuo Wang, Shangfu Li, Bo-Yu Chu ...",16 July 2020,2020
Genome-wide circadian rhythm detection methods: systematic evaluations and practical guidelines,"Wenwen Mei, Zhiwen Jiang, Yang Chen, Li Chen, Aziz Sancar ...",16 July 2020,2020
"Mutations in transmembrane proteins: diseases, evolutionary insights, prediction and comparison with globular proteins","Jan Zaucha, Michael Heinzinger, A Kulandaisamy, Evans Kataka, Óscar Llorian Salvádor ...",16 July 2020,2020
Bioinformatics toolbox for exploring protein phosphorylation network,"Xing-Xing Shi, Feng-Xu Wu, Long-Can Mei, Yu-Liang Wang, Ge-Fei Hao ...",15 July 2020,2020
Investigations of sequencing data and sample type on HLA class Ia typing with different computational tools,"Jian Yi, Longyun Chen, Yajie Xiao, Zhikun Zhao, Xiaofan Su",14 July 2020,2020
"Metabolic networks of the Nicotiana genus in the spotlight: content, progress and outlook","Hartmut Foerster, James N D Battey, Nicolas Sierro, Nikolai V Ivanov, Lukas A Mueller",14 July 2020,2020
Integrative pharmacological mechanism of vitamin C combined with glycyrrhizic acid against COVID-19: findings of bioinformatics analyses,"Rong Li, Ka Wu, Yu Li, Xiao Liang, Keng Po Lai ...",14 July 2020,2020
State-of-the-art web services for de novo protein structure prediction,"Luciano A Abriata, Matteo Dal Peraro",13 July 2020,2020
Federated sharing and processing of genomic datasets for tertiary data analysis,"Arif Canakoglu, Pietro Pinoli, Andrea Gulino, Luca Nanni, Marco Masseroli ...",07 July 2020,2020
Evaluating assembly and variant calling software for strain-resolved analysis of large DNA viruses,"Zhi-Luo Deng, Akshay Dhingra, Adrian Fritz, Jasper Götting, Philipp C Münch ...",07 July 2020,2020
Predicting microRNA–disease associations from lncRNA–microRNA interactions via Multiview Multitask Learning,"Yu-An Huang, Keith C C Chan, Zhu-Hong You, Pengwei Hu, Lei Wang ...",07 July 2020,2020
SCEBE: an efficient and scalable algorithm for genome-wide association studies on longitudinal outcomes with mixed-effects modeling,"Min Yuan, Xu Steven Xu, Yaning Yang, Yinsheng Zhou, Yi Li ...",07 July 2020,2020
Testing cell-type-specific mediation effects in genome-wide epigenetic studies,"Xiangyu Luo, Joel Schwartz, Andrea Baccarelli, Zhonghua Liu",07 July 2020,2020
MiRACLe: an individual-specific approach to improve microRNA-target prediction based on a random contact model,"Pan Wang, Qi Li, Nan Sun, Yibo Gao, Jun S Liu ...",07 July 2020,2020
Normal tissue content impact on the GBM molecular classification,"Rodrigo Madurga, Noemí García-Romero, Beatriz Jiménez, Ana Collazo, Francisco Pérez-Rodríguez ...",07 July 2020,2020
Comparison of high-throughput single-cell RNA sequencing data processing pipelines,"Mingxuan Gao, Mingyi Ling, Xinwei Tang, Shun Wang, Xu Xiao ...",07 July 2020,2020
Boosting predictabilities of agronomic traits in rice using bivariate genomic selection,"Shibo Wang, Yang Xu, Han Qu, Yanru Cui, Ruidong Li ...",06 July 2020,2020
scCancer: a package for automated processing of single-cell RNA-seq data in cancer,"Wenbo Guo, Dongfang Wang, Shicheng Wang, Yiran Shan, Changyi Liu ...",06 July 2020,2020
Using deep neural networks and biological subwords to detect protein S-sulfenylation sites,"Duyen Thi Do, Thanh Quynh Trang Le, Nguyen Quoc Khanh Le",02 July 2020,2020
DeepTorrent: a deep learning-based approach for predicting DNA N4-methylcytosine sites,"Quanzhong Liu, Jinxiang Chen, Yanze Wang, Shuqin Li, Cangzhi Jia ...",01 July 2020,2020
Gene-based mediation analysis in epigenetic studies,"Ruiling Fang, Haitao Yang, Yuzhao Gao, Hongyan Cao, Ellen L Goode ...",01 July 2020,2020
Prostate cancer early diagnosis: circulating microRNA pairs potentially beyond single microRNAs upon 1231 serum samples,"Hua-Ping Liu, Hung-Ming Lai, Zheng Guo",01 July 2020,2020
Biomedical named entity recognition and linking datasets: survey and our recent development,"Ming-Siang Huang, Po-Ting Lai, Pei-Yen Lin, Yu-Ting You, Richard Tzong-Han Tsai ...",30 June 2020,2020
Structured sparsity regularization for analyzing high-dimensional omics data,Susana Vinga,29 June 2020,2020
A comprehensive integrated drug similarity resource for in-silico drug repositioning and beyond,"A K M Azad, Mojdeh Dinarvand, Alireza Nematollahi, Joshua Swift, Louise Lutze-Mann ...",29 June 2020,2020
DeepVF: a deep learning-based hybrid framework for identifying virulence factors using the stacking strategy,"Ruopeng Xie, Jiahui Li, Jiawei Wang, Wei Dai, André Leier ...",29 June 2020,2020
SMNN: batch effect correction for single-cell RNA-seq data via supervised mutual nearest neighbor detection,"Yuchen Yang, Gang Li, Huijun Qian, Kirk C Wilhelmsen, Yin Shen ...",26 June 2020,2020
Evaluation of gene–drug common module identification methods using pharmacogenomics data,"Jie Huang, Jiazhou Chen, Bin Zhang, Lei Zhu, Hongmin Cai",26 June 2020,2020
ExoBCD: a comprehensive database for exosomal biomarker discovery in breast cancer,"Xuanyi Wang, Zixuan Chai, Guizhi Pan, Youjin Hao, Bo Li ...",26 June 2020,2020
Computationally predicting binding affinity in protein–ligand complexes: free energy-based simulations and machine learning-based scoring functions,"Debby D Wang, Mengxu Zhu, Hong Yan",26 June 2020,2020
Enriching contextualized language model from knowledge graph for biomedical information extraction,"Hao Fei, Yafeng Ren, Yue Zhang, Donghong Ji, Xiaohui Liang",26 June 2020,2020
Sequence repetitiveness quantification and de novo repeat detection by weighted k-mer coverage,"Cong Feng, Min Dai, Yongjing Liu, Ming Chen",26 June 2020,2020
A novel privacy-preserving federated genome-wide association study framework and its application in identifying potential risk variants in ankylosing spondylitis,"Xin Wu, Hao Zheng, Zuochao Dou, Feng Chen, Jieren Deng ...",26 June 2020,2020
PredCID: prediction of driver frameshift indels in human cancer,"Zhenyu Yue, Xinlu Chu, Junfeng Xia",26 June 2020,2020
Deep4mC: systematic assessment and computational prediction for DNA N4-methylcytosine sites by deep learning,"Haodong Xu, Peilin Jia, Zhongming Zhao",24 June 2020,2020
RNCE: network integration with reciprocal neighbors contextual encoding for multi-modal drug community study on cancer targets,"Junyi Chen, Ka-Chun Wong",24 June 2020,2020
Joint reconstruction of cis-regulatory interaction networks across multiple tissues using single-cell chromatin accessibility data,"Kangning Dong, Shihua Zhang",24 June 2020,2020
Comparison of microbiome samples: methods and computational challenges,"Matteo Comin, Barbara Di Camillo, Cinzia Pizzi, Fabio Vandin",24 June 2020,2020
Dr AFC: drug repositioning through anti-fibrosis characteristic,"Dingfeng Wu, Wenxing Gao, Xiaoyi Li, Chuan Tian, Na Jiao ...",22 June 2020,2020
The impact of compound library size on the performance of scoring functions for structure-based virtual screening,"Louison Fresnais, Pedro J Ballester",22 June 2020,2020
Epidemiological data analysis of viral quasispecies in the next-generation sequencing era,"Sergey Knyazev, Lauren Hughes, Pavel Skums, Alexander Zelikovsky",22 June 2020,2020
"Using off-target data from whole-exome sequencing to improve genotyping accuracy, association analysis and polygenic risk prediction","Jinzhuang Dou, Degang Wu, Lin Ding, Kai Wang, Minghui Jiang ...",17 June 2020,2020
Using conceptual modeling to improve genome data management,"Óscar Pastor, Ana Palacio León, José Fabián Román Reyes, Alberto Simón García, Juan Carlos Rodenas Casamayor",12 June 2020,2020
Letter to the Editor: Methods for mapping quantitative trait loci in autotetraploid species,"Jing Chen, Lindsey J Leach, Zewei Luo",12 June 2020,2020
Survey and comparative assessments of computational multi-omics integrative methods with multiple regulatory networks identifying distinct tumor compositions across pan-cancer data sets,"Zhuohui Wei, Yue Zhang, Wanlin Weng, Jiazhou Chen, Hongmin Cai",12 June 2020,2020
RaacLogo: a new sequence logo generator by using reduced amino acid clusters,"Lei Zheng, Dongyang Liu, Wuritu Yang, Lei Yang, Yongchun Zuo",10 June 2020,2020
MLCDForest: multi-label classification with deep forest in disease prediction for long non-coding RNAs,"Wei Wang, QiuYing Dai, Fang Li, Yi Xiong, Dong-Qing Wei",10 June 2020,2020
Proper imputation of missing values in proteomics datasets for differential expression analysis,"Mingyi Liu, Ashok Dongre",10 June 2020,2020
Docking of peptides to GPCRs using a combination of CABS-dock with FlexPepDock refinement,"Aleksandra E Badaczewska-Dawid, Sebastian Kmiecik, Michał Koliński",10 June 2020,2020
CCLA: an accurate method and web server for cancer cell line authentication using gene expression profiles,"Qiong Zhang, Mei Luo, Chun-Jie Liu, An-Yuan Guo",08 June 2020,2020
MetaFS: Performance assessment of biomarker discovery in metaproteomics,"Jing Tang, Minjie Mou, Yunxia Wang, Yongchao Luo, Feng Zhu",08 June 2020,2020
Comprehensive fundamental somatic variant calling and quality management strategies for human cancer genomes,"Xiaoyu He, Shanyu Chen, Ruilin Li, Xinyin Han, Zhipeng He ...",08 June 2020,2020
DenvInD: dengue virus inhibitors database for clinical and molecular research,"Vivek Dhar Dwivedi, Aditya Arya, Pardeep Yadav, Rajesh Kumar, Vinod Kumar ...",08 June 2020,2020
Landscape of drug-resistance mutations in kinase regulatory hotspots,"Pora Kim, Hanyang Li, Junmei Wang, Zhongming Zhao",08 June 2020,2020
Different molecular enumeration influences in deep learning: an example using aqueous solubility,"Jen-Hao Chen, Yufeng Jane Tseng",05 June 2020,2020
gutMEGA: a database of the human gut MEtaGenome Atlas,"Qingfeng Zhang, Kai Yu, Shihua Li, Xiaolong Zhang, Qi Zhao ...",04 June 2020,2020
"The road towards data integration in human genomics: players, steps and interactions","Anna Bernasconi, Arif Canakoglu, Marco Masseroli, Stefano Ceri",04 June 2020,2020
Improving structure-based virtual screening performance via learning from scoring function components,"Guo-Li Xiong, Wen-Ling Ye, Chao Shen, Ai-Ping Lu, Ting-Jun Hou ...",04 June 2020,2020
Predicting the stability of mutant proteins by computational approaches: an overview,"Anna Marabotti, Bernardina Scafuri, Angelo Facchiano",03 June 2020,2020
Computational principles and practice for decoding immune contexture in the tumor microenvironment,"Zicheng Zhang, Siqi Bao, Congcong Yan, Ping Hou, Meng Zhou ...",03 June 2020,2020
Beware of the generic machine learning-based scoring functions in structure-based virtual screening,"Chao Shen, Ye Hu, Zhe Wang, Xujun Zhang, Jinping Pang ...",02 June 2020,2020
Scoring functions for drug-effect similarity,"Stephan Struckmann, Mathias Ernst, Sarah Fischer, Nancy Mah, Georg Fuellen ...",02 June 2020,2020
Comprehensive analysis reveals distinct mutational signature and its mechanistic insights of alcohol consumption in human cancers,"Ran Wei, Pengcheng Li, Funan He, Gang Wei, Zhan Zhou ...",01 June 2020,2020
Discovery of G-quadruplex-forming sequences in SARS-CoV-2,"Danyang Ji, Mario Juhas, Chi Man Tsang, Chun Kit Kwok, Yongshu Li ...",01 June 2020,2020
Systematic evaluation of machine learning methods for identifying human–pathogen protein–protein interactions,"Huaming Chen, Fuyi Li, Lei Wang, Yaochu Jin, Chi-Hung Chi ...",27 May 2020,2020
CodAn: predictive models for precise identification of coding regions in eukaryotic transcripts,"Pedro G Nachtigall, Andre Y Kashiwabara, Alan M Durham",27 May 2020,2020
Attentional multi-level representation encoding based on convolutional and variance autoencoders for lncRNA–disease association prediction,"Nan Sheng, Hui Cui, Tiangang Zhang, Ping Xuan",23 May 2020,2020
In silico prediction of host–pathogen protein interactions in melioidosis pathogen Burkholderia pseudomallei and human reveals novel virulence factors and their targets,"Cristian D Loaiza, Naveen Duhan, Matthew Lister, Rakesh Kaundal",23 May 2020,2020
CHTKC: a robust and efficient k-mer counting algorithm based on a lock-free chaining hash table,"Jianan Wang, Su Chen, Lili Dong, Guohua Wang",21 May 2020,2020
Accurate multistage prediction of protein crystallization propensity using deep-cascade forest with sequence-based features,"Yi-Heng Zhu, Jun Hu, Fang Ge, Fuyi Li, Jiangning Song ...",20 May 2020,2020
miRactDB characterizes miRNA–gene relation switch between normal and cancer tissues across pan-cancer,"Hua Tan, Pora Kim, Peiqing Sun, Xiaobo Zhou",20 May 2020,2020
Mechanistically derived patient-level framework for precision medicine identifies a personalized immune prognostic signature in high-grade serous ovarian cancer,"Hengqiang Zhao, Shanshan Gu, Siqi Bao, Congcong Yan, Zicheng Zhang ...",20 May 2020,2020
iWhale: a computational pipeline based on Docker and SCons for detection and annotation of somatic variants in cancer WES data,"Andrea Binatti, Silvia Bresolin, Stefania Bortoluzzi, Alessandro Coppe",20 May 2020,2020
Identifying the tissues-of-origin of circulating cell-free DNAs is a promising way in noninvasive diagnostics,"Xiaoqing Peng, Hong-Dong Li, Fang-Xiang Wu, Jianxin Wang",19 May 2020,2020
Reconstruction of plasmids by shotgun sequencing from environmental DNA: which bioinformatic workflow?,"Cécile Hilpert, Geneviève Bricheux, Didier Debroas",19 May 2020,2020
PL-search: a profile-link-based search method for protein remote homology detection,"Xiaopeng Jin, Qing Liao, Bin Liu",19 May 2020,2020
Disease characterization using a partial correlation-based sample-specific network,"Yanhong Huang, Xiao Chang, Yu Zhang, Luonan Chen, Xiaoping Liu",18 May 2020,2020
Recent advances in biomedical literature mining,"Sendong Zhao, Chang Su, Zhiyong Lu, Fei Wang",18 May 2020,2020
A novel deep learning method for predictive modeling of microbiome data,"Ye Wang, Tathagata Bhattacharya, Yuchao Jiang, Xiao Qin, Yue Wang ...",14 May 2020,2020
"Corrigendum to: Bioinformatics: scalability, capabilities and training in the data-driven era","Maria Victoria Schneider, Rafael C Jimenez",12 May 2020,2020
iPiDi-PUL: identifying Piwi-interacting RNA-disease associations based on positive unlabeled learning,"Hang Wei, Yong Xu, Bin Liu",11 May 2020,2020
Drug-pathway association prediction: from experimental results to computational models,"Chun-Chun Wang, Yan Zhao, Xing Chen",11 May 2020,2020
A statistical framework for predicting critical regions of p53-dependent enhancers,"Xiaohui Niu, Kaixuan Deng, Lifen Liu, Kun Yang, Xuehai Hu",11 May 2020,2020
PedMiner: a tool for linkage analysis-based identification of disease-associated variants using family based whole-exome sequencing data,"Jianteng Zhou, Jianing Gao, Huan Zhang, Daren Zhao, Ao Li ...",11 May 2020,2020
Therapeutic targets and signaling mechanisms of vitamin C activity against sepsis: a bioinformatics study,"Rong Li, Chao Guo, Yu Li, Zuqian Qin, Wenjun Huang",11 May 2020,2020
"M6A2Target: a comprehensive database for targets of m6A writers, erasers and readers","Shuang Deng, Hongwan Zhang, Kaiyu Zhu, Xingyang Li, Ying Ye ...",11 May 2020,2020
Computational recognition of lncRNA signature of tumor-infiltrating B lymphocytes with potential implications in prognosis and immunotherapy of bladder cancer,"Meng Zhou, Zicheng Zhang, Siqi Bao, Ping Hou, Congcong Yan ...",08 May 2020,2020
