title,authors,date,target year
High-throughput sequencing of the T-cell receptor repertoire: pitfalls and opportunities,"James M Heather, Mazlina Ismail, Theres Oakes, Benny Chain",10 January 2017,2017
VRprofile: gene-cluster-detection-based profiling of virulence and antibiotic resistance traits encoded within genome sequences of pathogenic bacteria,"Jun Li, Cui Tai, Zixin Deng, Weihong Zhong, Yongqun He ...",10 January 2017,2017
Elemental metabolomics,"Ping Zhang, Constantinos A Georgiou, Vladimir Brusic",10 January 2017,2017
miRDis: a Web tool for endogenous and exogenous microRNA discovery based on deep-sequencing data analysis,"Hanyuan Zhang, Bruno Vieira Resende e Silva, Juan Cui",10 January 2017,2017
Gene co-expression analysis for functional classification and gene–disease predictions,"Sipko van Dam, Urmo Võsa, Adriaan van der Graaf, Lude Franke, João Pedro de Magalhães",10 January 2017,2017
Evaluating approaches to find exon chains based on long reads,"Anna Kuosmanen, Tuukka Norri, Veli Mäkinen",09 January 2017,2017
A review of connectivity map and computational approaches in pharmacogenomics,"Aliyu Musa, Laleh Soltan Ghoraie, Shu-Dong Zhang, Galina Glazko, Olli Yli-Harja ...",09 January 2017,2017
Exploiting next-generation sequencing to solve the haplotyping puzzle in polyploids: a simulation study,"Ehsan Motazedi, Richard Finkers, Chris Maliepaard, Dick de Ridder",08 January 2017,2017
Transformation and model choice for RNA-seq co-expression analysis,"Andrea Rau, Cathy Maugis-Rabusseau",08 January 2017,2017
Mapping morphological shape as a high-dimensional functional curve,"Guifang Fu, Mian Huang, Wenhao Bo, Han Hao, Rongling Wu",06 January 2017,2017
Survey of local and global biological network alignment: the need to reconcile the two sides of the same coin,"Pietro Hiram Guzzi, Tijana Milenković",05 January 2017,2017
Plant genome and transcriptome annotations: from misconceptions to simple solutions,"Marie E Bolger, Borjana Arsova, Björn Usadel",05 January 2017,2017
Design of RNAs: comparing programs for inverse RNA folding,"Alexander Churkin, Matan Drory Retwitzer, Vladimir Reinharz, Yann Ponty, Jérôme Waldispühl ...",03 January 2017,2017
miRandb: a resource of online services for miRNA research,"Seyed Hamid Aghaee-Bakhtiari, Ehsan Arefian, Pierre Lau",03 January 2017,2017
